@relation algorithm_runs_OpenML_MetaLearning_2016

@attribute instance_id string
@attribute repetition numeric
@attribute algorithm string
@attribute area_under_roc_curve numeric
@attribute predictive_accuracy numeric
@attribute precision numeric
@attribute recall numeric
@attribute kappa numeric
@attribute f_measure numeric
@attribute root_mean_squared_error numeric
@attribute root_relative_squared_error numeric
@attribute mean_absolute_error numeric
@attribute relative_absolute_error numeric
@attribute kb_relative_information_score numeric
@attribute runstatus {ok, timeout, memout, not_applicable, crash, other}

@data
3,1,1074,0.576802,0.598672,0.659258,0.598672,0.159965,0.554314,0.657583,1.316466,0.432416,0.866541,5402.46001,ok
3,1,1076,0.997529,0.993179,0.993179,0.993179,0.986331,0.993179,0.106813,0.213836,0.01835,0.036773,31358.61795,ok
3,1,1077,0.998275,0.9903,0.990321,0.9903,0.980556,0.990299,0.12911,0.258772,0.02838,0.056872,31019.720989,ok
3,1,1078,0.961169,0.961202,0.961209,0.961202,0.922258,0.961204,0.254577,0.509657,0.064973,0.130202,29405.388997,ok
3,1,1079,0.999345,0.993429,0.993437,0.993429,0.98683,0.993429,0.134061,0.268388,0.075965,0.152231,29118.006158,ok
3,1,1080,0.99624,0.981758,0.981785,0.981758,0.963431,0.981755,0.150217,0.300731,0.056045,0.112312,29921.0009,ok
3,1,1082,0.999593,0.996934,0.996936,0.996934,0.993855,0.996934,0.098331,0.197082,0.015835,0.031768,31737.661523,ok
3,1,1084,0.998548,0.994681,0.994681,0.994681,0.989341,0.994681,0.104327,0.2091,0.016117,0.032336,31402.831284,ok
3,1,1087,0.984763,0.940738,0.940766,0.940738,0.881182,0.940721,0.588009,1.17718,0.419474,0.840607,26146.390156,ok
3,1,1088,0.99928,0.990081,0.990081,0.990081,0.980123,0.990081,0.116393,0.233016,0.019926,0.039931,31205.708186,ok
3,1,1090,0.677305,0.660513,0.801848,0.660513,0.339644,0.623265,0.445538,0.892663,0.39696,0.795489,6768.253492,ok
3,1,1091,0.998871,0.993742,0.993757,0.993742,0.987456,0.993741,0.102605,0.205412,0.015991,0.032045,31498.64572,ok
3,1,1094,0.99544,0.991302,0.991312,0.991302,0.982572,0.991302,0.115541,0.231311,0.021991,0.044069,31188.693502,ok
3,1,1096,0.985191,0.973717,0.973823,0.973717,0.947363,0.973724,0.181888,0.364135,0.097155,0.194695,27905.453629,ok
3,1,1098,0.677305,0.660513,0.801848,0.660513,0.339644,0.623265,0.445541,0.892947,0.397195,0.79596,6769.754944,ok
3,1,1100,0.691793,0.555977,0.757336,0.555977,0.047899,0.418146,0.498585,0.999182,0.498577,1.000151,39.031102,ok
3,1,1101,0.5,0.535104,0.286337,0.535104,0,0.373052,0.499507,1.00041,0.499014,1.000894,-0.003981,ok
3,1,1103,0.953443,0.88423,0.884255,0.88423,0.768041,0.88424,0.437273,0.875411,0.390576,0.782696,7167.687599,ok
3,1,1104,0.906992,0.906758,0.90698,0.906758,0.813304,0.906789,0.372052,0.74484,0.138423,0.277393,25942.84089,ok
3,1,1105,0.994615,0.967146,0.96782,0.967146,0.934047,0.967105,0.254455,0.509413,0.178501,0.357707,26553.939659,ok
3,1,1106,0.992651,0.971214,0.97157,0.971214,0.94224,0.97119,0.234095,0.468653,0.139492,0.279536,24824.008464,ok
3,1,1108,0.967868,0.735795,0.818227,0.735795,0.481748,0.722548,0.409996,0.820803,0.36365,0.728737,9419.92041,ok
3,1,1112,0.970809,0.970588,0.970678,0.970588,0.941093,0.970595,0.194809,0.390452,0.037951,0.076139,29964.270795,ok
3,1,1114,0.995828,0.975907,0.975915,0.975907,0.951726,0.975909,0.15609,0.312488,0.042828,0.085826,29468.566922,ok
3,1,1117,0.991851,0.952566,0.952578,0.952566,0.904958,0.952569,0.229841,0.460137,0.166022,0.332701,23955.480641,ok
3,1,1154,0.952228,0.87816,0.878251,0.87816,0.755576,0.878077,0.306545,0.614109,0.211738,0.424314,19492.04254,ok
3,1,1155,0.952228,0.87816,0.878251,0.87816,0.755576,0.878077,0.306545,0.614109,0.211738,0.424314,19492.04254,ok
3,1,1160,0.872,0.869399,0.869412,0.869399,0.738305,0.869405,0.384861,0.770482,0.16301,0.326665,23265.35375,ok
3,1,1163,0.872,0.869399,0.869412,0.869399,0.738305,0.869405,0.384861,0.770482,0.16301,0.326665,23265.35375,ok
3,1,1165,0.975523,0.914894,0.915705,0.914894,0.829079,0.91475,0.272628,0.545796,0.18439,0.369508,21444.189258,ok
3,1,1168,0.952303,0.878473,0.878559,0.878473,0.756207,0.878391,0.306084,0.613477,0.210275,0.421381,19540.396753,ok
3,1,1172,0.939412,0.941176,0.94178,0.941176,0.881421,0.941064,0.279907,0.560367,0.078348,0.157006,28030.77532,ok
3,1,1177,0.995502,0.970432,0.970454,0.970432,0.940761,0.970435,0.165722,0.332154,0.060887,0.122014,28721.623517,ok
3,1,1178,0.961731,0.961514,0.961617,0.961514,0.922922,0.961524,0.224242,0.449444,0.050285,0.100884,29324.452272,ok
3,1,1179,0.915075,0.91556,0.91555,0.91556,0.83026,0.915554,0.29424,0.589061,0.086577,0.173496,26416.186255,ok
3,1,1182,0.993704,0.955163,0.955249,0.955163,0.910084,0.955144,0.269357,0.539246,0.195932,0.39309,27818.08581,ok
3,1,1183,0.964729,0.943074,0.944302,0.943074,0.885123,0.942913,0.231037,0.46253,0.105555,0.211528,25910.693236,ok
3,1,1185,0.999551,0.991865,0.99187,0.991865,0.983695,0.991864,0.109849,0.219916,0.029988,0.060094,30959.695243,ok
3,1,1186,0.869795,0.684043,0.801848,0.684043,0.383257,0.658314,0.445392,0.892689,0.398511,0.798598,6861.116522,ok
3,1,1188,0.998611,0.994681,0.994682,0.994681,0.98934,0.994681,0.104327,0.2091,0.016117,0.032336,31428.518134,ok
3,1,1190,0.5,0.535104,0.286337,0.535104,0,0.373052,0.69122,1.383806,0.477785,0.957458,1332.893287,ok
3,1,1191,0.995759,0.971527,0.971549,0.971527,0.942955,0.97153,0.242292,0.485064,0.167817,0.336298,28886.444249,ok
3,1,1192,0.991131,0.948686,0.948965,0.948686,0.897043,0.948645,0.472335,0.945603,0.340419,0.682968,28463.319354,ok
3,1,1193,0.918702,0.868586,0.869676,0.868586,0.735916,0.868273,0.452141,0.905177,0.420506,0.842675,15535.423566,ok
3,1,1194,0.997048,0.981025,0.981025,0.981025,0.961861,0.981025,0.323623,0.64863,0.297385,0.59663,18151.491463,ok
3,1,1196,0.998617,0.995932,0.995933,0.995932,0.991849,0.995932,0.131389,0.263039,0.06388,0.12816,29515.234732,ok
3,1,1197,0.997528,0.99418,0.994184,0.99418,0.988336,0.99418,0.091279,0.182948,0.013037,0.026156,31523.995335,ok
3,1,1200,0.987281,0.964896,0.964893,0.964896,0.929434,0.964893,0.188436,0.377679,0.101833,0.204069,26477.863376,ok
3,1,1244,0.998611,0.994681,0.994682,0.994681,0.98934,0.994681,0.104327,0.2091,0.016117,0.032336,31428.518134,ok
4,1,378,0.927027,0.894737,0.894437,0.894737,0.763485,0.893352,0.430398,0.880862,0.321718,0.703929,247.830198,ok
4,1,385,0.936486,0.947368,0.947368,0.947368,0.883117,0.947045,0.350438,0.734254,0.122807,0.268705,479.138681,ok
4,1,387,0.5,0.649123,0.42136,0.649123,0,0.511012,0.62361,1.276291,0.388889,0.830986,114.880063,ok
4,1,404,0.863636,0.849123,0.883333,0.849123,0.681233,0.8514,0.398913,0.817792,0.182927,0.390882,176.260217,ok
4,1,405,0.928378,0.894737,0.91358,0.894737,0.777778,0.893352,0.471367,0.964709,0.222205,0.474812,179.880599,ok
4,1,406,0.977027,0.947368,0.947368,0.947368,0.883117,0.947045,0.488845,1.000479,0.256523,0.548144,190.1138,ok
4,1,407,0.936486,0.894737,0.899111,0.894737,0.774108,0.895781,0.465967,0.953657,0.228031,0.487262,196.34268,ok
4,1,411,0.983784,0.964912,0.964912,0.964912,0.922973,0.964912,0.408576,0.836199,0.171064,0.365532,211.619542,ok
4,1,413,0.964865,0.947368,0.948552,0.947368,0.885772,0.94765,0.379809,0.790569,0.200844,0.439453,163.185031,ok
4,1,417,0.978378,0.944444,0.949074,0.944444,0.88,0.943515,0.361952,0.758377,0.151055,0.330512,187.624255,ok
4,1,418,0.974026,0.912281,0.913812,0.912281,0.809619,0.91275,0.408168,0.835365,0.166634,0.356067,202.083011,ok
4,1,419,0.967568,0.877193,0.87758,0.877193,0.720784,0.874607,0.40085,0.820387,0.282318,0.603262,136.399116,ok
4,1,420,0.89527,0.877193,0.87758,0.877193,0.720784,0.874607,0.54607,1.117596,0.317153,0.677699,139.357887,ok
4,1,422,0.917568,0.894737,0.894737,0.894737,0.768919,0.894737,0.594214,1.216131,0.369493,0.789539,169.447071,ok
4,1,423,0.938514,0.894737,0.899111,0.894737,0.774108,0.895781,0.408209,0.835449,0.166712,0.356233,215.402729,ok
4,1,471,0.989189,0.929825,0.930574,0.929825,0.845946,0.929825,0.274533,0.575213,0.098467,0.215449,46.896516,ok
4,1,482,0.974324,0.929825,0.930574,0.929825,0.842324,0.928901,0.353253,0.740152,0.151445,0.331367,47.687673,ok
4,1,523,0.932432,0.894737,0.894437,0.894737,0.763485,0.893352,0.440083,0.900683,0.286284,0.626398,284.169651,ok
4,1,524,0.982432,0.912281,0.911819,0.912281,0.805195,0.911741,0.398735,0.816058,0.236258,0.504841,370.818069,ok
4,1,527,0.993243,0.964912,0.964912,0.964912,0.922973,0.964912,0.320227,0.655383,0.249523,0.533185,158.226558,ok
4,1,528,0.977027,0.947368,0.947368,0.947368,0.883117,0.947045,0.353858,0.724212,0.254222,0.551006,139.840066,ok
4,1,531,0.919595,0.859649,0.8583,0.859649,0.684647,0.857802,0.417665,0.856999,0.288889,0.617304,120.178005,ok
4,1,532,0.977027,0.912281,0.911819,0.912281,0.805195,0.911741,0.396419,0.811319,0.287562,0.614468,127.201755,ok
4,1,534,0.989865,0.964912,0.966712,0.964912,0.921162,0.964451,0.309215,0.647881,0.178596,0.390774,183.184849,ok
4,1,585,0.710135,0.789474,0.785623,0.789474,0.515581,0.783176,0.429774,0.900482,0.280193,0.613071,22.949582,ok
4,1,589,0.5,0.649123,0.42136,0.649123,0,0.511012,0.592349,1.241116,0.350877,0.767729,11.488006,ok
4,1,591,0.990541,0.912281,0.914448,0.912281,0.80056,0.910433,0.225993,0.473511,0.122188,0.26735,42.545784,ok
4,1,592,0.471622,0.649123,0.42136,0.649123,0,0.511012,0.477469,1.000415,0.457446,1.000905,-0.124939,ok
4,1,593,0.964865,0.929825,0.929825,0.929825,0.845946,0.929825,0.270739,0.567265,0.183963,0.402517,35.835864,ok
4,1,597,0.471622,0.649123,0.42136,0.649123,0,0.511012,0.477469,1.000415,0.457446,1.000905,-0.124939,ok
4,1,598,0.980405,0.947368,0.948552,0.947368,0.885772,0.94765,0.295397,0.61893,0.09253,0.202459,49.778129,ok
4,1,677,0.974026,0.947368,0.948552,0.947368,0.885772,0.94765,0.363488,0.743922,0.145438,0.310775,485.10656,ok
4,1,1068,0.726838,0.8,0.79678,0.8,0.540907,0.794387,0.48943,1.001677,0.325425,0.695374,239.999717,ok
4,1,1069,0.5,0.649123,0.42136,0.649123,0,0.511012,0.489799,1.002433,0.46477,1.003373,0.136499,ok
4,1,1070,0.859459,0.877193,0.87627,0.877193,0.727273,0.876437,0.477567,1.000619,0.22807,0.499024,347.91508,ok
4,1,1071,0.720405,0.754386,0.753606,0.754386,0.442846,0.746772,0.529813,1.110087,0.280702,0.614183,216.691478,ok
4,1,1073,0.760541,0.807018,0.804294,0.807018,0.557016,0.801602,0.47013,0.962178,0.300745,0.643832,232.965779,ok
4,1,1074,0.789595,0.729825,0.844055,0.729825,0.494063,0.732322,0.60408,1.265694,0.364912,0.798439,218.953954,ok
4,1,1076,0.792568,0.859649,0.8583,0.859649,0.684647,0.857802,0.465557,0.952818,0.285996,0.625767,264.449097,ok
4,1,1077,0.868919,0.842105,0.861184,0.842105,0.672204,0.845156,0.509067,1.041867,0.297063,0.649983,244.840381,ok
4,1,1078,0.842236,0.847368,0.84597,0.847368,0.660645,0.846328,0.55979,1.145678,0.329268,0.703587,320.489761,ok
4,1,1079,0.968919,0.889474,0.889329,0.889474,0.750781,0.887768,0.409791,0.838687,0.283106,0.604946,318.414922,ok
4,1,1080,0.974026,0.947368,0.947368,0.947368,0.883117,0.947045,0.298756,0.625967,0.151779,0.332098,431.505688,ok
4,1,1082,0.982432,0.929825,0.929825,0.929825,0.845946,0.929825,0.315114,0.648974,0.172107,0.376576,440.533062,ok
4,1,1084,0.728541,0.8,0.79678,0.8,0.540907,0.794387,0.48943,1.001677,0.325425,0.695374,239.999717,ok
4,1,1087,0.893243,0.912281,0.914448,0.912281,0.80056,0.910433,0.377579,0.791121,0.163106,0.35688,422.723978,ok
4,1,1088,0.983784,0.947368,0.948552,0.947368,0.885772,0.94765,0.592349,1.241116,0.350877,0.767729,451.283967,ok
4,1,1090,0.837838,0.842105,0.872998,0.842105,0.613414,0.827746,0.411535,0.862267,0.262065,0.559986,298.248265,ok
4,1,1091,0.80425,0.859649,0.861147,0.859649,0.677054,0.855451,0.465757,0.953226,0.239121,0.523205,298.057129,ok
4,1,1094,0.897973,0.877193,0.87627,0.877193,0.727273,0.876437,0.463498,0.948603,0.236626,0.505626,379.3065,ok
4,1,1096,0.853378,0.824561,0.824561,0.824561,0.614865,0.824561,0.417499,0.874763,0.323529,0.707891,229.682213,ok
4,1,1098,0.729405,0.842105,0.872998,0.842105,0.613414,0.827746,0.492725,1.00842,0.336485,0.736239,221.52545,ok
4,1,1100,0.983784,0.929825,0.94152,0.929825,0.852713,0.931009,0.459547,0.962863,0.457846,1.001781,7.012573,ok
4,1,1101,0.5,0.649123,0.42136,0.649123,0,0.511012,0.489799,1.002433,0.46477,1.003373,0.136499,ok
4,1,1103,0.985135,0.894737,0.90723,0.894737,0.77907,0.896514,0.335146,0.693572,0.201393,0.440654,328.954105,ok
4,1,1104,0.882432,0.877193,0.885539,0.877193,0.739386,0.878882,0.408248,0.835529,0.166667,0.356137,384.114694,ok
4,1,1105,0.981081,0.944444,0.949074,0.944444,0.88,0.943515,0.398913,0.817792,0.250171,0.54738,403.679609,ok
4,1,1106,0.985135,0.929825,0.94152,0.929825,0.852713,0.931009,0.369858,0.774943,0.146913,0.32145,457.435923,ok
4,1,1108,0.922078,0.877193,0.89673,0.877193,0.706833,0.869474,0.384693,0.806026,0.232851,0.497561,328.535384,ok
4,1,1112,0.936486,0.947368,0.947368,0.947368,0.883117,0.947045,0.333333,0.682206,0.111111,0.237425,483.663633,ok
4,1,1114,0.981757,0.947368,0.948552,0.947368,0.885772,0.94765,0.363488,0.743922,0.145438,0.310775,485.263765,ok
4,1,1117,0.987013,0.929825,0.929825,0.929825,0.845946,0.929825,0.354666,0.743111,0.309369,0.676909,284.142706,ok
4,1,1154,0.977027,0.964912,0.964912,0.964912,0.922973,0.964912,0.330484,0.692445,0.134401,0.294074,470.742385,ok
4,1,1155,0.974026,0.947368,0.949074,0.947368,0.883117,0.947045,0.326288,0.683653,0.134492,0.294272,464.735921,ok
4,1,1160,0.935811,0.947368,0.948552,0.947368,0.885772,0.94765,0.408248,0.854253,0.200175,0.43799,429.405954,ok
4,1,1163,0.935811,0.947368,0.948552,0.947368,0.885772,0.94765,0.408248,0.854253,0.200175,0.43799,429.405954,ok
4,1,1165,0.963514,0.912281,0.919886,0.912281,0.813847,0.913487,0.345524,0.707157,0.165037,0.360261,409.028272,ok
4,1,1168,0.987838,0.964912,0.968102,0.964912,0.924703,0.96526,0.340189,0.696238,0.148249,0.316781,433.917778,ok
4,1,1172,0.961486,0.964912,0.964912,0.964912,0.922973,0.964912,0.333333,0.682206,0.111111,0.237425,501.76344,ok
4,1,1177,0.982432,0.929825,0.929825,0.929825,0.845946,0.929825,0.315114,0.648974,0.172107,0.376576,440.17481,ok
4,1,1178,0.936486,0.947368,0.947368,0.947368,0.883117,0.947045,0.350438,0.734254,0.122807,0.268705,479.138681,ok
4,1,1179,0.5025,0.650877,0.772978,0.650877,0.006482,0.515047,0.62361,1.276291,0.388889,0.830986,117.142538,ok
4,1,1182,0.987013,0.964912,0.964912,0.964912,0.922973,0.964912,0.404791,0.848137,0.178205,0.389917,479.878175,ok
4,1,1183,0.753247,0.807018,0.806182,0.807018,0.550538,0.79934,0.466354,0.95445,0.303417,0.663886,231.368182,ok
4,1,1185,0.939189,0.894737,0.894437,0.894737,0.763485,0.893352,0.430398,0.880862,0.321718,0.703929,254.398784,ok
4,1,1186,0.909091,0.842105,0.844333,0.842105,0.658228,0.842949,0.40155,0.841346,0.351754,0.769649,220.40921,ok
4,1,1188,0.726838,0.8,0.79678,0.8,0.540907,0.794387,0.48943,1.001677,0.325425,0.695374,239.999717,ok
4,1,1190,0.5,0.649123,0.42136,0.649123,0,0.511012,0.62361,1.276291,0.388889,0.830986,114.880063,ok
4,1,1191,0.991892,0.947368,0.949074,0.947368,0.883117,0.947045,0.40824,0.835511,0.168694,0.362626,483.044939,ok
4,1,1192,0.974324,0.933333,0.933619,0.933333,0.850909,0.93265,0.483604,0.989753,0.250091,0.534401,479.902067,ok
4,1,1193,0.5,0.649123,0.42136,0.649123,0,0.511012,0.489799,1.002433,0.46477,1.003373,0.136499,ok
4,1,1194,0.945946,0.859649,0.861147,0.859649,0.677054,0.855451,0.427909,0.875766,0.346151,0.757389,211.113018,ok
4,1,1196,0.986486,0.947368,0.948552,0.947368,0.885772,0.94765,0.353444,0.723365,0.243271,0.519826,378.308451,ok
4,1,1197,0.860811,0.877193,0.87758,0.877193,0.720784,0.874607,0.487536,0.9978,0.251538,0.537491,341.795706,ok
4,1,1200,0.937838,0.912281,0.911819,0.912281,0.805195,0.911741,0.404393,0.847301,0.230117,0.503502,408.456575,ok
4,1,1244,0.768243,0.824561,0.823385,0.824561,0.596317,0.819313,0.48943,1.001677,0.325425,0.695374,225.732326,ok
5,1,378,0.886732,0.743363,0.691174,0.743363,0.582747,0.702646,0.167967,0.817367,0.058924,0.688837,2095.099855,ok
5,1,385,0.799435,0.712389,0.679557,0.712389,0.519232,0.670366,0.230465,1.12059,0.109985,1.284752,4.068701,ok
5,1,387,0.561724,0.54292,0.437868,0.54292,0.002838,0.383031,0.232654,1.129488,0.110989,1.294534,-3.729046,ok
5,1,404,0.639203,0.563758,0.507602,0.563758,0.305137,0.505321,0.239226,1.164129,0.064721,0.756606,507.843686,ok
5,1,405,0.863411,0.75,0.720863,0.75,0.607859,0.723238,0.185285,0.897074,0.037916,0.443245,1219.088365,ok
5,1,406,0.870639,0.752212,0.739692,0.752212,0.598713,0.720353,0.191552,0.9077,0.04194,0.477428,1171.125109,ok
5,1,407,0.867111,0.732301,0.688914,0.732301,0.570227,0.698888,0.193976,0.919184,0.072609,0.848817,1144.936135,ok
5,1,411,0.873639,0.722566,0.694753,0.722566,0.571722,0.702255,0.193105,0.918964,0.038757,0.441194,1186.426512,ok
5,1,413,0.7177,0.603982,0.563487,0.603982,0.286544,0.529776,0.232583,1.102133,0.112387,1.279372,66.166718,ok
5,1,417,0.794379,0.65708,0.652625,0.65708,0.495689,0.652522,0.214117,1.041942,0.076284,0.891779,844.847199,ok
5,1,418,0.693991,0.550885,0.448496,0.550885,0.186784,0.475451,0.236349,1.150126,0.114338,1.336641,-12.426161,ok
5,1,419,0.872537,0.672566,0.603468,0.672566,0.409649,0.599173,0.177442,0.846683,0.066431,0.776603,796.961748,ok
5,1,420,0.663781,0.550885,0.55458,0.550885,0.319595,0.548395,0.24747,1.194674,0.061242,0.705171,600.20978,ok
5,1,422,0.844137,0.69469,0.634148,0.69469,0.512604,0.660474,0.196489,0.956161,0.087742,1.025736,341.99736,ok
5,1,423,0.818125,0.690265,0.665571,0.690265,0.505401,0.669705,0.211954,1.031415,0.045294,0.529495,975.905914,ok
5,1,471,0.871818,0.74115,0.698585,0.74115,0.594743,0.717064,0.21947,1.067989,0.050961,0.595747,250.252396,ok
5,1,482,0.612866,0.553097,0.3814,0.553097,0.185607,0.44061,0.230884,1.123533,0.107936,1.261799,-31.98332,ok
5,1,523,0.897351,0.769912,0.731055,0.769912,0.640217,0.736806,0.160102,0.768173,0.049567,0.579453,2399.61491,ok
5,1,524,0.895433,0.765101,0.704026,0.765101,0.644464,0.72538,0.157946,0.757035,0.049398,0.577483,2438.109953,ok
5,1,527,0.894036,0.751678,0.704946,0.751678,0.619057,0.720083,0.161571,0.784761,0.043955,0.513843,1222.912169,ok
5,1,528,0.847292,0.586283,0.526046,0.586283,0.161435,0.458759,0.197058,0.933789,0.074947,0.864332,527.865194,ok
5,1,531,0.798141,0.575221,0.51305,0.575221,0.148467,0.450162,0.21229,1.00597,0.059773,0.687403,684.464375,ok
5,1,532,0.879742,0.663717,0.608152,0.663717,0.373888,0.5853,0.180541,0.859662,0.068901,0.805478,742.415572,ok
5,1,534,0.854153,0.712389,0.682293,0.712389,0.508055,0.662384,0.230174,1.119531,0.109865,1.283809,4.287641,ok
5,1,585,0.864362,0.710177,0.663695,0.710177,0.534958,0.68088,0.162347,0.790015,0.049249,0.575733,225.041898,ok
5,1,589,0.5,0.542035,0.293802,0.542035,0,0.381058,0.23926,1.164294,0.057246,0.669218,81.815246,ok
5,1,591,0.871411,0.734513,0.679097,0.734513,0.57705,0.703135,0.159097,0.774203,0.046243,0.540594,232.334865,ok
5,1,592,0.467673,0.542035,0.293802,0.542035,0,0.381058,0.20555,1.000254,0.085677,1.001591,0.06141,ok
5,1,593,0.822674,0.681416,0.602028,0.681416,0.449093,0.615827,0.174376,0.84855,0.06039,0.705977,181.166942,ok
5,1,597,0.467673,0.542035,0.293802,0.542035,0,0.381058,0.20555,1.000254,0.085677,1.001591,0.06141,ok
5,1,598,0.80225,0.65708,0.652625,0.65708,0.493687,0.652522,0.204303,0.994183,0.076178,0.89054,196.778321,ok
5,1,677,0.739353,0.563758,0.541729,0.563758,0.344368,0.529288,0.238555,1.160862,0.060318,0.705135,589.309324,ok
5,1,1068,0.746403,0.656858,0.639792,0.656858,0.490549,0.646136,0.203594,0.990225,0.049832,0.582555,1997.669031,ok
5,1,1069,0.5,0.542035,0.293802,0.542035,0,0.381058,0.211269,1.001133,0.087356,1.012283,1.279572,ok
5,1,1070,0.779436,0.711409,0.665161,0.711409,0.568581,0.673825,0.210877,1.026173,0.044469,0.519856,2176.122152,ok
5,1,1071,0.585275,0.59292,0.507553,0.59292,0.207448,0.484814,0.237082,1.131201,0.056208,0.639853,1265.975428,ok
5,1,1073,0.788844,0.711409,0.681699,0.711409,0.575639,0.687015,0.206963,1.007129,0.047573,0.556147,2071.627257,ok
5,1,1074,0.5,0.542035,0.293802,0.542035,0,0.381058,0.24916,1.180682,0.062081,0.706703,818.152461,ok
5,1,1076,0.805443,0.718805,0.665477,0.718805,0.5583,0.68437,0.181922,0.885275,0.0572,0.668682,2001.945687,ok
5,1,1077,0.793766,0.681416,0.624905,0.681416,0.501356,0.648148,0.189579,0.913952,0.060624,0.708708,1763.214893,ok
5,1,1078,0.654489,0.53031,0.525905,0.53031,0.295223,0.527623,0.254718,1.239514,0.064949,0.759268,1299.987899,ok
5,1,1079,0.884444,0.688053,0.617432,0.688053,0.440275,0.618131,0.176186,0.849932,0.067109,0.784519,1781.732354,ok
5,1,1080,0.777442,0.688053,0.650197,0.688053,0.500775,0.661226,0.221842,1.051235,0.051251,0.58342,2017.251349,ok
5,1,1082,0.88721,0.738255,0.707031,0.738255,0.608555,0.711716,0.17516,0.852368,0.04529,0.529454,2436.587821,ok
5,1,1084,0.766719,0.697987,0.654983,0.697987,0.545639,0.66398,0.195269,0.950223,0.044947,0.525447,2111.769647,ok
5,1,1087,0.585656,0.542035,0.472593,0.542035,0.153963,0.381058,0.309135,1.504321,0.096425,1.127237,223.420421,ok
5,1,1088,0.81301,0.704698,0.682782,0.704698,0.552369,0.690677,0.198846,0.967629,0.040982,0.479097,2352.460761,ok
5,1,1090,0.635265,0.559735,0.391405,0.559735,0.203296,0.443306,0.205719,0.975616,0.079432,0.921851,643.533974,ok
5,1,1091,0.737876,0.678097,0.642452,0.678097,0.488673,0.655432,0.19687,0.958012,0.055791,0.639003,1871.409934,ok
5,1,1094,0.805911,0.738255,0.692117,0.738255,0.605097,0.704013,0.181787,0.884618,0.050284,0.587832,1981.438937,ok
5,1,1096,0.817904,0.682965,0.670505,0.682965,0.512075,0.644316,0.184328,0.896979,0.071724,0.838476,1315.172371,ok
5,1,1098,0.71573,0.55531,0.495447,0.55531,0.214804,0.467523,0.206251,0.980609,0.078682,0.910743,760.949056,ok
5,1,1100,0.585743,0.626549,0.600255,0.626549,0.334982,0.56079,0.238042,1.158366,0.114289,1.336075,-5.845026,ok
5,1,1101,0.5,0.542035,0.293802,0.542035,0,0.381058,0.211269,1.001133,0.087356,1.012283,1.279572,ok
5,1,1103,0.732445,0.484513,0.597188,0.484513,0.342433,0.50648,0.2492,1.192345,0.106925,1.249984,30.576045,ok
5,1,1104,0.639203,0.563758,0.510866,0.563758,0.305137,0.507972,0.246995,1.201933,0.061007,0.713186,1267.299209,ok
5,1,1105,0.714427,0.593584,0.530358,0.593584,0.305137,0.507972,0.239226,1.164129,0.064721,0.756606,1402.551426,ok
5,1,1106,0.520355,0.556195,0.487073,0.556195,0.081568,0.427905,0.246914,1.201538,0.111459,1.302989,-7.774474,ok
5,1,1108,0.751424,0.586283,0.541822,0.586283,0.267304,0.496853,0.203888,0.966156,0.076459,0.879793,762.102449,ok
5,1,1112,0.718523,0.671141,0.639202,0.671141,0.455596,0.61713,0.231267,1.125397,0.053485,0.62525,1833.288608,ok
5,1,1114,0.739353,0.563758,0.541729,0.563758,0.344368,0.537801,0.238554,1.160857,0.060318,0.70513,1379.174203,ok
5,1,1117,0.784762,0.614602,0.445825,0.614602,0.295106,0.512222,0.193767,0.93751,0.082682,0.966581,687.842782,ok
5,1,1154,0.786957,0.637584,0.630239,0.637584,0.467892,0.626749,0.220159,1.071343,0.049754,0.581641,1919.621058,ok
5,1,1155,0.778768,0.637584,0.640394,0.637584,0.465595,0.635941,0.220474,1.072873,0.049907,0.583434,1937.117155,ok
