@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute cheap.pattern.time numeric
@attribute cheap.pattern.vertices numeric
@attribute cheap.pattern.edges numeric
@attribute cheap.pattern.loops numeric
@attribute cheap.pattern.meandeg numeric
@attribute cheap.pattern.maxdeg numeric
@attribute cheap.pattern.degisfixed numeric
@attribute cheap.pattern.density numeric
@attribute cheap.target.time numeric
@attribute cheap.target.vertices numeric
@attribute cheap.target.edges numeric
@attribute cheap.target.loops numeric
@attribute cheap.target.meandeg numeric
@attribute cheap.target.maxdeg numeric
@attribute cheap.target.degisfixed numeric
@attribute cheap.target.density numeric
@attribute distance.pattern.time numeric
@attribute distance.pattern.isconnected numeric
@attribute distance.pattern.meandistance numeric
@attribute distance.pattern.maxdistance numeric
@attribute distance.pattern.proportiondistancege2 numeric
@attribute distance.pattern.proportiondistancege3 numeric
@attribute distance.pattern.proportiondistancege4 numeric
@attribute distance.target.time numeric
@attribute distance.target.isconnected numeric
@attribute distance.target.meandistance numeric
@attribute distance.target.maxdistance numeric
@attribute distance.target.proportiondistancege2 numeric
@attribute distance.target.proportiondistancege3 numeric
@attribute distance.target.proportiondistancege4 numeric
@attribute lad.values.removed numeric
@attribute lad.values.removed.percent numeric
@attribute lad.values.removed.min numeric
@attribute lad.values.removed.max numeric
@attribute lad.time numeric

@data
g10-g109,1,0,41,80,0,3.90244,9,0,0.097561,31,5040,15120,0,6,6,1,0.001191,0,1,3.22195,7,0.880428,0.672219,0.415229,4210,1,10.5021,21,0.998611,0.994643,0.984921,0,100,0,0,6
g10-g11,1,0,41,80,0,3.90244,9,0,0.097561,0,42,114,0,5.42857,10,0,0.132404,0,1,3.22195,7,0.880428,0.672219,0.415229,0,1,2.98955,9,0.846939,0.572562,0.295918,716,41.579559,4.761905,97.619049,0
g10-g110,1,0,41,80,0,3.90244,9,0,0.097561,36,5448,36105,0,13.2544,39,0,0.002433,0,1,3.22195,7,0.880428,0.672219,0.415229,9934,1,5.67628,16,0.997384,0.977723,0.912432,9317,4.171144,0.091777,30.029369,18
g10-g111,1,0,41,80,0,3.90244,9,0,0.097561,41,5757,14135,0,4.91054,25,0,0.000853,0,1,3.22195,7,0.880428,0.672219,0.415229,5766,0,8.34249,29,0.608189,0.604462,0.592038,135036,57.209675,36.928955,80.25013,11
g10-g112,1,0,41,80,0,3.90244,9,0,0.097561,54,6671,14066,0,4.21706,419,0,0.000632,0,1,3.22195,7,0.880428,0.672219,0.415229,5942,1,9.66358,26,0.999218,0.990909,0.966094,174272,63.716633,19.337431,96.97197,78
g10-g12,1,0,41,80,0,3.90244,9,0,0.097561,0,48,203,0,8.45833,23,0,0.179965,0,1,3.22195,7,0.880428,0.672219,0.415229,0,0,2.18788,4,0.68316,0.282118,0.055556,568,28.861789,6.25,50,0
g10-g13,1,0,41,80,0,3.90244,9,0,0.097561,0,49,125,0,5.10204,19,0,0.106293,0,1,3.22195,7,0.880428,0.672219,0.415229,0,0,2.13765,4,0.51312,0.184923,0.004165,1001,49.825784,20.408163,83.67347,0
g10-g14,1,0,41,80,0,3.90244,9,0,0.097561,0,50,109,0,4.36,17,0,0.08898,0,1,3.22195,7,0.880428,0.672219,0.415229,0,0,2.56151,5,0.5696,0.3448,0.1016,1191,58.097561,32,84,0
g10-g15,1,0,41,80,0,3.90244,9,0,0.097561,0,50,145,0,5.8,20,0,0.118367,0,1,3.22195,7,0.880428,0.672219,0.415229,0,0,2.10366,4,0.54,0.1808,0.0032,917,44.731707,18,74,0
g10-g16,1,0,41,80,0,3.90244,9,0,0.097561,0,53,189,0,7.13208,11,0,0.137155,0,1,3.22195,7,0.880428,0.672219,0.415229,0,1,2.51016,5,0.846565,0.503382,0.121752,299,13.759779,1.886792,81.132072,0
g10-g20,1,0,41,80,0,3.90244,9,0,0.097561,0,64,728,0,22.75,27,0,0.361111,0,1,3.22195,7,0.880428,0.672219,0.415229,0,1,1.63889,2,0.628906,0,0,0,0,0,0,0
g10-g21,1,0,41,80,0,3.90244,9,0,0.097561,0,64,1848,0,57.75,61,0,0.916667,0,1,3.22195,7,0.880428,0.672219,0.415229,0,1,1.08333,2,0.082031,0,0,0,0,0,0,0
g10-g22,1,0,41,80,0,3.90244,9,0,0.097561,0,67,224,0,6.68657,11,0,0.101312,0,1,3.22195,7,0.880428,0.672219,0.415229,0,1,3.46947,8,0.885275,0.704389,0.438851,681,24.790681,0,71.641792,0
g10-g23,1,0,41,80,0,3.90244,9,0,0.097561,0,73,283,0,7.75342,52,0,0.107686,0,1,3.22195,7,0.880428,0.672219,0.415229,0,0,2.15819,4,0.750235,0.232689,0.009007,863,28.833946,6.849315,54.794521,0
g10-g25,1,0,41,80,0,3.90244,9,0,0.097561,0,75,114,0,3.04,20,0,0.041081,0,1,3.22195,7,0.880428,0.672219,0.415229,0,0,1.94488,4,0.094933,0.028444,0.004622,2195,71.382114,64,77.333336,0
g10-g26,1,0,41,80,0,3.90244,9,0,0.097561,0,80,254,0,6.35,36,0,0.08038,0,1,3.22195,7,0.880428,0.672219,0.415229,0,0,2.64115,5,0.835,0.524062,0.133125,1477,45.030488,8.75,70,0
g10-g27,1,0,41,80,0,3.90244,9,0,0.097561,0,86,400,0,9.30233,81,0,0.109439,0,1,3.22195,7,0.880428,0.672219,0.415229,0,1,1.94473,3,0.880206,0.053543,0,918,26.035167,0,60.465115,0
g10-g28,1,0,41,80,0,3.90244,9,0,0.097561,0,97,92,0,1.89691,12,0,0.01976,0,1,3.22195,7,0.880428,0.672219,0.415229,0,0,4.5982,12,0.523754,0.444893,0.387501,0,100,0,0,0
g10-g29,1,0,41,80,0,3.90244,9,0,0.097561,0,100,906,0,18.12,31,0,0.18303,0,1,3.22195,7,0.880428,0.672219,0.415229,1,1,1.84121,3,0.8088,0.024,0,0,0,0,0,0
g10-g30,1,0,41,80,0,3.90244,9,0,0.097561,0,100,907,8,18.06,31,0,0.183232,0,1,3.22195,7,0.880428,0.672219,0.415229,1,1,1.84424,3,0.8102,0.0256,0,0,0,0,0,0
g10-g31,1,0,41,80,0,3.90244,9,0,0.097561,0,100,1000,0,20,32,0,0.20202,0,1,3.22195,7,0.880428,0.672219,0.415229,1,1,1.81071,3,0.79,0.0126,0,0,0,0,0,0
g10-g32,1,0,41,80,0,3.90244,9,0,0.097561,0,100,4950,0,99,99,1,1,0,1,3.22195,7,0.880428,0.672219,0.415229,3,1,1,1,0,0,0,0,0,0,0,0
g10-g33,1,0,41,80,0,3.90244,9,0,0.097561,0,101,297,0,5.88119,13,0,0.058812,0,1,3.22195,7,0.880428,0.672219,0.415229,0,1,3.7499,7,0.931869,0.799922,0.578963,1248,30.137648,0,96.039604,0
g10-g37,1,0,41,80,0,3.90244,9,0,0.097561,0,120,638,0,10.6333,13,0,0.089356,0,1,3.22195,7,0.880428,0.672219,0.415229,1,1,2.78389,6,0.903056,0.591667,0.195694,7,0.142276,0,5,0
g10-g38,1,0,41,80,0,3.90244,9,0,0.097561,0,121,210,0,3.47107,28,0,0.028926,0,1,3.22195,7,0.880428,0.672219,0.415229,0,0,2.23636,3,0.181682,0.07841,0,3533,71.215481,53.719009,83.471077,0
g10-g40,1,0,41,80,0,3.90244,9,0,0.097561,0,121,3600,0,59.5041,65,0,0.495868,0,1,3.22195,7,0.880428,0.672219,0.415229,3,1,1.50413,2,0.499966,0,0,0,0,0,0,0
g10-g41,1,0,41,80,0,3.90244,9,0,0.097561,0,128,368,0,5.75,10,0,0.045276,0,1,3.22195,7,0.880428,0.672219,0.415229,1,1,4.59941,10,0.947266,0.852539,0.707886,1798,34.260671,0,97.65625,0
g10-g42,1,0,41,80,0,3.90244,9,0,0.097561,0,128,508,0,7.9375,10,0,0.0625,0,1,3.22195,7,0.880428,0.672219,0.415229,1,1,5.91154,14,0.930176,0.847168,0.741455,420,8.003049,0,50,0
g10-g43,1,0,41,80,0,3.90244,9,0,0.097561,0,128,824,0,12.875,29,0,0.101378,0,1,3.22195,7,0.880428,0.672219,0.415229,1,0,3.50165,9,0.60437,0.478394,0.33667,685,13.052591,2.34375,32.8125,0
g10-g44,1,0,41,80,0,3.90244,9,0,0.097561,0,128,892,0,13.9375,31,0,0.109744,0,1,3.22195,7,0.880428,0.672219,0.415229,1,0,2.16568,5,0.837158,0.25354,0.011963,682,12.995427,2.34375,28.90625,0
g10-g45,1,0,41,80,0,3.90244,9,0,0.097561,0,128,894,9,13.8984,31,0,0.10999,0,1,3.22195,7,0.880428,0.672219,0.415229,1,0,2.17006,5,0.838013,0.256714,0.012085,1057,20.141006,9.375,35.9375,0
g10-g46,1,0,41,80,0,3.90244,9,0,0.097561,0,128,938,0,14.6562,26,0,0.115404,0,1,3.22195,7,0.880428,0.672219,0.415229,2,1,2.04491,3,0.877686,0.159058,0,4,0.07622,0,2.34375,0
g10-g47,1,0,41,80,0,3.90244,9,0,0.097561,0,128,939,3,14.6484,26,0,0.115527,0,1,3.22195,7,0.880428,0.672219,0.415229,1,1,2.04712,3,0.87793,0.161011,0,127,2.41997,2.34375,4.6875,0
g10-g48,1,0,41,80,0,3.90244,9,0,0.097561,0,128,1000,0,15.625,27,0,0.123031,0,1,3.22195,7,0.880428,0.672219,0.415229,2,1,2.00381,3,0.870117,0.125854,0,2,0.03811,0,0.78125,0
g10-g49,1,0,41,80,0,3.90244,9,0,0.097561,0,128,1027,0,16.0469,20,0,0.126353,0,1,3.22195,7,0.880428,0.672219,0.415229,1,1,3.52313,8,0.866821,0.679565,0.462036,13,0.247713,0,4.6875,0
g10-g50,1,0,41,80,0,3.90244,9,0,0.097561,0,128,3216,0,50.25,86,0,0.395669,0,1,3.22195,7,0.880428,0.672219,0.415229,3,1,1.92384,4,0.599609,0.247192,0.069824,0,0,0,0,0
g10-g51,1,0,41,80,0,3.90244,9,0,0.097561,0,138,493,0,7.14493,71,0,0.052153,0,1,3.22195,7,0.880428,0.672219,0.415229,1,1,2.44843,5,0.940979,0.453896,0.038437,2566,45.351714,2.898551,79.710144,0
g10-g52,1,0,41,80,0,3.90244,9,0,0.097561,0,161,356,0,4.42236,40,0,0.02764,0,1,3.22195,7,0.880428,0.672219,0.415229,1,0,3.3828,8,0.857992,0.650361,0.44435,4155,62.945008,19.254658,92.546585,0
g10-g53,1,0,41,80,0,3.90244,9,0,0.097561,0,168,836,0,9.95238,14,0,0.059595,0,1,3.22195,7,0.880428,0.672219,0.415229,2,1,2.77816,5,0.934807,0.660998,0.170068,120,1.74216,0,33.333332,0
g10-g54,1,0,41,80,0,3.90244,9,0,0.097561,0,256,941,0,7.35156,22,0,0.02883,0,1,3.22195,7,0.880428,0.672219,0.415229,5,0,3.11824,6,0.839233,0.653748,0.293427,2871,27.353277,10.15625,60.9375,0
g10-g55,1,0,41,80,0,3.90244,9,0,0.097561,0,256,962,0,7.51562,15,0,0.029473,0,1,3.22195,7,0.880428,0.672219,0.415229,5,1,3.16562,6,0.966736,0.788788,0.359772,1050,10.003811,0.390625,65.234375,0
g10-g56,1,0,41,80,0,3.90244,9,0,0.097561,0,256,1000,0,7.8125,25,0,0.030637,0,1,3.22195,7,0.880428,0.672219,0.415229,5,0,3.07479,6,0.859406,0.6586,0.283356,2647,25.219131,8.203125,57.421875,0
g10-g57,1,0,41,80,0,3.90244,9,0,0.097561,0,280,61,0,0.435714,7,0,0.001562,0,1,3.22195,7,0.880428,0.672219,0.415229,1,0,1.21795,2,0.000434,0,0,0,100,0,0,0
g10-g58-normed,1,0,41,80,0,3.90244,9,0,0.097561,0,280,387,1,2.76071,36,0,0.009908,0,1,3.22195,7,0.880428,0.672219,0.415229,3,0,3.33644,7,0.340077,0.282015,0.14602,8943,77.900697,47.142857,91.428574,0
g10-g59-normed,1,0,41,80,0,3.90244,9,0,0.097561,0,280,388,1,2.76786,47,0,0.009933,0,1,3.22195,7,0.880428,0.672219,0.415229,3,0,3.48577,9,0.406046,0.340434,0.176964,8994,78.344948,48.92857,91.785713,0
g10-g60-normed,1,0,41,80,0,3.90244,9,0,0.097561,0,280,1074,1,7.66786,70,0,0.027496,0,1,3.22195,7,0.880428,0.672219,0.415229,5,0,2.90538,6,0.865,0.635281,0.179107,5744,50.034843,10.357142,70.714287,0
g10-g61,1,0,41,80,0,3.90244,9,0,0.097561,0,331,930,0,5.61934,6,0,0.017028,0,1,3.22195,7,0.880428,0.672219,0.415229,5,1,9.57583,20,0.980002,0.948294,0.904044,0,100,0,0,0
g10-g62,1,0,41,80,0,3.90244,9,0,0.097561,0,377,962,0,5.10345,103,0,0.013573,0,1,3.22195,7,0.880428,0.672219,0.415229,7,1,3.58877,8,0.98381,0.789438,0.529125,8788,56.8545,18.302387,92.307693,0
g10-g63,1,0,41,80,0,3.90244,9,0,0.097561,0,400,2860,0,14.3,26,0,0.03584,0,1,3.22195,7,0.880428,0.672219,0.415229,23,1,3.46867,7,0.96175,0.7955,0.485625,53,0.323171,0,7.25,0
g10-g64,1,0,41,80,0,3.90244,9,0,0.097561,0,400,9960,0,49.8,165,0,0.124812,0,1,3.22195,7,0.880428,0.672219,0.415229,51,1,2.23575,4,0.873,0.334475,0.025188,6,0.036585,0,1,4
g10-g65,1,0,41,80,0,3.90244,9,0,0.097561,0,435,2520,0,11.5862,12,0,0.026696,0,1,3.22195,7,0.880428,0.672219,0.415229,27,1,2.72983,4,0.971066,0.725961,0.028823,0,0,0,0,0
g10-g66-normed,1,0,41,80,0,3.90244,9,0,0.097561,0,435,2664,144,11.9172,12,0,0.028222,0,1,3.22195,7,0.880428,0.672219,0.415229,27,1,2.72983,4,0.971066,0.725961,0.028823,0,0,0,0,0
g10-g67,1,0,41,80,0,3.90244,9,0,0.097561,0,462,1386,0,6,6,1,0.013015,0,1,3.22195,7,0.880428,0.672219,0.415229,13,1,4.10195,5,0.984848,0.919913,0.757576,0,100,0,0,0
g10-g68,1,0,41,80,0,3.90244,9,0,0.097561,0,462,6930,0,30,30,1,0.065076,0,1,3.22195,7,0.880428,0.672219,0.415229,57,1,2.73319,5,0.9329,0.608225,0.175325,0,0,0,0,0
g10-g69,1,0,41,80,0,3.90244,9,0,0.097561,0,500,1479,0,5.916,12,0,0.011856,0,1,3.22195,7,0.880428,0.672219,0.415229,22,1,8.2421,16,0.986168,0.959528,0.915912,5600,27.317073,0,95.199997,0
g10-g70,1,0,41,80,0,3.90244,9,0,0.097561,0,501,756,0,3.01796,10,0,0.006036,0,1,3.22195,7,0.880428,0.672219,0.415229,17,0,10.4096,21,0.929207,0.916905,0.897128,0,100,0,0,0
g10-g71,1,0,41,80,0,3.90244,9,0,0.097561,0,501,1497,0,5.97605,18,0,0.011952,0,1,3.22195,7,0.880428,0.672219,0.415229,22,1,7.14825,13,0.986076,0.958171,0.908729,5308,25.841001,0,94.610779,0
g10-g72,1,0,41,80,0,3.90244,9,0,0.097561,0,561,147,0,0.524064,17,0,0.000936,0,1,3.22195,7,0.880428,0.672219,0.415229,7,0,3.11838,8,0.012754,0.009609,0.005058,21944,95.404548,89.30481,98.039215,0
g10-g73-normed,1,0,41,80,0,3.90244,9,0,0.097561,0,561,1629,1,5.8057,99,0,0.010371,0,1,3.22195,7,0.880428,0.672219,0.415229,29,0,3.32517,9,0.921407,0.793611,0.35005,14800,64.345028,12.299465,81.996437,0
g10-g74,1,0,41,80,0,3.90244,9,0,0.097561,0,585,1228,0,4.19829,113,0,0.007189,0,1,3.22195,7,0.880428,0.672219,0.415229,19,1,3.55758,4,0.991114,0.816802,0.745293,19072,79.516364,0,91.282051,0
g10-g75,1,0,41,80,0,3.90244,9,0,0.097561,0,610,7438,0,24.3869,154,0,0.040044,0,1,3.22195,7,0.880428,0.672219,0.415229,32,0,2.58237,7,0.391094,0.220263,0.06057,9349,37.381048,34.590164,43.606556,4
g10-g76,1,0,41,80,0,3.90244,9,0,0.097561,0,610,35465,0,116.279,256,0,0.190934,0,1,3.22195,7,0.880428,0.672219,0.415229,155,0,2.12389,4,0.749643,0.288019,0.019086,744,2.97481,2.95082,3.114754,15
g10-g77,1,0,41,80,0,3.90244,9,0,0.097561,0,610,82562,0,270.695,360,0,0.444491,0,1,3.22195,7,0.880428,0.672219,0.415229,319,1,1.59555,3,0.554598,0.039979,0,0,0,0,0,19
g10-g78,1,0,41,80,0,3.90244,9,0,0.097561,0,627,3545,0,11.3078,19,0,0.018064,0,1,3.22195,7,0.880428,0.672219,0.415229,67,1,4.8729,19,0.98037,0.898555,0.717637,808,3.143113,0.318979,21.371611,0
g10-g79,1,0,41,80,0,3.90244,9,0,0.097561,0,763,1902,0,4.98558,14,0,0.006543,0,1,3.22195,7,0.880428,0.672219,0.415229,41,1,5.61555,8,0.992155,0.958017,0.895448,17905,57.235559,0.262123,93.446922,0
g10-g80,1,0,41,80,0,3.90244,9,0,0.097561,1,891,318,0,0.713805,6,0,0.000802,0,1,3.22195,7,0.880428,0.672219,0.415229,21,0,5.91067,15,0.007039,0.006359,0.005719,0,100,0,0,0
g10-g81,1,0,41,80,0,3.90244,9,0,0.097561,1,1010,5994,0,11.8693,12,0,0.011763,0,1,3.22195,7,0.880428,0.672219,0.415229,207,1,3.06555,5,0.987258,0.866376,0.209844,0,0,0,0,1
g10-g82-normed,1,0,41,80,0,3.90244,9,0,0.097561,1,1010,5994,0,11.8693,12,0,0.011763,0,1,3.22195,7,0.880428,0.672219,0.415229,208,1,3.06555,5,0.987258,0.866376,0.209844,0,0,0,0,1
g10-g83,1,0,41,80,0,3.90244,9,0,0.097561,1,1024,5120,0,10,10,1,0.009775,0,1,3.22195,7,0.880428,0.672219,0.415229,162,1,5.00489,10,0.989258,0.945312,0.828125,0,0,0,0,0
g10-g84,1,0,41,80,0,3.90244,9,0,0.097561,1,1024,61440,0,120,120,1,0.117302,0,1,3.22195,7,0.880428,0.672219,0.415229,789,1,2.35582,4,0.881836,0.427734,0.044922,0,0,0,0,15
g10-g85,1,0,41,80,0,3.90244,9,0,0.097561,1,1050,1574,0,2.9981,3,0,0.002858,0,1,3.22195,7,0.880428,0.672219,0.415229,89,1,8.09967,13,0.996192,0.990485,0.979142,0,100,0,0,0
g10-g86-normed,1,0,41,80,0,3.90244,9,0,0.097561,1,1050,1576,2,3,3,1,0.002862,0,1,3.22195,7,0.880428,0.672219,0.415229,90,1,8.09967,13,0.996192,0.990485,0.979142,0,100,0,0,0
g10-g87,1,0,41,80,0,3.90244,9,0,0.097561,1,1057,3561,0,6.73794,23,0,0.006381,0,1,3.22195,7,0.880428,0.672219,0.415229,129,0,5.16013,12,0.983245,0.939526,0.853035,13563,31.296583,4.824976,76.537369,2
g10-g88,1,0,41,80,0,3.90244,9,0,0.097561,1,1057,4028,0,7.62157,22,0,0.007217,0,1,3.22195,7,0.880428,0.672219,0.415229,142,0,5.66995,14,0.988064,0.947504,0.864237,9257,21.3605,3.122044,64.049194,0
g10-g89,1,0,41,80,0,3.90244,9,0,0.097561,1,1092,2184,0,4,4,1,0.003666,0,1,3.22195,7,0.880428,0.672219,0.415229,111,1,5.7791,8,0.995421,0.984432,0.951465,0,100,0,0,0
g10-g90,1,0,41,80,0,3.90244,9,0,0.097561,2,1430,5005,0,7,7,1,0.004899,0,1,3.22195,7,0.880428,0.672219,0.415229,266,1,6.00551,11,0.994406,0.974825,0.92028,0,100,0,0,1
g10-g91,1,0,41,80,0,3.90244,9,0,0.097561,2,1446,3162,0,4.37344,219,0,0.003027,0,1,3.22195,7,0.880428,0.672219,0.415229,165,1,6.394,18,0.996284,0.964252,0.883107,36062,60.827177,15.352697,97.579529,9
g10-g92,1,0,41,80,0,3.90244,9,0,0.097561,3,1619,3517,0,4.34466,176,0,0.002685,0,1,3.22195,7,0.880428,0.672219,0.415229,228,1,6.96525,17,0.996699,0.975941,0.922645,40664,61.260338,15.565164,97.096977,8
g10-g93-normed,1,0,41,80,0,3.90244,9,0,0.097561,3,1800,209000,0,232.222,356,0,0.129084,0,1,3.22195,7,0.880428,0.672219,0.415229,5658,1,2.01206,3,0.870432,0.141062,0,0,0,0,0,48
g10-g94,1,0,41,80,0,3.90244,9,0,0.097561,4,1860,5590,0,6.01075,9,0,0.003233,0,1,3.22195,7,0.880428,0.672219,0.415229,470,1,7.67313,16,0.996231,0.985283,0.958354,24794,32.512457,0.430108,93.763443,3
g10-g95,1,0,41,80,0,3.90244,9,0,0.097561,5,2000,1396,0,1.396,11,0,0.000698,0,1,3.22195,7,0.880428,0.672219,0.415229,151,0,13.1693,36,0.068187,0.067156,0.065609,78229,95.40122,86.550003,99.699997,1
g10-g96,1,0,41,80,0,3.90244,9,0,0.097561,5,2000,1657,0,1.657,13,0,0.000829,0,1,3.22195,7,0.880428,0.672219,0.415229,176,0,13.4234,41,0.145044,0.143656,0.141219,76568,93.37561,80.800003,99.5,0
g10-g97,1,0,41,80,0,3.90244,9,0,0.097561,5,2000,1685,0,1.685,11,0,0.000843,0,1,3.22195,7,0.880428,0.672219,0.415229,181,0,15.947,47,0.160597,0.159242,0.156982,76616,93.434146,78.900002,99.5,1
g10-g98,1,0,41,80,0,3.90244,9,0,0.097561,5,2000,2573,0,2.573,14,0,0.001287,0,1,3.22195,7,0.880428,0.672219,0.415229,270,0,12.7987,36,0.351012,0.348286,0.342952,68251,83.232927,58.599998,98.300003,1
g10-g99,1,0,41,80,0,3.90244,9,0,0.097561,5,2000,2575,0,2.575,14,0,0.001288,0,1,3.22195,7,0.880428,0.672219,0.415229,268,0,12.8334,36,0.350418,0.34769,0.342357,68229,83.206098,58.700001,98.25,2
g11-g100,1,0,42,114,0,5.42857,10,0,0.132404,5,2016,2000,0,1.98413,2,0,0.000985,0,1,2.98955,9,0.846939,0.572562,0.295918,130,0,1.33155,2,0.000488,0,0,0,100,0,0,0
g11-g101,1,0,42,114,0,5.42857,10,0,0.132404,6,2184,6552,0,6,6,1,0.002749,0,1,2.98955,9,0.846939,0.572562,0.295918,702,1,4.83463,7,0.996795,0.983059,0.914377,0,100,0,0,2
g11-g102,1,0,42,114,0,5.42857,10,0,0.132404,6,2184,8736,0,8,8,1,0.003665,0,1,2.98955,9,0.846939,0.572562,0.295918,824,1,4.25744,6,0.995879,0.970238,0.820971,0,100,0,0,1
g11-g103,1,0,42,114,0,5.42857,10,0,0.132404,6,2184,13104,0,12,12,1,0.005497,0,1,2.98955,9,0.846939,0.572562,0.295918,1085,1,3.73065,6,0.994048,0.933608,0.61859,0,0,0,0,3
g11-g104,1,0,42,114,0,5.42857,10,0,0.132404,14,3300,6596,0,3.99758,20,0,0.001212,0,1,2.98955,9,0.846939,0.572562,0.295918,1402,0,8.83072,28,0.517559,0.513402,0.501871,103679,74.804473,26.484848,92.878784,4
g11-g105,1,0,42,114,0,5.42857,10,0,0.132404,14,3317,6617,0,3.98975,20,0,0.001203,0,1,2.98955,9,0.846939,0.572562,0.295918,1400,0,8.82651,28,0.51486,0.51073,0.499268,104265,74.841724,26.741032,92.854988,5
g11-g106,1,0,42,114,0,5.42857,10,0,0.132404,25,4493,13619,0,6.06232,25,0,0.00135,0,1,2.98955,9,0.846939,0.572562,0.295918,4939,1,8.34333,29,0.998428,0.992345,0.971973,110192,58.39348,3.561095,82.105499,9
g11-g107,1,0,42,114,0,5.42857,10,0,0.132404,25,4494,9812,0,4.36671,23,0,0.000972,0,1,2.98955,9,0.846939,0.572562,0.295918,2952,0,8.56683,25,0.553997,0.550267,0.538928,134411,71.21188,23.76502,89.986649,7
g11-g108,1,0,42,114,0,5.42857,10,0,0.132404,29,4866,10840,0,4.4554,24,0,0.000916,0,1,2.98955,9,0.846939,0.572562,0.295918,3662,0,8.55453,27,0.579695,0.576075,0.564798,144811,70.856575,23.037403,89.519112,9
g11-g109,1,0,42,114,0,5.42857,10,0,0.132404,31,5040,15120,0,6,6,1,0.001191,0,1,2.98955,9,0.846939,0.572562,0.295918,4206,1,10.5021,21,0.998611,0.994643,0.984921,0,100,0,0,5
g11-g110,1,0,42,114,0,5.42857,10,0,0.132404,36,5448,36105,0,13.2544,39,0,0.002433,0,1,2.98955,9,0.846939,0.572562,0.295918,9763,1,5.67628,16,0.997384,0.977723,0.912432,23429,10.239232,0,37.518356,20
g11-g111,1,0,42,114,0,5.42857,10,0,0.132404,40,5757,14135,0,4.91054,25,0,0.000853,0,1,2.98955,9,0.846939,0.572562,0.295918,5664,0,8.34249,29,0.608189,0.604462,0.592038,162617,67.254357,21.591106,86.034393,11
g11-g112,1,0,42,114,0,5.42857,10,0,0.132404,54,6671,14066,0,4.21706,419,0,0.000632,0,1,2.98955,9,0.846939,0.572562,0.295918,5959,1,9.66358,26,0.999218,0.990909,0.966094,244713,87.340729,0.104932,99.80513,46
g11-g12,1,0,42,114,0,5.42857,10,0,0.132404,0,48,203,0,8.45833,23,0,0.179965,0,1,2.98955,9,0.846939,0.572562,0.295918,0,0,2.18788,4,0.68316,0.282118,0.055556,779,38.640873,6.25,54.166668,0
g11-g13,1,0,42,114,0,5.42857,10,0,0.132404,0,49,125,0,5.10204,19,0,0.106293,0,1,2.98955,9,0.846939,0.572562,0.295918,0,0,2.13765,4,0.51312,0.184923,0.004165,1374,66.763848,20.408163,89.795921,0
g11-g14,1,0,42,114,0,5.42857,10,0,0.132404,0,50,109,0,4.36,17,0,0.08898,0,1,2.98955,9,0.846939,0.572562,0.295918,0,0,2.56151,5,0.5696,0.3448,0.1016,1496,71.238095,20,94,0
g11-g15,1,0,42,114,0,5.42857,10,0,0.132404,0,50,145,0,5.8,20,0,0.118367,0,1,2.98955,9,0.846939,0.572562,0.295918,0,0,2.10366,4,0.54,0.1808,0.0032,1306,62.190476,18,84,0
g11-g16,1,0,42,114,0,5.42857,10,0,0.132404,0,53,189,0,7.13208,11,0,0.137155,0,1,2.98955,9,0.846939,0.572562,0.295918,0,1,2.51016,5,0.846565,0.503382,0.121752,629,28.256963,0,90.56604,0
g11-g20,1,0,42,114,0,5.42857,10,0,0.132404,0,64,728,0,22.75,27,0,0.361111,0,1,2.98955,9,0.846939,0.572562,0.295918,0,1,1.63889,2,0.628906,0,0,0,0,0,0,0
g11-g21,1,0,42,114,0,5.42857,10,0,0.132404,0,64,1848,0,57.75,61,0,0.916667,0,1,2.98955,9,0.846939,0.572562,0.295918,0,1,1.08333,2,0.082031,0,0,0,0,0,0,0
g11-g22,1,0,42,114,0,5.42857,10,0,0.132404,0,67,224,0,6.68657,11,0,0.101312,0,1,2.98955,9,0.846939,0.572562,0.295918,0,1,3.46947,8,0.885275,0.704389,0.438851,1294,45.984364,0,86.567162,0
g11-g23,1,0,42,114,0,5.42857,10,0,0.132404,0,73,283,0,7.75342,52,0,0.107686,0,1,2.98955,9,0.846939,0.572562,0.295918,0,0,2.15819,4,0.750235,0.232689,0.009007,1147,37.410307,6.849315,84.931503,0
g11-g25,1,0,42,114,0,5.42857,10,0,0.132404,0,75,114,0,3.04,20,0,0.041081,0,1,2.98955,9,0.846939,0.572562,0.295918,0,0,1.94488,4,0.094933,0.028444,0.004622,2281,72.412698,62.666668,88,0
g11-g26,1,0,42,114,0,5.42857,10,0,0.132404,0,80,254,0,6.35,36,0,0.08038,0,1,2.98955,9,0.846939,0.572562,0.295918,0,0,2.64115,5,0.835,0.524062,0.133125,1780,52.97619,5,76.25,0
g11-g27,1,0,42,114,0,5.42857,10,0,0.132404,0,86,400,0,9.30233,81,0,0.109439,0,1,2.98955,9,0.846939,0.572562,0.295918,0,1,1.94473,3,0.880206,0.053543,0,1348,37.320044,0,69.767441,0
g11-g28,1,0,42,114,0,5.42857,10,0,0.132404,0,97,92,0,1.89691,12,0,0.01976,0,1,2.98955,9,0.846939,0.572562,0.295918,0,0,4.5982,12,0.523754,0.444893,0.387501,0,100,0,0,0
