@RELATION FEATURE_COSTS_CSP-MZN-2013

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE static NUMERIC
@ATTRIBUTE dynamic NUMERIC

@DATA
normalized-cc-9-9-3.xml.mzn_AND_NODATA,1,4.77,2.08
normalized-chnl-30-31.xml.mzn_AND_NODATA,1,1.49,2.05
normalized-chnl-35-40.xml.mzn_AND_NODATA,1,3.38,2.07
normalized-chnl35-40-pb-cnf-cr.xml.mzn_AND_NODATA,1,3.47,2.07
normalized-C3-2-31.xml.mzn_AND_NODATA,1,3.28,2.06
normalized-chnl30-40-pb-cnf-cr.xml.mzn_AND_NODATA,1,2.51,2.07
normalized-chnl35-45-pb-cnf-cr.xml.mzn_AND_NODATA,1,4.56,2.08
normalized-bibd-21-28-8-6-2_glb.xml.mzn_AND_NODATA,1,20.52,2.2
normalized-chnl40-41-pb-cnf-cr.xml.mzn_AND_NODATA,1,5.03,2.06
normalized-bqwh-18-141-92_glb.xml.mzn_AND_NODATA,1,0.05,2.03
normalized-C1-3-21.xml.mzn_AND_NODATA,1,0.26,2.05
normalized-bqwh-18-141-9_ext.xml.mzn_AND_NODATA,1,0.64,2.05
normalized-circ-6-3.xml.mzn_AND_NODATA,1,5.27,2.08
normalized-bf-1355-638.xml.mzn_AND_NODATA,1,12.2,2.11
normalized-chnl40-45-pb-cnf-cr.xml.mzn_AND_NODATA,1,5.96,2.08
normalized-chnl15-20-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.2,2.04
normalized-bqwh-18-141-92_ext.xml.mzn_AND_NODATA,1,0.68,2.04
normalized-costasArray-18.xml.mzn_AND_NODATA,1,0.07,2.04
normalized-costasArray-19.xml.mzn_AND_NODATA,1,0.08,2.04
normalized-costasArray-20.xml.mzn_AND_NODATA,1,0.1,2.04
normalized-chnl-35-36.xml.mzn_AND_NODATA,1,2.79,2.07
normalized-chnl-35-45.xml.mzn_AND_NODATA,1,4.39,2.07
normalized-composed-25-10-20-8_ext.xml.mzn_AND_NODATA,1,2.79,2.07
normalized-chnl20-25-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.52,2.04
normalized-chnl-10-15.xml.mzn_AND_NODATA,1,0.08,2.02
normalized-chnl-15-20.xml.mzn_AND_NODATA,1,0.19,2.05
normalized-bibd-10-120-36-3-8_glb.xml.mzn_AND_NODATA,1,33.74,2.18
normalized-chnl-50-51.xml.mzn_AND_NODATA,1,6.87,2.1
normalized-composed-25-10-20-1_ext.xml.mzn_AND_NODATA,1,2.85,2.07
normalized-david-10.xml.mzn_AND_NODATA,1,0.08,2.03
normalized-4-fullins-5-7.xml.mzn_AND_NODATA,1,35.45,2.27
normalized-bibd-25-25-9-9-3_glb.xml.mzn_AND_NODATA,1,31.98,2.21
normalized-chnl50-55-pb-cnf-cr.xml.mzn_AND_NODATA,1,8.15,2.1
normalized-composed-25-10-20-9_ext.xml.mzn_AND_NODATA,1,2.81,2.07
normalized-BlackHole-4-4-e-1_ext.xml.mzn_AND_NODATA,1,7.75,2.09
normalized-dubois-22_ext.xml.mzn_AND_NODATA,1,0.02,2.03
normalized-chnl30-31-pb-cnf-cr.xml.mzn_AND_NODATA,1,1.51,2.06
normalized-chnl20-30-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.68,2.06
normalized-dubois-21_ext.xml.mzn_AND_NODATA,1,0.01,2.07
normalized-color.xml.mzn_AND_NODATA,1,6.61,2.07
normalized-dubois-28_ext.xml.mzn_AND_NODATA,1,0.02,2.04
normalized-costasArray-16.xml.mzn_AND_NODATA,1,0.06,2.03
normalized-chnl-50-60.xml.mzn_AND_NODATA,1,8.93,2.11
normalized-dubois-29_ext.xml.mzn_AND_NODATA,1,0.02,2.03
normalized-dubois-50_ext.xml.mzn_AND_NODATA,1,0.03,2.03
normalized-chnl50-51-pb-cnf-cr.xml.mzn_AND_NODATA,1,7.11,2.09
normalized-e0ddr1-10-by-5-3.xml.mzn_AND_NODATA,1,0.12,2.05
normalized-composed-25-10-20-6_ext.xml.mzn_AND_NODATA,1,2.87,2.07
normalized-e0ddr1-10-by-5-4.xml.mzn_AND_NODATA,1,0.13,2.04
normalized-dubois-20_ext.xml.mzn_AND_NODATA,1,0.01,2.03
normalized-chnl-40-41.xml.mzn_AND_NODATA,1,4.79,2.07
normalized-dubois-26_ext.xml.mzn_AND_NODATA,1,0.01,2.03
normalized-costasArray-17.xml.mzn_AND_NODATA,1,0.06,2.04
normalized-circ-8-3.xml.mzn_AND_NODATA,1,10.77,2.2
normalized-dubois-24_ext.xml.mzn_AND_NODATA,1,0.01,2.03
normalized-C2-3-16.xml.mzn_AND_NODATA,1,1.55,2.06
normalized-chnl30-35-pb-cnf-cr.xml.mzn_AND_NODATA,1,1.95,2.06
normalized-bqwh-18-141-58_ext.xml.mzn_AND_NODATA,1,0.67,0.06
normalized-e0ddr1-10-by-5-2.xml.mzn_AND_NODATA,1,0.14,2.04
normalized-data-6-3.xml.mzn_AND_NODATA,1,5.3,2.07
normalized-e0ddr2-10-by-5-4.xml.mzn_AND_NODATA,1,0.13,2.04
normalized-dubois-27_ext.xml.mzn_AND_NODATA,1,0.02,2.03
normalized-dubois-30_ext.xml.mzn_AND_NODATA,1,0.01,2.03
normalized-e0ddr2-10-by-5-5.xml.mzn_AND_NODATA,1,0.13,2.04
normalized-e0ddr2-10-by-5-2.xml.mzn_AND_NODATA,1,0.11,2.05
normalized-chnl-40-45.xml.mzn_AND_NODATA,1,5.9,2.07
normalized-e0ddr1-10-by-5-8.xml.mzn_AND_NODATA,1,0.12,2.04
normalized-e0ddr1-10-by-5-10.xml.mzn_AND_NODATA,1,0.15,2.04
normalized-david-9.xml.mzn_AND_NODATA,1,0.08,2.03
normalized-e0ddr2-10-by-5-1.xml.mzn_AND_NODATA,1,0.12,2.05
normalized-dsjc-125-1-5-ext.xml.mzn_AND_NODATA,1,1.56,2.05
normalized-dubois-23_ext.xml.mzn_AND_NODATA,1,0.02,2.03
normalized-e0ddr1-10-by-5-5.xml.mzn_AND_NODATA,1,0.13,2.05
normalized-bibd-9-60-20-3-5_glb.xml.mzn_AND_NODATA,1,4.84,2.09
normalized-e0ddr2-10-by-5-8.xml.mzn_AND_NODATA,1,0.13,2.05
normalized-dubois-25_ext.xml.mzn_AND_NODATA,1,0.02,2.03
normalized-cc-10-10-2.xml.mzn_AND_NODATA,1,7.39,2.09
normalized-chnl-40-50.xml.mzn_AND_NODATA,1,7.3,2.08
normalized-bqwh-18-141-36_ext.xml.mzn_AND_NODATA,1,0.67,2.05
normalized-bqwh-18-141-2_glb.xml.mzn_AND_NODATA,1,0.03,2.04
normalized-C3-1-31.xml.mzn_AND_NODATA,1,2.96,2.07
normalized-enddr2-10-by-5-2.xml.mzn_AND_NODATA,1,0.13,2.04
normalized-ewddr2-10-by-5-1.xml.mzn_AND_NODATA,1,0.14,2.04
normalized-ewddr2-10-by-5-8.xml.mzn_AND_NODATA,1,0.13,2.04
normalized-chnl-50-55.xml.mzn_AND_NODATA,1,7.67,2.1
normalized-enddr2-10-by-5-1.xml.mzn_AND_NODATA,1,0.14,2.04
normalized-enddr1-10-by-5-10.xml.mzn_AND_NODATA,1,0.14,2.04
normalized-costasArray-15.xml.mzn_AND_NODATA,1,0.06,2.03
normalized-ewddr2-10-by-5-9.xml.mzn_AND_NODATA,1,0.12,2.04
normalized-david-8.xml.mzn_AND_NODATA,1,0.07,2.04
normalized-elf-rf7.xml.mzn_AND_NODATA,1,1.74,2.07
normalized-C4-3-60.xml.mzn_AND_NODATA,1,6.48,2.13
normalized-e0ddr2-10-by-5-9.xml.mzn_AND_NODATA,1,0.14,2.04
normalized-bibd-13-78-18-3-3_glb.xml.mzn_AND_NODATA,1,33.13,2.19
normalized-chnl-30-35.xml.mzn_AND_NODATA,1,1.88,2.07
normalized-f1000.xml.mzn_AND_NODATA,1,3.76,2.08
normalized-elf-rf7-ucl.xml.mzn_AND_NODATA,1,1.82,2.07
normalized-e0ddr1-10-by-5-1.xml.mzn_AND_NODATA,1,0.13,2.04
normalized-e0ddr2-10-by-5-3.xml.mzn_AND_NODATA,1,0.13,2.04
normalized-C5-1-90.xml.mzn_AND_NODATA,1,32.52,2.25
normalized-e0ddr2-10-by-5-7.xml.mzn_AND_NODATA,1,0.14,2.02
normalized-dubois-100_ext.xml.mzn_AND_NODATA,1,0.07,2.04
normalized-data-8-3.xml.mzn_AND_NODATA,1,10.76,2.22
normalized-bibd-19-19-9-9-4_glb.xml.mzn_AND_NODATA,1,7.21,2.12
normalized-C5-2-90.xml.mzn_AND_NODATA,1,32.45,2.26
normalized-f600.xml.mzn_AND_NODATA,1,1.52,2.05
normalized-C1-1-21.xml.mzn_AND_NODATA,1,0.26,2.05
normalized-f2000.xml.mzn_AND_NODATA,1,10.84,2.14
normalized-chnl50-60-pb-cnf-cr.xml.mzn_AND_NODATA,1,9.44,2.08
normalized-bqwh-18-141-56_ext.xml.mzn_AND_NODATA,1,0.61,2.04
normalized-fapp01-0200-2.xml.mzn_AND_NODATA,1,11.96,2.17
normalized-fapp01-0200-0.xml.mzn_AND_NODATA,1,12.23,2.16
normalized-bibd-15-75-40-8-20_glb.xml.mzn_AND_NODATA,1,52.15,2.24
normalized-fapp01-0200-4.xml.mzn_AND_NODATA,1,11.95,2.17
normalized-dlx1c-ucl.xml.mzn_AND_NODATA,1,18.72,2.21
normalized-composed-25-10-20-3_ext.xml.mzn_AND_NODATA,1,2.81,2.07
normalized-fapp01-0200-1.xml.mzn_AND_NODATA,1,12.11,2.15
normalized-fapp01-0200-6.xml.mzn_AND_NODATA,1,12.19,2.17
normalized-cc-12-12-2.xml.mzn_AND_NODATA,1,33.85,2.2
normalized-C5-3-91.xml.mzn_AND_NODATA,1,32.44,2.25
normalized-C5-2-91.xml.mzn_AND_NODATA,1,32.36,2.25
normalized-fapp01-0200-9.xml.mzn_AND_NODATA,1,12.18,2.16
normalized-elf-rf8-ucl.xml.mzn_AND_NODATA,1,17.32,2.2
normalized-C5-1-91.xml.mzn_AND_NODATA,1,32.45,2.24
normalized-fapp01-0200-8.xml.mzn_AND_NODATA,1,11.79,2.17
normalized-fapp01-0200-10.xml.mzn_AND_NODATA,1,11.94,2.17
normalized-circ-10-3.xml.mzn_AND_NODATA,1,30.15,2.59
normalized-cc-12-12-3.xml.mzn_AND_NODATA,1,34.1,2.21
normalized-dlx1c-rwmem1-ucl.xml.mzn_AND_NODATA,1,25.72,2.23
normalized-fapp01-0200-5.xml.mzn_AND_NODATA,1,12.01,2.15
normalized-bibd-15-70-14-3-2_glb.xml.mzn_AND_NODATA,1,44.43,2.22
normalized-C5-3-90.xml.mzn_AND_NODATA,1,32.36,2.24
normalized-cc-8-8-2.xml.mzn_AND_NODATA,1,3.46,2.06
normalized-cache-inv10-ucl.xml.mzn_AND_NODATA,1,35.54,2.27
normalized-fapp01-0200-7.xml.mzn_AND_NODATA,1,11.93,2.16
normalized-fapp01-0200-3.xml.mzn_AND_NODATA,1,12.08,2.17
normalized-bibd-25-30-6-5-1_glb.xml.mzn_AND_NODATA,1,47.49,2.25
normalized-dlx1c-rwmem-ucl.xml.mzn_AND_NODATA,1,38.23,2.27
normalized-elf-rf8.xml.mzn_AND_NODATA,1,16.78,2.19
normalized-fapp02-0250-10.xml.mzn_AND_NODATA,1,30.96,2.24
normalized-bibd-13-104-24-3-4_glb.xml.mzn_AND_NODATA,1,63.75,2.24
normalized-fapp02-0250-1.xml.mzn_AND_NODATA,1,31.66,2.23
normalized-fapp02-0250-3.xml.mzn_AND_NODATA,1,31.69,2.24
normalized-fapp02-0250-5.xml.mzn_AND_NODATA,1,31.23,2.22
normalized-fapp02-0250-6.xml.mzn_AND_NODATA,1,31.3,2.22
normalized-fapp02-0250-0.xml.mzn_AND_NODATA,1,31.75,2.24
normalized-fapp02-0250-4.xml.mzn_AND_NODATA,1,31.09,2.23
normalized-data-10-3.xml.mzn_AND_NODATA,1,30.28,2.58
normalized-fapp02-0250-8.xml.mzn_AND_NODATA,1,31.12,2.24
normalized-fapp02-0250-9.xml.mzn_AND_NODATA,1,30.56,2.23
normalized-fapp02-0250-2.xml.mzn_AND_NODATA,1,31.76,2.24
normalized-bibd-19-57-9-3-1_glb.xml.mzn_AND_NODATA,1,66.01,2.29
normalized-fapp02-0250-7.xml.mzn_AND_NODATA,1,30.64,2.23
normalized-fapp04-0300-10.xml.mzn_AND_NODATA,1,41.32,2.26
normalized-fapp04-0300-0.xml.mzn_AND_NODATA,1,40.72,2.26
normalized-fapp04-0300-4.xml.mzn_AND_NODATA,1,39.52,2.27
normalized-fapp04-0300-6.xml.mzn_AND_NODATA,1,40.51,2.26
normalized-fapp04-0300-8.xml.mzn_AND_NODATA,1,40.52,2.28
normalized-fapp04-0300-7.xml.mzn_AND_NODATA,1,40.71,2.26
normalized-fapp04-0300-9.xml.mzn_AND_NODATA,1,40.62,2.27
normalized-fapp04-0300-2.xml.mzn_AND_NODATA,1,40.8,2.25
normalized-fapp04-0300-1.xml.mzn_AND_NODATA,1,40.55,2.28
normalized-fapp04-0300-3.xml.mzn_AND_NODATA,1,41.81,2.25
normalized-fapp04-0300-5.xml.mzn_AND_NODATA,1,41.12,2.26
normalized-bibd-16-80-15-3-2_glb.xml.mzn_AND_NODATA,1,74.6,2.28
normalized-bibd-12-132-33-3-6_glb.xml.mzn_AND_NODATA,1,81.99,2.27
normalized-fapp03-0300-10.xml.mzn_AND_NODATA,1,75.16,2.33
normalized-fapp03-0300-7.xml.mzn_AND_NODATA,1,75.55,2.33
normalized-C6-3-121.xml.mzn_AND_NODATA,1,101.94,2.45
normalized-C6-2-121.xml.mzn_AND_NODATA,1,101.86,2.43
normalized-fapp03-0300-3.xml.mzn_AND_NODATA,1,76.34,2.33
normalized-fapp03-0300-1.xml.mzn_AND_NODATA,1,75.57,2.33
normalized-C6-1-121.xml.mzn_AND_NODATA,1,100.71,2.43
normalized-fapp03-0300-4.xml.mzn_AND_NODATA,1,77.15,2.33
normalized-C6-1-120.xml.mzn_AND_NODATA,1,101.62,2.45
normalized-bibd-31-31-6-6-1_glb.xml.mzn_AND_NODATA,1,108,2.41
normalized-C6-3-120.xml.mzn_AND_NODATA,1,101.18,2.44
normalized-fapp03-0300-6.xml.mzn_AND_NODATA,1,76.63,2.32
normalized-fapp03-0300-5.xml.mzn_AND_NODATA,1,75.61,2.32
normalized-C6-2-120.xml.mzn_AND_NODATA,1,102.15,2.43
normalized-fapp03-0300-9.xml.mzn_AND_NODATA,1,73.88,2.33
normalized-fapp03-0300-0.xml.mzn_AND_NODATA,1,76.81,2.34
normalized-fapp03-0300-8.xml.mzn_AND_NODATA,1,76.33,2.32
normalized-fapp03-0300-2.xml.mzn_AND_NODATA,1,74.84,2.33
normalized-fapp05-0350-10.xml.mzn_AND_NODATA,1,87.26,2.37
normalized-bmc-ibm-03-08.xml.mzn_AND_NODATA,1,119.76,2.62
normalized-fapp05-0350-0.xml.mzn_AND_NODATA,1,88.73,2.36
normalized-fapp05-0350-1.xml.mzn_AND_NODATA,1,88.92,2.37
normalized-bmc-ibm-03-04.xml.mzn_AND_NODATA,1,121.08,2.62
normalized-bmc-ibm-03-16.xml.mzn_AND_NODATA,1,118.93,2.64
normalized-fapp05-0350-3.xml.mzn_AND_NODATA,1,89.93,2.36
normalized-fapp05-0350-2.xml.mzn_AND_NODATA,1,88.48,2.35
normalized-bmc-ibm-03-02.xml.mzn_AND_NODATA,1,120.34,2.63
normalized-fapp05-0350-7.xml.mzn_AND_NODATA,1,87.51,2.35
normalized-fapp05-0350-8.xml.mzn_AND_NODATA,1,89.69,2.36
normalized-fapp05-0350-9.xml.mzn_AND_NODATA,1,89.38,2.36
normalized-fapp05-0350-4.xml.mzn_AND_NODATA,1,90.72,2.35
normalized-fapp05-0350-5.xml.mzn_AND_NODATA,1,89.9,2.36
normalized-fapp05-0350-6.xml.mzn_AND_NODATA,1,89.38,2.38
normalized-driverlogw-08c-sat_ext.xml.mzn_AND_NODATA,1,148.06,2.2
normalized-driverlogw-08cc-sat_ext.xml.mzn_AND_NODATA,1,146.56,2.2
normalized-blast-tlan3.xml.mzn_AND_NODATA,1,194.64,2.69
normalized-cc-15-15-3.xml.mzn_AND_NODATA,1,218.03,2.48
normalized-cc-15-15-2.xml.mzn_AND_NODATA,1,220.98,2.48
normalized-fapp06-0500-10.xml.mzn_AND_NODATA,1,182.19,2.52
normalized-fapp06-0500-0.xml.mzn_AND_NODATA,1,185.16,2.5
normalized-fapp06-0500-2.xml.mzn_AND_NODATA,1,183.07,2.51
normalized-fapp06-0500-1.xml.mzn_AND_NODATA,1,184.49,2.5
normalized-fapp06-0500-4.xml.mzn_AND_NODATA,1,185.54,2.51
normalized-fapp06-0500-9.xml.mzn_AND_NODATA,1,183.91,2.5
normalized-fapp06-0500-5.xml.mzn_AND_NODATA,1,182.68,2.5
normalized-fapp06-0500-3.xml.mzn_AND_NODATA,1,186.57,2.5
normalized-fapp06-0500-8.xml.mzn_AND_NODATA,1,183.47,2.5
normalized-fapp06-0500-7.xml.mzn_AND_NODATA,1,186.63,2.5
normalized-fapp06-0500-6.xml.mzn_AND_NODATA,1,190.98,2.49
normalized-elf-rf9-ucl.xml.mzn_AND_NODATA,1,186.71,2.61
normalized-elf-rf9.xml.mzn_AND_NODATA,1,187.59,2.61
normalized-BlackHole-4-7-h-0_ext.xml.mzn_AND_NODATA,1,301.68,2.27
normalized-cache-ibm-q-unbounded-Icl2arity-ucl.xml.mzn_AND_NODATA,1,252.56,2.7
normalized-BlackHole-4-7-e-4_ext.xml.mzn_AND_NODATA,1,301.34,2.27
normalized-BlackHole-4-7-h-7_ext.xml.mzn_AND_NODATA,1,303.35,2.26
normalized-BlackHole-4-7-h-3_ext.xml.mzn_AND_NODATA,1,303.86,2.27
normalized-BlackHole-4-7-h-2_ext.xml.mzn_AND_NODATA,1,303.16,2.28
normalized-BlackHole-4-7-e-0_ext.xml.mzn_AND_NODATA,1,302.95,2.27
normalized-BlackHole-4-7-e-1_ext.xml.mzn_AND_NODATA,1,306.65,2.25
normalized-fapp08-0700-10.xml.mzn_AND_NODATA,1,220.1,2.54
normalized-fapp16-0260-0.xml.mzn_AND_NODATA,1,59.13,2.3
normalized-BlackHole-4-7-e-9_ext.xml.mzn_AND_NODATA,1,301.58,2.28
normalized-fapp16-0260-10.xml.mzn_AND_NODATA,1,57.82,2.3
normalized-fapp16-0260-1.xml.mzn_AND_NODATA,1,59.13,2.3
normalized-fapp16-0260-2.xml.mzn_AND_NODATA,1,58.87,2.31
normalized-BlackHole-4-7-h-1_ext.xml.mzn_AND_NODATA,1,301.56,2.25
normalized-BlackHole-4-7-e-3_ext.xml.mzn_AND_NODATA,1,302.41,2.27
normalized-BlackHole-4-7-h-5_ext.xml.mzn_AND_NODATA,1,298.92,2.27
normalized-BlackHole-4-7-h-9_ext.xml.mzn_AND_NODATA,1,301.63,2.27
normalized-BlackHole-4-7-e-7_ext.xml.mzn_AND_NODATA,1,302.23,2.27
normalized-BlackHole-4-7-h-6_ext.xml.mzn_AND_NODATA,1,301.29,2.28
normalized-BlackHole-4-7-h-8_ext.xml.mzn_AND_NODATA,1,297.59,2.28
normalized-BlackHole-4-7-e-5_ext.xml.mzn_AND_NODATA,1,302.02,2.28
normalized-BlackHole-4-7-e-2_ext.xml.mzn_AND_NODATA,1,304.07,2.27
normalized-BlackHole-4-7-e-6_ext.xml.mzn_AND_NODATA,1,302.78,2.28
normalized-BlackHole-4-7-e-8_ext.xml.mzn_AND_NODATA,1,303.29,2.28
normalized-fapp18-0350-9.xml.mzn_AND_NODATA,1,40.49,2.27
normalized-BlackHole-4-7-h-4_ext.xml.mzn_AND_NODATA,1,302.15,2.27
normalized-fapp08-0700-2.xml.mzn_AND_NODATA,1,223.93,2.55
normalized-fapp18-0350-10.xml.mzn_AND_NODATA,1,40.64,2.27
normalized-fapp16-0260-3.xml.mzn_AND_NODATA,1,59.65,2.3
normalized-fapp16-0260-4.xml.mzn_AND_NODATA,1,59.65,2.31
normalized-fapp16-0260-5.xml.mzn_AND_NODATA,1,57.68,2.3
normalized-fapp16-0260-6.xml.mzn_AND_NODATA,1,57.63,2.29
normalized-fapp16-0260-7.xml.mzn_AND_NODATA,1,59.4,2.3
normalized-fapp16-0260-8.xml.mzn_AND_NODATA,1,59.82,2.3
normalized-fapp17-0300-0.xml.mzn_AND_NODATA,1,58.46,2.3
normalized-fapp16-0260-9.xml.mzn_AND_NODATA,1,60.68,2.31
normalized-ehi-85-297-26_ext.xml.mzn_AND_NODATA,1,301.09,2.3
normalized-cache-inv12-ucl.xml.mzn_AND_NODATA,1,299.22,2.76
normalized-fapp17-0300-1.xml.mzn_AND_NODATA,1,58.09,2.29
normalized-fapp08-0700-3.xml.mzn_AND_NODATA,1,220.05,2.54
normalized-fapp21-0500-10.xml.mzn_AND_NODATA,1,28.04,2.25
normalized-fapp18-0350-8.xml.mzn_AND_NODATA,1,41.2,2.25
normalized-fapp21-0500-0.xml.mzn_AND_NODATA,1,28.23,2.26
normalized-fapp21-0500-1.xml.mzn_AND_NODATA,1,28.3,2.24
normalized-fapp21-0500-2.xml.mzn_AND_NODATA,1,27.95,2.25
normalized-ehi-85-297-4_ext.xml.mzn_AND_NODATA,1,307.57,2.3
normalized-fapp17-0300-10.xml.mzn_AND_NODATA,1,56.72,2.3
normalized-ehi-85-297-30_ext.xml.mzn_AND_NODATA,1,313.16,2.31
normalized-fapp17-0300-2.xml.mzn_AND_NODATA,1,58,2.3
normalized-fapp17-0300-3.xml.mzn_AND_NODATA,1,57.99,2.29
normalized-ehi-85-297-33_ext.xml.mzn_AND_NODATA,1,318.66,2.31
normalized-fapp17-0300-5.xml.mzn_AND_NODATA,1,58,2.29
normalized-fapp17-0300-4.xml.mzn_AND_NODATA,1,57.94,2.29
normalized-ehi-85-297-3_ext.xml.mzn_AND_NODATA,1,311.98,2.29
normalized-fapp17-0300-6.xml.mzn_AND_NODATA,1,58,2.3
normalized-fapp17-0300-8.xml.mzn_AND_NODATA,1,57.43,2.3
normalized-fapp21-0500-3.xml.mzn_AND_NODATA,1,28.11,2.25
normalized-fapp21-0500-5.xml.mzn_AND_NODATA,1,28.48,2.26
normalized-fapp17-0300-7.xml.mzn_AND_NODATA,1,58.66,2.29
normalized-fapp21-0500-6.xml.mzn_AND_NODATA,1,28.22,2.23
normalized-fapp21-0500-7.xml.mzn_AND_NODATA,1,28.83,2.23
normalized-fapp21-0500-8.xml.mzn_AND_NODATA,1,29.56,2.25
normalized-fapp17-0300-9.xml.mzn_AND_NODATA,1,59.08,2.3
normalized-fapp21-0500-4.xml.mzn_AND_NODATA,1,28,2.23
normalized-fapp21-0500-9.xml.mzn_AND_NODATA,1,28.94,2.24
normalized-fapp08-0700-0.xml.mzn_AND_NODATA,1,224.87,2.54
normalized-fapp08-0700-6.xml.mzn_AND_NODATA,1,222.99,2.53
normalized-ehi-85-297-97_ext.xml.mzn_AND_NODATA,1,303.05,2.3
normalized-fapp08-0700-4.xml.mzn_AND_NODATA,1,221.49,2.56
normalized-fapp20-0420-1.xml.mzn_AND_NODATA,1,95.48,2.37
normalized-fapp20-0420-2.xml.mzn_AND_NODATA,1,96.2,2.38
normalized-fapp08-0700-5.xml.mzn_AND_NODATA,1,224.07,2.55
normalized-fapp20-0420-3.xml.mzn_AND_NODATA,1,96.3,2.37
normalized-fapp20-0420-10.xml.mzn_AND_NODATA,1,95.26,2.38
normalized-fapp20-0420-5.xml.mzn_AND_NODATA,1,97.34,2.36
normalized-fapp20-0420-4.xml.mzn_AND_NODATA,1,96.82,2.37
normalized-fapp20-0420-0.xml.mzn_AND_NODATA,1,98.08,2.36
normalized-fapp08-0700-8.xml.mzn_AND_NODATA,1,220.57,2.56
normalized-fapp08-0700-1.xml.mzn_AND_NODATA,1,224.66,2.56
normalized-fapp08-0700-7.xml.mzn_AND_NODATA,1,221.59,2.55
normalized-fapp08-0700-9.xml.mzn_AND_NODATA,1,224.07,2.56
normalized-fapp31-0400-10.xml.mzn_AND_NODATA,1,42.32,2.31
normalized-fapp31-0400-0.xml.mzn_AND_NODATA,1,42.27,2.32
normalized-fapp31-0400-4.xml.mzn_AND_NODATA,1,41.09,2.32
normalized-fapp31-0400-1.xml.mzn_AND_NODATA,1,42.38,2.3
normalized-fapp19-0350-0.xml.mzn_AND_NODATA,1,149.99,2.47
normalized-fapp19-0350-10.xml.mzn_AND_NODATA,1,151,2.49
normalized-fapp19-0350-1.xml.mzn_AND_NODATA,1,151.99,2.49
normalized-fapp20-0420-6.xml.mzn_AND_NODATA,1,96.35,2.37
normalized-fapp19-0350-7.xml.mzn_AND_NODATA,1,149.54,2.48
normalized-fapp31-0400-6.xml.mzn_AND_NODATA,1,41.48,2.3
normalized-ehi-85-297-16_ext.xml.mzn_AND_NODATA,1,321,2.3
normalized-ehi-85-297-55_ext.xml.mzn_AND_NODATA,1,318.57,2.3
normalized-fapp31-0400-7.xml.mzn_AND_NODATA,1,40.67,2.29
normalized-fapp20-0420-8.xml.mzn_AND_NODATA,1,96.69,2.35
normalized-fapp19-0350-4.xml.mzn_AND_NODATA,1,151.92,2.49
normalized-fapp20-0420-9.xml.mzn_AND_NODATA,1,97.61,2.37
normalized-fapp19-0350-8.xml.mzn_AND_NODATA,1,151.4,2.48
normalized-ehi-85-297-69_ext.xml.mzn_AND_NODATA,1,329.78,2.31
normalized-fapp19-0350-2.xml.mzn_AND_NODATA,1,155.37,2.49
normalized-fapp19-0350-9.xml.mzn_AND_NODATA,1,151.08,2.47
normalized-fapp19-0350-5.xml.mzn_AND_NODATA,1,152.03,2.49
normalized-fapp19-0350-3.xml.mzn_AND_NODATA,1,150.4,2.48
normalized-fapp31-0400-5.xml.mzn_AND_NODATA,1,43.48,2.3
normalized-fapp20-0420-7.xml.mzn_AND_NODATA,1,96.99,2.38
normalized-fapp31-0400-8.xml.mzn_AND_NODATA,1,42.06,2.3
normalized-fapp31-0400-9.xml.mzn_AND_NODATA,1,41.19,2.3
normalized-fapp31-0400-2.xml.mzn_AND_NODATA,1,41.13,2.3
normalized-fapp31-0400-3.xml.mzn_AND_NODATA,1,41.69,2.31
normalized-fapp19-0350-6.xml.mzn_AND_NODATA,1,155.16,2.49
normalized-ehi-90-315-63_ext.xml.mzn_AND_NODATA,1,345.37,2.31
normalized-ehi-90-315-61_ext.xml.mzn_AND_NODATA,1,348.64,2.33
normalized-ehi-90-315-57_ext.xml.mzn_AND_NODATA,1,347.12,2.32
normalized-ehi-90-315-20_ext.xml.mzn_AND_NODATA,1,366.27,2.34
normalized-fapp07-0600-10.xml.mzn_AND_NODATA,1,349.81,2.68
normalized-ehi-90-315-30_ext.xml.mzn_AND_NODATA,1,365.6,2.31
normalized-fapp07-0600-1.xml.mzn_AND_NODATA,1,356.15,2.68
normalized-fapp07-0600-9.xml.mzn_AND_NODATA,1,352.17,2.68
normalized-fapp07-0600-0.xml.mzn_AND_NODATA,1,359.96,2.66
normalized-fapp07-0600-5.xml.mzn_AND_NODATA,1,354.23,2.67
normalized-fapp07-0600-7.xml.mzn_AND_NODATA,1,360.24,2.66
normalized-fapp07-0600-2.xml.mzn_AND_NODATA,1,357.21,2.69
normalized-fapp07-0600-3.xml.mzn_AND_NODATA,1,357.61,2.67
normalized-fapp07-0600-4.xml.mzn_AND_NODATA,1,356.22,2.66
normalized-fapp07-0600-6.xml.mzn_AND_NODATA,1,358.06,2.67
normalized-fapp09-0800-10.xml.mzn_AND_NODATA,1,356.04,2.7
normalized-fapp07-0600-8.xml.mzn_AND_NODATA,1,360.57,2.67
normalized-fapp09-0800-8.xml.mzn_AND_NODATA,1,361.48,2.67
