@RELATION ALGORITHM_RUNS_CSP-MZN-2013

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm {bprolog, fzn2smt, g12cpx, g12fd, g12lazyfd, g12mip, gecode, izplus, minisatid, mistral, ortools}
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE solved NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
normalized-super-js-taillard-20-15-10.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-super-js-taillard-20-15-10.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-super-js-taillard-20-15-10.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-super-js-taillard-20-15-10.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-ortholatin-6.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-ortholatin-6.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-ortholatin-6.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-ortholatin-6.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-ortholatin-6.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-ortholatin-6.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-ortholatin-6.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-ortholatin-6.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-ortholatin-6.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-ortholatin-6.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-ortholatin-6.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-radar-8-24-3-2-3.xml.mzn_AND_NODATA,1,izplus,0.22,1,ok
normalized-radar-8-24-3-2-3.xml.mzn_AND_NODATA,1,g12lazyfd,0.22,1,ok
normalized-radar-8-24-3-2-3.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-radar-8-24-3-2-3.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-radar-8-24-3-2-3.xml.mzn_AND_NODATA,1,g12cpx,0.17,1,ok
normalized-radar-8-24-3-2-3.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-radar-8-24-3-2-3.xml.mzn_AND_NODATA,1,g12mip,0.98,1,ok
normalized-radar-8-24-3-2-3.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-radar-8-24-3-2-3.xml.mzn_AND_NODATA,1,minisatid,0.17,1,ok
normalized-radar-8-24-3-2-3.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-radar-8-24-3-2-3.xml.mzn_AND_NODATA,1,fzn2smt,0.28,1,ok
normalized-bibd-22-22-7-7-2_glb.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-bibd-22-22-7-7-2_glb.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-bibd-22-22-7-7-2_glb.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-bibd-22-22-7-7-2_glb.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-bibd-22-22-7-7-2_glb.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-bibd-22-22-7-7-2_glb.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-bibd-22-22-7-7-2_glb.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-bibd-22-22-7-7-2_glb.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-bibd-22-22-7-7-2_glb.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-bibd-22-22-7-7-2_glb.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-bibd-22-22-7-7-2_glb.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,timeout
normalized-geo50-20-d4-75-86_ext.xml.mzn_AND_NODATA,1,izplus,1800,0,other
normalized-geo50-20-d4-75-86_ext.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,other
normalized-geo50-20-d4-75-86_ext.xml.mzn_AND_NODATA,1,ortools,625.35,1,ok
normalized-geo50-20-d4-75-86_ext.xml.mzn_AND_NODATA,1,g12fd,1800,0,other
normalized-geo50-20-d4-75-86_ext.xml.mzn_AND_NODATA,1,g12cpx,1800,0,other
normalized-geo50-20-d4-75-86_ext.xml.mzn_AND_NODATA,1,gecode,1800,0,other
normalized-geo50-20-d4-75-86_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-geo50-20-d4-75-86_ext.xml.mzn_AND_NODATA,1,bprolog,1800,0,other
normalized-geo50-20-d4-75-86_ext.xml.mzn_AND_NODATA,1,minisatid,1800,0,other
normalized-geo50-20-d4-75-86_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,other
normalized-geo50-20-d4-75-86_ext.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-ooo-burch-dill-4-accl.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-ooo-burch-dill-4-accl.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-ooo-burch-dill-4-accl.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-ooo-burch-dill-4-accl.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-ooo-burch-dill-4-accl.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-ooo-burch-dill-4-accl.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-ooo-burch-dill-4-accl.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-ooo-burch-dill-4-accl.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-ooo-burch-dill-4-accl.xml.mzn_AND_NODATA,1,minisatid,13.42,1,ok
normalized-ooo-burch-dill-4-accl.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-ooo-burch-dill-4-accl.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-fapp01-0200-5.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-fapp01-0200-5.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,other
normalized-fapp01-0200-5.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-fapp01-0200-5.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-fapp01-0200-5.xml.mzn_AND_NODATA,1,g12cpx,1800,0,other
normalized-fapp01-0200-5.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-fapp01-0200-5.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-fapp01-0200-5.xml.mzn_AND_NODATA,1,bprolog,1800,0,other
normalized-fapp01-0200-5.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-fapp01-0200-5.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-fapp01-0200-5.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-aim-200-1-6-unsat-4_ext.xml.mzn_AND_NODATA,1,izplus,1800,0,other
normalized-aim-200-1-6-unsat-4_ext.xml.mzn_AND_NODATA,1,g12lazyfd,0.12,1,ok
normalized-aim-200-1-6-unsat-4_ext.xml.mzn_AND_NODATA,1,ortools,1800,0,other
normalized-aim-200-1-6-unsat-4_ext.xml.mzn_AND_NODATA,1,g12fd,1800,0,other
normalized-aim-200-1-6-unsat-4_ext.xml.mzn_AND_NODATA,1,g12cpx,0.13,1,ok
normalized-aim-200-1-6-unsat-4_ext.xml.mzn_AND_NODATA,1,gecode,1800,0,other
normalized-aim-200-1-6-unsat-4_ext.xml.mzn_AND_NODATA,1,g12mip,1167.34,1,ok
normalized-aim-200-1-6-unsat-4_ext.xml.mzn_AND_NODATA,1,bprolog,1800,0,other
normalized-aim-200-1-6-unsat-4_ext.xml.mzn_AND_NODATA,1,minisatid,0.26,1,ok
normalized-aim-200-1-6-unsat-4_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,other
normalized-aim-200-1-6-unsat-4_ext.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-os-taillard-15-95-4.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-os-taillard-15-95-4.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-os-taillard-15-95-4.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-os-taillard-15-95-4.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-os-taillard-15-95-4.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-os-taillard-15-95-4.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-os-taillard-15-95-4.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-os-taillard-15-95-4.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-os-taillard-15-95-4.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-os-taillard-15-95-4.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-os-taillard-15-95-4.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-super-os-taillard-7-10.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-super-os-taillard-7-10.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-super-os-taillard-7-10.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-super-os-taillard-7-10.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-super-os-taillard-7-10.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-super-os-taillard-7-10.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-super-os-taillard-7-10.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-super-os-taillard-7-10.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-super-os-taillard-7-10.xml.mzn_AND_NODATA,1,minisatid,6.72,1,ok
normalized-super-os-taillard-7-10.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-super-os-taillard-7-10.xml.mzn_AND_NODATA,1,fzn2smt,0.61,1,ok
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10700_2600_100.dzn,1,izplus,1800,0,other
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10700_2600_100.dzn,1,g12lazyfd,1800,0,other
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10700_2600_100.dzn,1,ortools,1800,0,timeout
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10700_2600_100.dzn,1,g12fd,1800,0,timeout
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10700_2600_100.dzn,1,g12cpx,0.5,1,ok
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10700_2600_100.dzn,1,gecode,1800,0,timeout
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10700_2600_100.dzn,1,g12mip,1800,0,other
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10700_2600_100.dzn,1,bprolog,1800,0,timeout
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10700_2600_100.dzn,1,minisatid,1800,0,other
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10700_2600_100.dzn,1,mistral,1800,0,timeout
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10700_2600_100.dzn,1,fzn2smt,0.71,1,ok
normalized-magicSquare-15_glb.xml.mzn_AND_NODATA,1,izplus,2.5,1,ok
normalized-magicSquare-15_glb.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,other
normalized-magicSquare-15_glb.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-magicSquare-15_glb.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-magicSquare-15_glb.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-magicSquare-15_glb.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-magicSquare-15_glb.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-magicSquare-15_glb.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-magicSquare-15_glb.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-magicSquare-15_glb.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-magicSquare-15_glb.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-rand-2-40-25-180-500-94_ext.xml.mzn_AND_NODATA,1,izplus,1800,0,other
normalized-rand-2-40-25-180-500-94_ext.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,other
normalized-rand-2-40-25-180-500-94_ext.xml.mzn_AND_NODATA,1,ortools,1091.78,1,ok
normalized-rand-2-40-25-180-500-94_ext.xml.mzn_AND_NODATA,1,g12fd,1800,0,other
normalized-rand-2-40-25-180-500-94_ext.xml.mzn_AND_NODATA,1,g12cpx,1800,0,other
normalized-rand-2-40-25-180-500-94_ext.xml.mzn_AND_NODATA,1,gecode,1800,0,other
normalized-rand-2-40-25-180-500-94_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-rand-2-40-25-180-500-94_ext.xml.mzn_AND_NODATA,1,bprolog,1800,0,other
normalized-rand-2-40-25-180-500-94_ext.xml.mzn_AND_NODATA,1,minisatid,1800,0,other
normalized-rand-2-40-25-180-500-94_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,other
normalized-rand-2-40-25-180-500-94_ext.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-rand-2-40-11-414-200-91_ext.xml.mzn_AND_NODATA,1,izplus,349.49,1,ok
normalized-rand-2-40-11-414-200-91_ext.xml.mzn_AND_NODATA,1,g12lazyfd,395.35,1,ok
normalized-rand-2-40-11-414-200-91_ext.xml.mzn_AND_NODATA,1,ortools,21.88,1,ok
normalized-rand-2-40-11-414-200-91_ext.xml.mzn_AND_NODATA,1,g12fd,48.11,1,ok
normalized-rand-2-40-11-414-200-91_ext.xml.mzn_AND_NODATA,1,g12cpx,489.27,1,ok
normalized-rand-2-40-11-414-200-91_ext.xml.mzn_AND_NODATA,1,gecode,51.22,1,ok
normalized-rand-2-40-11-414-200-91_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-rand-2-40-11-414-200-91_ext.xml.mzn_AND_NODATA,1,bprolog,126.36,1,ok
normalized-rand-2-40-11-414-200-91_ext.xml.mzn_AND_NODATA,1,minisatid,120.74,1,ok
normalized-rand-2-40-11-414-200-91_ext.xml.mzn_AND_NODATA,1,mistral,866.76,1,ok
normalized-rand-2-40-11-414-200-91_ext.xml.mzn_AND_NODATA,1,fzn2smt,12.38,1,ok
normalized-aim-200-3-4-sat-2_ext.xml.mzn_AND_NODATA,1,izplus,1306.82,1,ok
normalized-aim-200-3-4-sat-2_ext.xml.mzn_AND_NODATA,1,g12lazyfd,0.21,1,ok
normalized-aim-200-3-4-sat-2_ext.xml.mzn_AND_NODATA,1,ortools,96,1,ok
normalized-aim-200-3-4-sat-2_ext.xml.mzn_AND_NODATA,1,g12fd,765.43,1,ok
normalized-aim-200-3-4-sat-2_ext.xml.mzn_AND_NODATA,1,g12cpx,0.84,1,ok
normalized-aim-200-3-4-sat-2_ext.xml.mzn_AND_NODATA,1,gecode,1011.59,1,ok
normalized-aim-200-3-4-sat-2_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-aim-200-3-4-sat-2_ext.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-aim-200-3-4-sat-2_ext.xml.mzn_AND_NODATA,1,minisatid,0.62,1,ok
normalized-aim-200-3-4-sat-2_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-aim-200-3-4-sat-2_ext.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-cc-12-12-2.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-cc-12-12-2.xml.mzn_AND_NODATA,1,g12lazyfd,9.64,1,ok
normalized-cc-12-12-2.xml.mzn_AND_NODATA,1,ortools,96.38,1,ok
normalized-cc-12-12-2.xml.mzn_AND_NODATA,1,g12fd,380.07,1,ok
normalized-cc-12-12-2.xml.mzn_AND_NODATA,1,g12cpx,11.73,1,ok
normalized-cc-12-12-2.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-cc-12-12-2.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-cc-12-12-2.xml.mzn_AND_NODATA,1,bprolog,1007.35,1,ok
normalized-cc-12-12-2.xml.mzn_AND_NODATA,1,minisatid,11.8,1,ok
normalized-cc-12-12-2.xml.mzn_AND_NODATA,1,mistral,1800,0,other
normalized-cc-12-12-2.xml.mzn_AND_NODATA,1,fzn2smt,9.52,1,ok
normalized-fapp08-0700-3.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-fapp08-0700-3.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,other
normalized-fapp08-0700-3.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-fapp08-0700-3.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-fapp08-0700-3.xml.mzn_AND_NODATA,1,g12cpx,1800,0,other
normalized-fapp08-0700-3.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-fapp08-0700-3.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-fapp08-0700-3.xml.mzn_AND_NODATA,1,bprolog,1800,0,other
normalized-fapp08-0700-3.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-fapp08-0700-3.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-fapp08-0700-3.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-fpga35-34-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-fpga35-34-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-fpga35-34-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-fpga35-34-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-fpga35-34-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-fpga35-34-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-fpga35-34-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,g12mip,8.14,1,ok
normalized-fpga35-34-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-fpga35-34-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,minisatid,2.66,1,ok
normalized-fpga35-34-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-fpga35-34-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,timeout
normalized-fischer-4-9-fair.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-fischer-4-9-fair.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,other
normalized-fischer-4-9-fair.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-fischer-4-9-fair.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-fischer-4-9-fair.xml.mzn_AND_NODATA,1,g12cpx,1800,0,other
normalized-fischer-4-9-fair.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-fischer-4-9-fair.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-fischer-4-9-fair.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-fischer-4-9-fair.xml.mzn_AND_NODATA,1,minisatid,671.21,1,ok
normalized-fischer-4-9-fair.xml.mzn_AND_NODATA,1,mistral,679.72,1,ok
normalized-fischer-4-9-fair.xml.mzn_AND_NODATA,1,fzn2smt,98.26,1,ok
normalized-ash608GPIA-4.xml.mzn_AND_NODATA,1,izplus,1.12,1,ok
normalized-ash608GPIA-4.xml.mzn_AND_NODATA,1,g12lazyfd,1.26,1,ok
normalized-ash608GPIA-4.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-ash608GPIA-4.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-ash608GPIA-4.xml.mzn_AND_NODATA,1,g12cpx,1.59,1,ok
normalized-ash608GPIA-4.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-ash608GPIA-4.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-ash608GPIA-4.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-ash608GPIA-4.xml.mzn_AND_NODATA,1,minisatid,1.26,1,ok
normalized-ash608GPIA-4.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-ash608GPIA-4.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,timeout
normalized-zeroin-i-3-20.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-zeroin-i-3-20.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-zeroin-i-3-20.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-zeroin-i-3-20.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-zeroin-i-3-20.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-zeroin-i-3-20.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-zeroin-i-3-20.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-zeroin-i-3-20.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-zeroin-i-3-20.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-zeroin-i-3-20.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-zeroin-i-3-20.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,timeout
normalized-zeroin-i-1-45.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-zeroin-i-1-45.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-zeroin-i-1-45.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-zeroin-i-1-45.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-zeroin-i-1-45.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-zeroin-i-1-45.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-zeroin-i-1-45.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-zeroin-i-1-45.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-zeroin-i-1-45.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-zeroin-i-1-45.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-zeroin-i-1-45.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-fpga-13-11.xml.mzn_AND_NODATA,1,izplus,1.75,1,ok
normalized-fpga-13-11.xml.mzn_AND_NODATA,1,g12lazyfd,0.09,1,ok
normalized-fpga-13-11.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-fpga-13-11.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-fpga-13-11.xml.mzn_AND_NODATA,1,g12cpx,0.07,1,ok
normalized-fpga-13-11.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-fpga-13-11.xml.mzn_AND_NODATA,1,g12mip,0.5,1,ok
normalized-fpga-13-11.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-fpga-13-11.xml.mzn_AND_NODATA,1,minisatid,0.08,1,ok
normalized-fpga-13-11.xml.mzn_AND_NODATA,1,mistral,543.4,1,ok
normalized-fpga-13-11.xml.mzn_AND_NODATA,1,fzn2smt,0.12,1,ok
normalized-rand-25-25-300-147-50021_ext.xml.mzn_AND_NODATA,1,izplus,1800,0,other
normalized-rand-25-25-300-147-50021_ext.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,other
normalized-rand-25-25-300-147-50021_ext.xml.mzn_AND_NODATA,1,ortools,408.07,1,ok
normalized-rand-25-25-300-147-50021_ext.xml.mzn_AND_NODATA,1,g12fd,1800,0,other
normalized-rand-25-25-300-147-50021_ext.xml.mzn_AND_NODATA,1,g12cpx,1800,0,other
normalized-rand-25-25-300-147-50021_ext.xml.mzn_AND_NODATA,1,gecode,856.11,1,ok
normalized-rand-25-25-300-147-50021_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-rand-25-25-300-147-50021_ext.xml.mzn_AND_NODATA,1,bprolog,1800,0,other
normalized-rand-25-25-300-147-50021_ext.xml.mzn_AND_NODATA,1,minisatid,1800,0,other
normalized-rand-25-25-300-147-50021_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,other
normalized-rand-25-25-300-147-50021_ext.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
solbat/sb.mzn_AND_solbat/sb_12_12_5_3.dzn,1,izplus,52.48,1,ok
solbat/sb.mzn_AND_solbat/sb_12_12_5_3.dzn,1,g12lazyfd,5.59,1,ok
solbat/sb.mzn_AND_solbat/sb_12_12_5_3.dzn,1,ortools,13.88,1,ok
solbat/sb.mzn_AND_solbat/sb_12_12_5_3.dzn,1,g12fd,55.38,1,ok
solbat/sb.mzn_AND_solbat/sb_12_12_5_3.dzn,1,g12cpx,18.36,1,ok
solbat/sb.mzn_AND_solbat/sb_12_12_5_3.dzn,1,gecode,19.89,1,ok
solbat/sb.mzn_AND_solbat/sb_12_12_5_3.dzn,1,g12mip,1800,0,other
solbat/sb.mzn_AND_solbat/sb_12_12_5_3.dzn,1,bprolog,1800,0,other
solbat/sb.mzn_AND_solbat/sb_12_12_5_3.dzn,1,minisatid,1800,0,other
solbat/sb.mzn_AND_solbat/sb_12_12_5_3.dzn,1,mistral,4.7,1,ok
solbat/sb.mzn_AND_solbat/sb_12_12_5_3.dzn,1,fzn2smt,1.53,1,ok
normalized-graph13-w1.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-graph13-w1.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,other
normalized-graph13-w1.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-graph13-w1.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-graph13-w1.xml.mzn_AND_NODATA,1,g12cpx,1800,0,other
normalized-graph13-w1.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-graph13-w1.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-graph13-w1.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-graph13-w1.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-graph13-w1.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-graph13-w1.xml.mzn_AND_NODATA,1,fzn2smt,1.51,1,ok
normalized-gp10-03-1080.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-gp10-03-1080.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-gp10-03-1080.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-gp10-03-1080.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-gp10-03-1080.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-gp10-03-1080.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-gp10-03-1080.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
