@RELATION FEATURE_VALUES_MAXSAT-PMS-2016

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE f_1 NUMERIC
@ATTRIBUTE f_2 NUMERIC
@ATTRIBUTE f_3 NUMERIC
@ATTRIBUTE f_4 NUMERIC
@ATTRIBUTE f_5 NUMERIC
@ATTRIBUTE f_6 NUMERIC
@ATTRIBUTE f_7 NUMERIC
@ATTRIBUTE f_8 NUMERIC
@ATTRIBUTE f_9 NUMERIC
@ATTRIBUTE f_10 NUMERIC
@ATTRIBUTE f_11 NUMERIC
@ATTRIBUTE f_12 NUMERIC
@ATTRIBUTE f_13 NUMERIC
@ATTRIBUTE f_14 NUMERIC
@ATTRIBUTE f_15 NUMERIC
@ATTRIBUTE f_16 NUMERIC
@ATTRIBUTE f_17 NUMERIC
@ATTRIBUTE f_18 NUMERIC
@ATTRIBUTE f_19 NUMERIC
@ATTRIBUTE f_20 NUMERIC
@ATTRIBUTE f_21 NUMERIC
@ATTRIBUTE f_22 NUMERIC
@ATTRIBUTE f_23 NUMERIC
@ATTRIBUTE f_24 NUMERIC
@ATTRIBUTE f_25 NUMERIC
@ATTRIBUTE f_26 NUMERIC
@ATTRIBUTE f_27 NUMERIC
@ATTRIBUTE f_28 NUMERIC
@ATTRIBUTE f_29 NUMERIC
@ATTRIBUTE f_30 NUMERIC
@ATTRIBUTE f_31 NUMERIC
@ATTRIBUTE f_32 NUMERIC
@ATTRIBUTE f_33 NUMERIC
@ATTRIBUTE f_34 NUMERIC
@ATTRIBUTE f_35 NUMERIC
@ATTRIBUTE f_36 NUMERIC
@ATTRIBUTE f_37 NUMERIC

@DATA
b22_C-mbd14-0208.wcnf,1,35538.0,93056.0,0.06028,1.0,0.0,1.0,1.0,0.3819,7e-05,1.35639,3e-05,0.0028,0.00277,7e-05,0.31901,3e-05,0.0002,0.00017,0.58526,0.16864,0.25,0.85714,0.60714,0.60144,0.74031,0.0,1.0,1.0,0.07665,0.60307,0.94199,3e-05,0.0,0.0,0.0014,0.0014,0.45595
b20_C-mbd14-0222.wcnf,1,23868.0,62593.0,0.05854,1.0,0.0,1.0,1.0,0.38132,0.0001,1.37566,5e-05,0.00315,0.0031,0.0001,0.31741,4e-05,0.00029,0.00025,0.58475,0.16707,0.25,0.85714,0.60714,0.60184,0.74117,0.0,1.0,1.0,0.07506,0.60623,0.94308,5e-05,0.0,0.0,0.00157,0.00157,0.45513
b14_C-mbd14-0248.wcnf,1,11949.0,31219.0,0.05929,1.0,0.0,1.0,1.0,0.38275,0.0002,1.38765,0.0001,0.00529,0.00519,0.0002,0.31781,8e-05,0.00059,0.0005,0.58023,0.17547,0.25,0.85714,0.60714,0.59721,0.73698,0.0,1.0,1.0,0.07774,0.607,0.94426,0.0001,0.0,0.0,0.00266,0.00266,0.46481
b20_C-mbd14-0214.wcnf,1,23868.0,62593.0,0.05854,1.0,0.0,1.0,1.0,0.38132,0.0001,1.37566,5e-05,0.00315,0.0031,0.0001,0.31741,4e-05,0.00029,0.00025,0.58511,0.16775,0.25,0.85714,0.60714,0.60278,0.73968,0.0,1.0,1.0,0.07506,0.60623,0.94308,5e-05,0.0,0.0,0.00157,0.00157,0.45513
b20_C-mbd14-0211.wcnf,1,23868.0,62593.0,0.05854,1.0,0.0,1.0,1.0,0.38132,0.0001,1.37566,5e-05,0.00315,0.0031,0.0001,0.31741,4e-05,0.00029,0.00025,0.58461,0.16745,0.25,0.85714,0.60714,0.60176,0.74132,0.0,1.0,1.0,0.07506,0.60623,0.94308,5e-05,0.0,0.0,0.00157,0.00157,0.45513
b15_C-mbd14-0330.wcnf,1,11082.0,28915.0,0.0747,1.0,0.0,1.0,1.0,0.38326,0.00022,1.01857,0.0001,0.00667,0.00657,0.00022,0.3625,9e-05,0.00063,0.00054,0.59212,0.19499,0.25,0.85714,0.60714,0.59639,0.73587,0.0,1.0,1.0,0.10942,0.57147,0.92194,0.00011,0.0,0.0,0.00335,0.00335,0.46471
b14_C-mbd14-0256.wcnf,1,11949.0,31219.0,0.05929,1.0,0.0,1.0,1.0,0.38275,0.0002,1.38765,0.0001,0.00529,0.00519,0.0002,0.31781,8e-05,0.00059,0.0005,0.58115,0.17311,0.25,0.85714,0.60714,0.59868,0.73467,0.0,1.0,1.0,0.07774,0.607,0.94426,0.0001,0.0,0.0,0.00266,0.00266,0.46481
b14_C-mbd14-0209.wcnf,1,11949.0,31219.0,0.05929,1.0,0.0,1.0,1.0,0.38275,0.0002,1.38765,0.0001,0.00529,0.00519,0.0002,0.31781,8e-05,0.00059,0.0005,0.58032,0.17415,0.25,0.85714,0.60714,0.59724,0.73695,0.0,1.0,1.0,0.07774,0.607,0.94426,0.0001,0.0,0.0,0.00266,0.00266,0.46481
b15_C-mbd14-0256.wcnf,1,11082.0,28915.0,0.0747,1.0,0.0,1.0,1.0,0.38326,0.00022,1.01857,0.0001,0.00667,0.00657,0.00022,0.3625,9e-05,0.00063,0.00054,0.59188,0.19394,0.25,0.85714,0.60714,0.59549,0.73729,0.0,1.0,1.0,0.10942,0.57147,0.92194,0.00011,0.0,0.0,0.00335,0.00335,0.46471
b22_C-mbd14-0204.wcnf,1,35538.0,93056.0,0.06028,1.0,0.0,1.0,1.0,0.3819,7e-05,1.35639,3e-05,0.0028,0.00277,7e-05,0.31901,3e-05,0.0002,0.00017,0.58538,0.16815,0.25,0.85714,0.60714,0.60167,0.73972,0.0,1.0,1.0,0.07665,0.60307,0.94199,3e-05,0.0,0.0,0.0014,0.0014,0.45595
b14_C-mbd14-0225.wcnf,1,11949.0,31219.0,0.05929,1.0,0.0,1.0,1.0,0.38275,0.0002,1.38765,0.0001,0.00529,0.00519,0.0002,0.31781,8e-05,0.00059,0.0005,0.58061,0.17376,0.25,0.85714,0.60714,0.59753,0.73643,0.0,1.0,1.0,0.07774,0.607,0.94426,0.0001,0.0,0.0,0.00266,0.00266,0.46481
b21_C-mbd14-0227.wcnf,1,24168.0,63673.0,0.05684,1.0,0.0,1.0,1.0,0.37956,0.0001,1.38541,5e-05,0.00309,0.00305,0.0001,0.31602,4e-05,0.00029,0.00025,0.58375,0.16922,0.25,0.85714,0.60714,0.60167,0.73849,0.0,1.0,1.0,0.07308,0.60974,0.94166,5e-05,0.0,0.0,0.00154,0.00154,0.45583
b14_C-mbd14-0213.wcnf,1,11949.0,31219.0,0.05929,1.0,0.0,1.0,1.0,0.38275,0.0002,1.38765,0.0001,0.00529,0.00519,0.0002,0.31781,8e-05,0.00059,0.0005,0.58097,0.17359,0.25,0.85714,0.60714,0.59842,0.73505,0.0,1.0,1.0,0.07774,0.607,0.94426,0.0001,0.0,0.0,0.00266,0.00266,0.46481
b17_C-mbd14-0220.wcnf,1,39778.0,103142.0,0.07254,1.0,0.0,1.0,1.0,0.38566,6e-05,1.12686,3e-05,0.0029,0.00287,6e-05,0.35137,3e-05,0.00018,0.00015,0.59009,0.18646,0.25,0.85714,0.60714,0.59513,0.74172,0.0,1.0,1.0,0.10128,0.58007,0.92827,3e-05,0.0,0.0,0.00146,0.00146,0.4674
b15_C-mbd14-0240.wcnf,1,11082.0,28915.0,0.0747,1.0,0.0,1.0,1.0,0.38326,0.00022,1.01857,0.0001,0.00667,0.00657,0.00022,0.3625,9e-05,0.00063,0.00054,0.59206,0.19397,0.25,0.85714,0.60714,0.59615,0.73634,0.0,1.0,1.0,0.10942,0.57147,0.92194,0.00011,0.0,0.0,0.00335,0.00335,0.46471
b22_C-mbd14-0211.wcnf,1,35538.0,93056.0,0.06028,1.0,0.0,1.0,1.0,0.3819,7e-05,1.35639,3e-05,0.0028,0.00277,7e-05,0.31901,3e-05,0.0002,0.00017,0.58553,0.16768,0.25,0.85714,0.60714,0.60183,0.7395,0.0,1.0,1.0,0.07665,0.60307,0.94199,3e-05,0.0,0.0,0.0014,0.0014,0.45595
b17_C-mbd14-0218.wcnf,1,39778.0,103142.0,0.07254,1.0,0.0,1.0,1.0,0.38566,6e-05,1.12686,3e-05,0.0029,0.00287,6e-05,0.35137,3e-05,0.00018,0.00015,0.59015,0.18598,0.25,0.85714,0.60714,0.59516,0.74168,0.0,1.0,1.0,0.10128,0.58007,0.92827,3e-05,0.0,0.0,0.00146,0.00146,0.4674
b17_C-mbd14-0230.wcnf,1,39778.0,103142.0,0.07254,1.0,0.0,1.0,1.0,0.38566,6e-05,1.12686,3e-05,0.0029,0.00287,6e-05,0.35137,3e-05,0.00018,0.00015,0.59027,0.186,0.25,0.85714,0.60714,0.59545,0.74146,0.0,1.0,1.0,0.10128,0.58007,0.92827,3e-05,0.0,0.0,0.00146,0.00146,0.4674
b22_C-mbd14-0213.wcnf,1,35538.0,93056.0,0.06028,1.0,0.0,1.0,1.0,0.3819,7e-05,1.35639,3e-05,0.0028,0.00277,7e-05,0.31901,3e-05,0.0002,0.00017,0.58574,0.16784,0.25,0.85714,0.60714,0.60229,0.7389,0.0,1.0,1.0,0.07665,0.60307,0.94199,3e-05,0.0,0.0,0.0014,0.0014,0.45595
b21_C-mbd14-0221.wcnf,1,24168.0,63673.0,0.05684,1.0,0.0,1.0,1.0,0.37956,0.0001,1.38541,5e-05,0.00309,0.00305,0.0001,0.31602,4e-05,0.00029,0.00025,0.58397,0.16834,0.25,0.85714,0.60714,0.60189,0.73821,0.0,1.0,1.0,0.07308,0.60974,0.94166,5e-05,0.0,0.0,0.00154,0.00154,0.45583
b15_C-mbd14-0288.wcnf,1,11082.0,28915.0,0.0747,1.0,0.0,1.0,1.0,0.38326,0.00022,1.01857,0.0001,0.00667,0.00657,0.00022,0.3625,9e-05,0.00063,0.00054,0.59195,0.19457,0.25,0.85714,0.60714,0.59642,0.73594,0.0,1.0,1.0,0.10942,0.57147,0.92194,0.00011,0.0,0.0,0.00335,0.00335,0.46471
b14_C-mbd14-0259.wcnf,1,11949.0,31219.0,0.05929,1.0,0.0,1.0,1.0,0.38275,0.0002,1.38765,0.0001,0.00529,0.00519,0.0002,0.31781,8e-05,0.00059,0.0005,0.58082,0.17381,0.25,0.85714,0.60714,0.59814,0.73552,0.0,1.0,1.0,0.07774,0.607,0.94426,0.0001,0.0,0.0,0.00266,0.00266,0.46481
b17_C-mbd14-0217.wcnf,1,39778.0,103142.0,0.07254,1.0,0.0,1.0,1.0,0.38566,6e-05,1.12686,3e-05,0.0029,0.00287,6e-05,0.35137,3e-05,0.00018,0.00015,0.59031,0.18676,0.25,0.85714,0.60714,0.59555,0.74132,0.0,1.0,1.0,0.10128,0.58007,0.92827,3e-05,0.0,0.0,0.00146,0.00146,0.4674
b21_C-mbd14-0204.wcnf,1,24168.0,63673.0,0.05684,1.0,0.0,1.0,1.0,0.37956,0.0001,1.38541,5e-05,0.00309,0.00305,0.0001,0.31602,4e-05,0.00029,0.00025,0.58397,0.1687,0.25,0.85714,0.60714,0.60211,0.73766,0.0,1.0,1.0,0.07308,0.60974,0.94166,5e-05,0.0,0.0,0.00154,0.00154,0.45583
b14_C-mbd14-0231.wcnf,1,11949.0,31219.0,0.05929,1.0,0.0,1.0,1.0,0.38275,0.0002,1.38765,0.0001,0.00529,0.00519,0.0002,0.31781,8e-05,0.00059,0.0005,0.58085,0.17322,0.25,0.85714,0.60714,0.59801,0.73571,0.0,1.0,1.0,0.07774,0.607,0.94426,0.0001,0.0,0.0,0.00266,0.00266,0.46481
b20_C-mbd14-0202.wcnf,1,23868.0,62593.0,0.05854,1.0,0.0,1.0,1.0,0.38132,0.0001,1.37566,5e-05,0.00315,0.0031,0.0001,0.31741,4e-05,0.00029,0.00025,0.58471,0.16739,0.25,0.85714,0.60714,0.60181,0.7412,0.0,1.0,1.0,0.07506,0.60623,0.94308,5e-05,0.0,0.0,0.00157,0.00157,0.45513
b21_C-mbd14-0218.wcnf,1,24168.0,63673.0,0.05684,1.0,0.0,1.0,1.0,0.37956,0.0001,1.38541,5e-05,0.00309,0.00305,0.0001,0.31602,4e-05,0.00029,0.00025,0.58374,0.16902,0.25,0.85714,0.60714,0.60164,0.73854,0.0,1.0,1.0,0.07308,0.60974,0.94166,5e-05,0.0,0.0,0.00154,0.00154,0.45583
TWComp_barley-pp_N26.wcnf,1,8176.0,43741.0,0.00057,1.0,0.0,1.0,1.0,0.18692,0.00039,2.42324,7e-05,0.00444,0.00437,0.00039,0.29361,0.00012,0.0033,0.00318,0.4342,0.26833,0.06897,0.75,0.68103,0.42836,0.37898,0.0,1.0,1.0,0.00057,0.20411,0.64278,0.00023,0.0,5e-05,0.00224,0.00219,0.641
TWComp_miles500_N128.wcnf,1,399295.0,4700878.0,3e-05,1.0,0.0,1.0,1.0,0.08494,1e-05,0.0,0.0,0.00021,0.00021,1e-05,0.0,0.0,0.00032,0.00032,0.4264,0.23609,0.01527,0.75,0.73473,0.43722,0.0,0.0,1.0,1.0,3e-05,0.08867,0.56426,0.0,0.0,0.0,0.00011,0.00011,0.56401
TWComp_huck_N74.wcnf,1,110444.0,945314.0,8e-05,1.0,0.0,1.0,1.0,0.11683,3e-05,3.50766,0.0,0.00061,0.00061,3e-05,0.28128,1e-05,0.00068,0.00067,0.42824,0.24345,0.02597,0.75,0.72403,0.43464,0.35796,0.0,1.0,1.0,8e-05,0.12294,0.58848,2e-05,0.0,0.0,0.00031,0.0003,0.58816
TWComp_queen5_5_N25.wcnf,1,7274.0,38856.0,0.00062,1.0,0.0,1.0,1.0,0.1872,0.00043,2.36925,8e-05,0.00479,0.00471,0.00043,0.2942,0.00014,0.00357,0.00344,0.43514,0.26892,0.07143,0.75,0.67857,0.4292,0.38483,0.0,1.0,1.0,0.00062,0.20736,0.64422,0.00026,0.0,5e-05,0.00242,0.00237,0.64011
TWComp_celar09pp_N67.wcnf,1,84687.0,703259.0,9e-05,1.0,0.0,1.0,1.0,0.12042,4e-05,3.36129,0.0,0.00074,0.00074,4e-05,0.27978,1e-05,0.0008,0.00079,0.42914,0.24569,0.02857,0.75,0.72143,0.43402,0.35997,0.0,1.0,1.0,9e-05,0.12704,0.59119,2e-05,0.0,0.0,0.00037,0.00037,0.59096
TWComp_barley2_N48.wcnf,1,38087.0,265442.0,0.00018,1.0,0.0,1.0,1.0,0.14349,9e-05,3.04839,1e-05,0.00139,0.00138,9e-05,0.28522,3e-05,0.00129,0.00126,0.4304,0.25196,0.03922,0.75,0.71078,0.43234,0.36343,0.0,1.0,1.0,0.00018,0.15263,0.60887,5e-05,0.0,1e-05,0.0007,0.00069,0.60839
TWComp_hepar2_N70.wcnf,1,95794.0,802039.0,9e-05,1.0,0.0,1.0,1.0,0.11944,3e-05,3.42849,0.0,0.00068,0.00068,3e-05,0.27952,1e-05,0.00074,0.00073,0.42863,0.24462,0.0274,0.75,0.7226,0.43435,0.35874,0.0,1.0,1.0,9e-05,0.12574,0.59041,2e-05,0.0,0.0,0.00034,0.00034,0.59021
TWComp_myciel4_N23.wcnf,1,6025.0,30519.0,0.00072,1.0,0.0,1.0,1.0,0.19742,0.00052,2.30888,0.0001,0.00557,0.00547,0.00052,0.29557,0.00017,0.00398,0.00382,0.43511,0.27092,0.07692,0.75,0.67308,0.42744,0.38375,0.0,1.0,1.0,0.00072,0.21701,0.6511,0.00032,0.0,7e-05,0.00282,0.00275,0.64878
TWComp_jean_N77.wcnf,1,121736.0,1062234.0,7e-05,1.0,0.0,1.0,1.0,0.1146,3e-05,3.54477,0.0,0.00057,0.00056,3e-05,0.27966,1e-05,0.00064,0.00063,0.42803,0.24252,0.025,0.75,0.725,0.43473,0.35725,0.0,1.0,1.0,7e-05,0.12042,0.58674,2e-05,0.0,0.0,0.00028,0.00028,0.5865
TWComp_water_N32.wcnf,1,13423.0,80071.0,0.00039,1.0,0.0,1.0,1.0,0.16764,0.00024,2.60231,4e-05,0.00302,0.00298,0.00024,0.29045,7e-05,0.00246,0.00238,0.43337,0.26344,0.05714,0.75,0.69286,0.42994,0.37393,0.0,1.0,1.0,0.00039,0.18194,0.62794,0.00014,0.0,2e-05,0.00152,0.0015,0.62641
TWComp_1dj7_N73.wcnf,1,105922.0,907399.0,8e-05,1.0,0.0,1.0,1.0,0.11673,3e-05,3.48376,0.0,0.00063,0.00062,3e-05,0.27797,1e-05,0.0007,0.00069,0.42848,0.2437,0.02632,0.75,0.72368,0.43486,0.35912,0.0,1.0,1.0,8e-05,0.12342,0.58866,2e-05,0.0,0.0,0.00032,0.00031,0.58784
TWComp_myciel5_N47.wcnf,1,36283.0,249849.0,0.00018,1.0,0.0,1.0,1.0,0.14522,9e-05,3.03204,1e-05,0.00145,0.00144,9e-05,0.28548,3e-05,0.00132,0.0013,0.43055,0.25179,0.04,0.75,0.71,0.43249,0.36439,0.0,1.0,1.0,0.00018,0.155,0.61042,5e-05,0.0,1e-05,0.00073,0.00072,0.60948
TWComp_oesoca+_N67.wcnf,1,84687.0,703302.0,9e-05,1.0,0.0,1.0,1.0,0.12041,4e-05,3.36128,0.0,0.00074,0.00074,4e-05,0.27978,1e-05,0.0008,0.00079,0.42915,0.24568,0.02857,0.75,0.72143,0.43406,0.36007,0.0,1.0,1.0,9e-05,0.12709,0.59122,2e-05,0.0,0.0,0.00037,0.00037,0.59092
TWComp_queen7_7_N49.wcnf,1,39542.0,281536.0,0.00017,1.0,0.0,1.0,1.0,0.14045,8e-05,3.04919,1e-05,0.00134,0.00133,8e-05,0.28461,3e-05,0.00126,0.00124,0.43062,0.25144,0.03846,0.75,0.71154,0.4331,0.366,0.0,1.0,1.0,0.00017,0.15066,0.60718,5e-05,0.0,1e-05,0.00067,0.00067,0.60549
TWComp_eil51.tsp_N51.wcnf,1,44165.0,316999.0,0.00016,1.0,0.0,1.0,1.0,0.13932,7e-05,3.10719,1e-05,0.00124,0.00123,7e-05,0.28465,2e-05,0.00118,0.00115,0.4302,0.25032,0.03704,0.75,0.71296,0.43253,0.36268,0.0,1.0,1.0,0.00016,0.14796,0.60568,4e-05,0.0,1e-05,0.00062,0.00062,0.60524
TWComp_pathfinder_N109.wcnf,1,278712.0,2940591.0,4e-05,1.0,0.0,1.0,1.0,0.09478,1e-05,3.89625,0.0,0.00029,0.00029,1e-05,0.26743,0.0,0.00039,0.00039,0.4273,0.23746,0.01786,0.75,0.73214,0.43699,0.36013,0.0,1.0,1.0,4e-05,0.09889,0.57161,1e-05,0.0,0.0,0.00015,0.00015,0.57154
TWComp_mildew_35.wcnf,1,17149.0,104691.0,0.00032,1.0,0.0,1.0,1.0,0.16381,0.00019,2.71333,3e-05,0.00254,0.00251,0.00019,0.28914,6e-05,0.0021,0.00204,0.43252,0.25954,0.05263,0.75,0.69737,0.43015,0.37013,0.0,1.0,1.0,0.00032,0.17625,0.62457,0.00011,0.0,2e-05,0.00128,0.00126,0.62381
TWComp_mulsol.i.5-pp_N119.wcnf,1,341053.0,3803650.0,3e-05,1.0,0.0,1.0,1.0,0.08966,1e-05,0.0,0.0,0.00025,0.00025,1e-05,0.0,0.0,0.00035,0.00035,0.42689,0.23687,0.01639,0.75,0.73361,0.43742,0.0,0.0,1.0,1.0,3e-05,0.09406,0.56804,1e-05,0.0,0.0,0.00012,0.00012,0.56737
TWComp_oesoca_N39.wcnf,1,22931.0,144558.0,0.00026,1.0,0.0,1.0,1.0,0.15863,0.00014,2.84299,2e-05,0.00206,0.00204,0.00014,0.28809,4e-05,0.00174,0.0017,0.43153,0.25596,0.04762,0.75,0.70238,0.43082,0.36712,0.0,1.0,1.0,0.00026,0.1696,0.62042,8e-05,0.0,1e-05,0.00104,0.00102,0.61995
TWComp_1en2_N69.wcnf,1,91700.0,768015.0,9e-05,1.0,0.0,1.0,1.0,0.1194,4e-05,3.41203,0.0,0.0007,0.0007,4e-05,0.28014,1e-05,0.00076,0.00075,0.42888,0.24499,0.02778,0.75,0.72222,0.43451,0.35963,0.0,1.0,1.0,9e-05,0.1262,0.59059,2e-05,0.0,0.0,0.00035,0.00035,0.58999
TWComp_david-pp_N29.wcnf,1,10584.0,60159.0,0.00047,1.0,0.0,1.0,1.0,0.17593,0.0003,2.51437,5e-05,0.00362,0.00357,0.0003,0.29216,9e-05,0.00283,0.00274,0.43406,0.26467,0.0625,0.75,0.6875,0.43012,0.37891,0.0,1.0,1.0,0.00047,0.19306,0.6351,0.00018,0.0,3e-05,0.00183,0.0018,0.63193
TWComp_david_N87.wcnf,1,164429.0,1520988.0,6e-05,1.0,0.0,1.0,1.0,0.10811,2e-05,3.69166,0.0,0.00045,0.00045,2e-05,0.27552,1e-05,0.00054,0.00053,0.42748,0.24053,0.02222,0.75,0.72778,0.43357,0.35882,0.0,1.0,1.0,6e-05,0.11335,0.58181,1e-05,0.0,0.0,0.00022,0.00022,0.58155
TWComp_ship-ship-pp_N30.wcnf,1,11594.0,66448.0,0.00044,1.0,0.0,1.0,1.0,0.17448,0.00027,2.55478,5e-05,0.0034,0.00336,0.00028,0.29128,9e-05,0.00267,0.00259,0.43346,0.26464,0.06061,0.75,0.68939,0.42928,0.37435,0.0,1.0,1.0,0.00044,0.18916,0.63296,0.00016,0.0,3e-05,0.00172,0.00169,0.6318
TWComp_barle_N48.wcnf,1,38087.0,265442.0,0.00018,1.0,0.0,1.0,1.0,0.14349,9e-05,3.04839,1e-05,0.00139,0.00138,9e-05,0.28522,3e-05,0.00129,0.00126,0.4304,0.25196,0.03922,0.75,0.71078,0.43234,0.36343,0.0,1.0,1.0,0.00018,0.15263,0.60887,5e-05,0.0,1e-05,0.0007,0.00069,0.60839
TWComp_queen6_6_N36.wcnf,1,18629.0,114280.0,0.00031,1.0,0.0,1.0,1.0,0.16301,0.00017,2.75131,3e-05,0.0024,0.00237,0.00017,0.28995,5e-05,0.00199,0.00193,0.43223,0.25841,0.05128,0.75,0.69872,0.43142,0.37203,0.0,1.0,1.0,0.00031,0.17687,0.62483,0.0001,0.0,2e-05,0.00121,0.00119,0.62229
TWComp_1dp_N76.wcnf,1,118369.0,1023459.0,7e-05,1.0,0.0,1.0,1.0,0.11566,3e-05,3.54629,0.0,0.00058,0.00058,3e-05,0.27881,1e-05,0.00065,0.00064,0.42806,0.24284,0.02532,0.75,0.72468,0.43499,0.36036,0.0,1.0,1.0,7e-05,0.12205,0.58779,2e-05,0.0,0.0,0.00029,0.00029,0.58704
TWComp_hailfinder_N56.wcnf,1,55299.0,416539.0,0.00013,1.0,0.0,1.0,1.0,0.13276,6e-05,3.20123,1e-05,0.00104,0.00103,6e-05,0.28278,2e-05,0.00103,0.00101,0.4298,0.24891,0.0339,0.75,0.7161,0.4325,0.36239,0.0,1.0,1.0,0.00013,0.14052,0.60058,3e-05,0.0,0.0,0.00052,0.00052,0.60034
TWComp_alarm_N37.wcnf,1,19868.0,123493.0,0.00029,1.0,0.0,1.0,1.0,0.16088,0.00016,2.77619,2e-05,0.00228,0.00226,0.00016,0.28863,5e-05,0.00191,0.00186,0.43204,0.2578,0.05,0.75,0.7,0.43045,0.36841,0.0,1.0,1.0,0.00029,0.17248,0.6222,9e-05,0.0,2e-05,0.00115,0.00113,0.62167
TWComp_win95pts_N76.wcnf,1,118369.0,1022915.0,7e-05,1.0,0.0,1.0,1.0,0.11572,3e-05,3.54686,0.0,0.00058,0.00058,3e-05,0.27822,1e-05,0.00065,0.00064,0.42804,0.2428,0.02532,0.75,0.72468,0.43469,0.35727,0.0,1.0,1.0,7e-05,0.12158,0.58758,2e-05,0.0,0.0,0.00029,0.00029,0.58736
TWComp_1c75_N69.wcnf,1,91700.0,768235.0,9e-05,1.0,0.0,1.0,1.0,0.11936,4e-05,3.4117,0.0,0.0007,0.0007,4e-05,0.28021,1e-05,0.00076,0.00075,0.4289,0.24495,0.02778,0.75,0.72222,0.43468,0.36027,0.0,1.0,1.0,9e-05,0.12645,0.59071,2e-05,0.0,0.0,0.00035,0.00035,0.58982
TWComp_mainuk_N48.wcnf,1,38087.0,265514.0,0.00018,1.0,0.0,1.0,1.0,0.14345,9e-05,3.04811,1e-05,0.00139,0.00138,9e-05,0.28527,3e-05,0.00129,0.00126,0.43042,0.25193,0.03922,0.75,0.71078,0.43249,0.36385,0.0,1.0,1.0,0.00018,0.15286,0.60897,5e-05,0.0,1e-05,0.0007,0.00069,0.60823
TWComp_oesoca4_N42.wcnf,1,27656.0,179807.0,0.00023,1.0,0.0,1.0,1.0,0.15381,0.00012,2.92236,2e-05,0.00179,0.00177,0.00012,0.28704,4e-05,0.00155,0.00152,0.43098,0.25453,0.04444,0.75,0.70556,0.43147,0.36513,0.0,1.0,1.0,0.00023,0.16401,0.61669,7e-05,0.0,1e-05,0.0009,0.00089,0.61629
TWComp_celar02_N100.wcnf,1,227749.0,2284957.0,4e-05,1.0,0.0,1.0,1.0,0.09967,1e-05,3.81204,0.0,0.00034,0.00034,1e-05,0.27886,0.0,0.00044,0.00044,0.42739,0.23857,0.01942,0.75,0.73058,0.43397,0.3608,0.0,1.0,1.0,4e-05,0.10418,0.57535,1e-05,0.0,0.0,0.00017,0.00017,0.57522
atcoss_sugar_19.wcnf,1,236178.0,3295484.0,9e-05,1.0,0.0,1.0,1.0,0.07167,2e-05,1.33352,0.0,0.00031,0.00031,2e-05,0.40764,0.0,5e-05,4e-05,0.43713,0.73234,0.0,1.0,1.0,0.37378,0.738,0.0,1.0,1.0,0.00013,0.13681,0.60673,1e-05,0.0,0.0,0.00024,0.00024,0.7723
atcoss_sugar_10.wcnf,1,43861.0,423878.0,0.00071,1.0,0.0,1.0,1.0,0.10348,8e-05,2.75937,0.0,0.00242,0.00242,8e-05,0.40921,2e-05,0.00025,0.00023,0.41578,0.47962,0.0,1.0,1.0,0.43113,0.63453,0.0,1.0,1.0,0.00086,0.21828,0.73386,5e-05,0.0,0.0,0.00121,0.00121,0.70706
atcoss_sugar_07.wcnf,1,52147.0,814915.0,0.00037,1.0,0.0,1.0,1.0,0.06399,7e-05,2.62014,0.0,0.00126,0.00126,7e-05,0.36276,2e-05,0.00021,0.00019,0.43456,0.52014,0.0,1.0,1.0,0.47324,0.66366,0.0,1.0,1.0,0.00043,0.13083,0.66458,4e-05,0.0,0.0,0.0009,0.0009,0.60888
atcoss_sugar_17.wcnf,1,54421.0,811748.0,0.00037,1.0,0.0,1.0,1.0,0.06704,6e-05,2.58884,0.0,0.00127,0.00127,6e-05,0.36181,2e-05,0.0002,0.00018,0.43582,0.51713,0.0,1.0,1.0,0.47594,0.6531,0.0,1.0,1.0,0.00047,0.13791,0.71018,4e-05,0.0,0.0,0.00091,0.00091,0.60759
atcoss_sugar_12.wcnf,1,44774.0,413168.0,0.00073,1.0,0.0,1.0,1.0,0.10837,8e-05,2.7259,0.0,0.00237,0.00236,7e-05,0.40564,2e-05,0.00025,0.00022,0.41407,0.48138,0.0,1.0,1.0,0.43038,0.62627,0.0,1.0,1.0,0.00092,0.22716,0.74193,5e-05,0.0,0.0,0.00124,0.00124,0.7106
atcoss_sugar_04.wcnf,1,53119.0,759090.0,0.0004,1.0,0.0,1.0,1.0,0.06998,7e-05,2.93234,0.0,0.00136,0.00136,7e-05,0.38724,2e-05,0.00021,0.00019,0.41189,0.51905,0.0,1.0,1.0,0.44629,0.66676,0.0,1.0,1.0,0.00043,0.14587,0.59653,4e-05,0.0,0.0,0.00069,0.00068,0.64847
atcoss_sugar_08.wcnf,1,54019.0,831971.0,0.00036,1.0,0.0,1.0,1.0,0.06493,7e-05,2.60881,0.0,0.00124,0.00124,7e-05,0.35756,2e-05,0.0002,0.00019,0.43153,0.51925,0.0,1.0,1.0,0.46855,0.65882,0.0,1.0,1.0,0.00036,0.13294,0.6729,4e-05,0.0,0.0,0.00088,0.00088,0.61571
