@RELATION FEATURE_VALUES_MIP-2016

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE probtype NUMERIC
@ATTRIBUTE n_vars NUMERIC
@ATTRIBUTE n_constr NUMERIC
@ATTRIBUTE n_nzcnt NUMERIC
@ATTRIBUTE nq_vars NUMERIC
@ATTRIBUTE nq_constr NUMERIC
@ATTRIBUTE nq_nzcnt NUMERIC
@ATTRIBUTE lp_avg NUMERIC
@ATTRIBUTE lp_l2_avg NUMERIC
@ATTRIBUTE lp_linf NUMERIC
@ATTRIBUTE lp_objval NUMERIC
@ATTRIBUTE num_b_variables NUMERIC
@ATTRIBUTE num_i_variables NUMERIC
@ATTRIBUTE num_c_variables NUMERIC
@ATTRIBUTE num_s_variables NUMERIC
@ATTRIBUTE num_n_variables NUMERIC
@ATTRIBUTE ratio_b_variables NUMERIC
@ATTRIBUTE ratio_i_variables NUMERIC
@ATTRIBUTE ratio_c_variables NUMERIC
@ATTRIBUTE ratio_s_variables NUMERIC
@ATTRIBUTE ratio_n_variables NUMERIC
@ATTRIBUTE num_i+_variables NUMERIC
@ATTRIBUTE ratio_i+_variables NUMERIC
@ATTRIBUTE num_unbounded_disc NUMERIC
@ATTRIBUTE ratio_unbounded_disc NUMERIC
@ATTRIBUTE support_size_avg NUMERIC
@ATTRIBUTE support_size_median NUMERIC
@ATTRIBUTE support_size_varcoef NUMERIC
@ATTRIBUTE support_size_q90mq10 NUMERIC
@ATTRIBUTE rhs_c_0_avg NUMERIC
@ATTRIBUTE rhs_c_0_varcoef NUMERIC
@ATTRIBUTE rhs_c_1_avg NUMERIC
@ATTRIBUTE rhs_c_1_varcoef NUMERIC
@ATTRIBUTE rhs_c_2_avg NUMERIC
@ATTRIBUTE rhs_c_2_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg0_avg NUMERIC
@ATTRIBUTE vcg_constr_deg0_median NUMERIC
@ATTRIBUTE vcg_constr_deg0_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg0_q90mq10 NUMERIC
@ATTRIBUTE vcg_var_deg0_avg NUMERIC
@ATTRIBUTE vcg_var_deg0_median NUMERIC
@ATTRIBUTE vcg_var_deg0_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg0_q90mq10 NUMERIC
@ATTRIBUTE vcg_constr_weight0_avg NUMERIC
@ATTRIBUTE vcg_constr_weight0_varcoef NUMERIC
@ATTRIBUTE vcg_var_weight0_avg NUMERIC
@ATTRIBUTE vcg_var_weight0_varcoef NUMERIC
@ATTRIBUTE A_ij_normalized0_avg NUMERIC
@ATTRIBUTE A_ij_normalized0_varcoef NUMERIC
@ATTRIBUTE a_normalized_varcoefs0_avg NUMERIC
@ATTRIBUTE a_normalized_varcoefs0_varcoef NUMERIC
@ATTRIBUTE obj_coefs0_avg NUMERIC
@ATTRIBUTE obj_coefs0_std NUMERIC
@ATTRIBUTE obj_coef_per_constr0_avg NUMERIC
@ATTRIBUTE obj_coef_per_constr0_std NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr0_avg NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr0_std NUMERIC
@ATTRIBUTE vcg_constr_deg1_avg NUMERIC
@ATTRIBUTE vcg_constr_deg1_median NUMERIC
@ATTRIBUTE vcg_constr_deg1_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg1_q90mq10 NUMERIC
@ATTRIBUTE vcg_var_deg1_avg NUMERIC
@ATTRIBUTE vcg_var_deg1_median NUMERIC
@ATTRIBUTE vcg_var_deg1_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg1_q90mq10 NUMERIC
@ATTRIBUTE vcg_constr_weight1_avg NUMERIC
@ATTRIBUTE vcg_constr_weight1_varcoef NUMERIC
@ATTRIBUTE vcg_var_weight1_avg NUMERIC
@ATTRIBUTE vcg_var_weight1_varcoef NUMERIC
@ATTRIBUTE A_ij_normalized1_avg NUMERIC
@ATTRIBUTE A_ij_normalized1_varcoef NUMERIC
@ATTRIBUTE a_normalized_varcoefs1_avg NUMERIC
@ATTRIBUTE a_normalized_varcoefs1_varcoef NUMERIC
@ATTRIBUTE obj_coefs1_avg NUMERIC
@ATTRIBUTE obj_coefs1_std NUMERIC
@ATTRIBUTE obj_coef_per_constr1_avg NUMERIC
@ATTRIBUTE obj_coef_per_constr1_std NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr1_avg NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr1_std NUMERIC
@ATTRIBUTE vcg_constr_deg2_avg NUMERIC
@ATTRIBUTE vcg_constr_deg2_median NUMERIC
@ATTRIBUTE vcg_constr_deg2_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg2_q90mq10 NUMERIC
@ATTRIBUTE vcg_var_deg2_avg NUMERIC
@ATTRIBUTE vcg_var_deg2_median NUMERIC
@ATTRIBUTE vcg_var_deg2_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg2_q90mq10 NUMERIC
@ATTRIBUTE vcg_constr_weight2_avg NUMERIC
@ATTRIBUTE vcg_constr_weight2_varcoef NUMERIC
@ATTRIBUTE vcg_var_weight2_avg NUMERIC
@ATTRIBUTE vcg_var_weight2_varcoef NUMERIC
@ATTRIBUTE A_ij_normalized2_avg NUMERIC
@ATTRIBUTE A_ij_normalized2_varcoef NUMERIC
@ATTRIBUTE a_normalized_varcoefs2_avg NUMERIC
@ATTRIBUTE a_normalized_varcoefs2_varcoef NUMERIC
@ATTRIBUTE obj_coefs2_avg NUMERIC
@ATTRIBUTE obj_coefs2_std NUMERIC
@ATTRIBUTE obj_coef_per_constr2_avg NUMERIC
@ATTRIBUTE obj_coef_per_constr2_std NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr2_avg NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr2_std NUMERIC
@ATTRIBUTE mipgap NUMERIC
@ATTRIBUTE nodecnt NUMERIC
@ATTRIBUTE clqcnt NUMERIC
@ATTRIBUTE covcnt NUMERIC
@ATTRIBUTE itcnt_max NUMERIC
@ATTRIBUTE numnewsolution_sum NUMERIC
@ATTRIBUTE newin_sum NUMERIC
@ATTRIBUTE nodeleft_avg NUMERIC
@ATTRIBUTE nodeleft_varcoef NUMERIC
@ATTRIBUTE diffObj_avg NUMERIC
@ATTRIBUTE diffObj_median NUMERIC
@ATTRIBUTE diffObj_varcoef NUMERIC
@ATTRIBUTE diffObj_q90mq10 NUMERIC
@ATTRIBUTE numfeas NUMERIC
@ATTRIBUTE iinf_avg NUMERIC
@ATTRIBUTE iinf_median NUMERIC
@ATTRIBUTE iinf_varcoef NUMERIC
@ATTRIBUTE iinf_q90mq10 NUMERIC
@ATTRIBUTE diffBestInt_avg NUMERIC
@ATTRIBUTE diffBestInt_median NUMERIC
@ATTRIBUTE diffBestInt_varcoef NUMERIC
@ATTRIBUTE diffBestInt_q90mq10 NUMERIC
@ATTRIBUTE diffBestObjUp_avg NUMERIC
@ATTRIBUTE diffBestObjUp_median NUMERIC
@ATTRIBUTE diffBestObjUp_varcoef NUMERIC
@ATTRIBUTE diffBestObjUp_q90mq10 NUMERIC
@ATTRIBUTE numcuts_sum NUMERIC
@ATTRIBUTE diffGap_avg NUMERIC
@ATTRIBUTE diffGap_median NUMERIC
@ATTRIBUTE diffGap_varcoef NUMERIC
@ATTRIBUTE diffGap_q90mq10 NUMERIC
@ATTRIBUTE pre_t NUMERIC
@ATTRIBUTE rel_t NUMERIC
@ATTRIBUTE new_row NUMERIC
@ATTRIBUTE new_col NUMERIC
@ATTRIBUTE new_nonzero NUMERIC
@ATTRIBUTE clique_table NUMERIC
@ATTRIBUTE cliqueCuts NUMERIC
@ATTRIBUTE impliedBoundCuts NUMERIC
@ATTRIBUTE flowCuts NUMERIC
@ATTRIBUTE mixedIntegerRoundingCuts NUMERIC
@ATTRIBUTE gomoryFractionalCuts NUMERIC

@DATA
neos-1440460,1,1,468,989,4302,0,0,0,0.0421245,0.096602,0.428571,-180,234,0,234,0,0,0.5,0,0.5,0,0,234,0.5,0,0,2,2,0,0,1399.79,1.83927,-512,-512,-512,-512,0.955511,1,0.764717,2,4.03846,4,0.3183,2,1395.25,1.8447,5897,0.200204,0.999691,0.000454333,0,0,0,0,0,0,0,0,3.39434,2,1.03372,8,14.3462,15,0.651298,24,3.39434,1.03372,14.3462,0.651298,0.102504,0.775071,0.0149399,9.46416,1,0,0.112716,0.0756895,0.316532,0.111908,4.34985,3,0.697229,6,9.19231,5,0.91691,20,1398.64,1.84092,2955.67,1.03445,0.268883,1.32398,0.657488,1.38645,0.5,0.5,0.056358,0.0777217,0.158266,0.176946,0.00416667,7071,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0,-512,881,432,3978,162,0,0,5,3,0
neos-1442119,1,1,728,1524,6692,0,0,0,0.0620094,0.153818,0.428571,-182,364,0,364,0,0,0.5,0,0.5,0,0,364,0.5,0,0,2,2,0,0,942.115,1.82786,-512,-512,-512,-512,0.964567,1,0.754926,2,4.03846,4,0.3183,2,938.588,1.83445,3929.69,0.200306,0.999691,0.000454333,0,0,0,0,0,0,0,0,3.42651,2,1.07279,8,14.3462,15,0.651298,24,3.42651,1.07279,14.3462,0.651298,0.148404,0.79466,0.0099991,11.7649,1,0,0.112716,0.0756895,0.316532,0.111908,4.39108,3,0.73083,6,9.19231,5,0.91691,20,942.014,1.82881,1972.02,1.03207,0.306271,1.13481,0.667016,1.3801,0.5,0.5,0.056358,0.0777217,0.158266,0.176946,0.00549451,3894,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0,-512,1356,672,6188,252,0,0,16,6,0
neos-1442657,1,1,624,1310,5736,0,0,0,0.0566239,0.137385,0.333333,-156,312,0,312,0,0,0.5,0,0.5,0,0,312,0.5,0,0,2,2,0,0,939.444,1.83123,-512,-512,-512,-512,0.961832,1,0.757876,2,4.03846,4,0.3183,2,936.165,1.83723,3930.69,0.200255,0.999691,0.000454333,0,0,0,0,0,0,0,0,3.41679,2,1.0565,8,14.3462,15,0.651298,24,3.41679,1.0565,14.3462,0.651298,0.150188,0.785771,0.0115051,10.8914,1,0,0.112716,0.0756895,0.316532,0.111908,4.37863,3,0.716679,6,9.19231,5,0.91691,20,939.582,1.83158,1972.52,1.03206,0.307725,1.12738,0.655563,1.39877,0.5,0.5,0.056358,0.0777217,0.158266,0.176946,0.00961538,4233,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0,-512,1166,576,5304,216,0,0,4,0,0
neos15,1,1,792,552,1766,0,0,0,0.105674,0.125364,0.261261,29624.7,160,0,632,0,0,0.20202,0,0.79798,0,0,160,0.20202,0,0,2,2,0,0,93.6289,2.09906,25.2333,1.41208,-512,-512,0.289855,0,1.56525,1,1,1,0,0,-289.565,-1.56525,-999,-0,-512,-512,0,0,844.633,533.078,844.633,533.078,844.633,533.078,2.90942,3,0.537808,4,2.54114,3,0.399988,3,-144.105,-2.4395,-125.864,-2.64093,0.00383065,3.80694,0.157292,2.26712,1259.38,3150.94,1258.61,3151.25,1258.89,3151.14,3.19928,3,0.388802,3,2.2298,3,0.492766,3,-433.67,-1.14131,-302.255,-1.51998,0.00383065,3.80694,0.446564,1.09972,1175.6,2829.81,1174.98,2830.07,1175.2,2829.97,0.0872403,2054,0,2,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0,-512,459,698,1581,-512,0,12,92,182,64
neos-1601936,1,1,4446,3131,72500,0,0,0,0.0410684,0.119516,0.5,1,3906,0,540,0,0,0.878543,0,0.121457,0,0,3906,0.878543,0,0,2,2,0,0,1.44345,0.582973,0.722467,0.619795,1.04839,0.204679,22.3095,12,0.869199,50,17.883,23,0.602666,26,22.1888,0.87891,17.7862,0.613104,0.787263,0.39057,0.006507,13.429,0,0,0,0,0,0,0.846056,1,0.522473,1,4.90556,1,3.42627,4,-0.506867,-1.42813,-2.93889,-5.81041,-0.486727,-1.5973,0.000319387,55.9464,265.178,1468.24,82.6816,486.306,145.307,821.165,23.1555,13,0.840132,51,16.3068,20,0.761824,27,21.6819,0.919586,15.269,0.892524,0.740179,0.558934,0.00602333,13.2723,32.2078,518.973,10.0423,171.62,17.6487,290.092,1,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.02,-512,3079,4013,71070,18412,0,0,0,0,0
neos-1605061,1,1,4111,3474,93483,0,0,0,0.0439594,0.118674,0.5,6.15074,3570,0,541,0,0,0.868402,0,0.131598,0,0,3570,0.868402,0,0,2,2,0,0,1.58124,0.730783,0.714715,0.631791,1.02838,0.161469,25.8915,23,0.71894,49,25.1952,24,0.504713,39,25.7827,0.726808,25.0894,0.513952,0.749913,0.427063,0.00633391,14.5565,0,0,0,0,0,0,1.01785,1,8.81164,1,6.53604,2,1.92709,8,-41.6028,-58.3885,-267.15,-5.48958,-0.178343,-4.69841,0.00186478,50.6561,0.00184843,0.0429536,0.00184843,0.0429536,0.00184843,0.0429536,26.9093,24,0.763422,50,22.7397,23,0.623609,41,-15.8201,-153.579,-13.3688,-40.4852,0.722142,0.528232,0.00746891,16.8711,0.00024325,0.0155946,0.00024325,0.0155946,0.00024325,0.0155946,1,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.05,-512,3438,4014,92319,9713,0,0,0,0,0
neos-1605075,1,1,4173,3467,91377,0,0,0,0.0505296,0.119447,0.499606,3.21446,3633,0,540,0,0,0.870597,0,0.129403,0,0,3633,0.870597,0,0,2,2,0,0,1.58124,0.730783,0.713202,0.634135,1.02838,0.161469,25.4889,23,0.741833,53,24.3242,23,0.540053,41,24.7257,0.796182,23.5959,0.570054,0.741811,0.434379,0.00292113,26.8349,0,0,0,0,0,0,0.86732,1,0.480829,1,5.56852,1,2.2628,8,-0.384482,-2.11403,-2.46852,-5.18391,-0.178343,-4.69841,0.000288434,58.8727,265.178,1468.24,79.1399,486.758,141.158,821.673,26.3562,23,0.719745,53,21.8972,22,0.662438,42,24.3412,0.827586,20.2231,0.79,0.713365,0.538725,0.00275857,26.5203,34.3149,535.613,10.241,177.103,18.2663,299.351,1,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.02,-512,3440,4085,90258,6320,0,0,0,0,0
neos-1616732,1,1,200,1999,3998,0,0,0,0.5,0.5,0.5,100,200,0,0,0,0,1,0,0,0,0,200,1,0,0,2,2,0,0,-512,-512,-512,-512,1,0,2,2,0,0,19.99,20,0.214116,11,2,0,19.99,0.214116,1,0,0,0,1,0,0.052545,0.0125575,0.227746,0.026014,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,2,2,0,0,19.99,20,0.214116,11,2,0,19.99,0.214116,1,0,0,0,1,0,0.052545,0.0125575,0.227746,0.026014,0.118949,500,4,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0,-512,1060,200,2987,1060,4,0,0,0,0
neos-1620770,1,1,792,9296,19292,0,0,0,0.0454545,0.109109,0.5,1,792,0,0,0,0,1,0,0,0,0,792,1,0,0,2,2,0,0,0.914588,0.305595,1,0,-512,-512,2.0753,2,0.590222,0,24.3586,24,0.0871136,0,1.90512,0.711504,22.3611,0.433607,1,0,0,0,0.0277778,0.164336,0.000752647,0.00445286,0.00457236,0.0270507,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,2.0753,2,0.590222,0,24.3586,24,0.0871136,0,1.90512,0.711504,22.3611,0.433607,1,0,0,0,0.0277778,0.164336,0.000752647,0.00445286,0.00457236,0.0270507,0.125,192,58,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.03,-512,3312,792,20744,4152,58,0,0,0,0
neos16,1,1,377,1018,2801,0,0,0,1.51061,22.0732,428,429,336,41,0,0,0,0.891247,0.108753,0,0,0,377,1,0,0,2.8939,2,2.48316,5,1.75,1.47773,58.4,1.3363,-2.5,-1.4,2.75147,3,0.501995,1,7.42971,4,1.44529,22,0.692534,8.03393,1.87003,7.34902,1.12557,1.77362,0.607491,0.739526,0.00265252,0.0514343,0.00265252,0.0514343,0.00265252,0.0514343,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,2.75147,3,0.501995,1,7.42971,4,1.44529,22,0.692534,8.03393,1.87003,7.34902,1.12557,1.77362,0.607491,0.739526,0.00265252,0.0514343,0.00265252,0.0514343,0.00265252,0.0514343,0,3595,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0,-512,850,377,2433,-512,0,118,7,9,1
neos18,1,1,3312,11402,24614,0,0,0,0.0956622,0.217858,0.5,7,3312,0,0,0,0,1,0,0,0,0,3312,1,0,0,2,2,0,0,0,6.23085e+09,0.944862,0.241569,-0.0941828,-80.0168,2.15874,2,1.75935,2,7.43176,4,1.98536,8,-0.104368,-38.818,-0.3593,-10.6525,0.771889,0.823637,0.0785036,3.5242,0.0241546,0.153529,0.0202432,0.137268,0.0215066,0.140644,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,2.15874,2,1.75935,2,7.43176,4,1.98536,8,-0.104368,-38.818,-0.3593,-10.6525,0.771889,0.823637,0.0785036,3.5242,0.0241546,0.153529,0.0202432,0.137268,0.0215066,0.140644,0,3010,23,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.01,-512,3056,759,7970,4717,23,127,0,0,3
neos-476283,1,1,11915,10015,3.94569e+06,0,0,0,0.00165184,0.0223569,0.47838,406.245,5588,0,6327,0,0,0.468989,0,0.531011,0,0,5588,0.468989,0,0,2,2,0,0,257.146,2.93718,96.1077,2.00013,-16.1467,-1.52783,1.63914,1,2.62055,1,2.93772,3,0.092466,0,-578.756,-2.83938,-1037.27,-2.01221,0.947736,0.123653,0.0267759,6.80153,0,0,0,0,0,0,392.339,1,1.37909,1240,621.033,702,0.406587,838,72.1478,3.75369,114.203,0.389973,0.0015923,114.838,1.75624,2.90083,0.119488,0.324362,0.0288051,0.079822,0.0576102,0.159644,393.978,2,1.37038,1239,331.153,4,1.08459,809,-506.608,-3.33594,-425.823,-3.61861,0.0128911,16.228,2.33482,2.10114,0.0634494,0.24377,0.0152958,0.0599166,0.0305917,0.119833,1,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,1.46,-512,9617,11843,3.92243e+06,390,0,0,0,0,0
neos-506422,1,1,2527,6811,31815,0,0,0,0.111111,0.235702,0.5,0,63,0,2464,0,0,0.0249307,0,0.975069,0,0,63,0.0249307,0,0,2,2,0,0,26.6667,0.987408,1,0,-512,-512,1.00822,1,0.254246,0,109,109,0,0,13.3289,2.82794,1441,0,1.54568,0.757729,0.000415273,82.5227,0,0,0,0,0,0,3.6629,5,0.515523,4,10.125,3,2.61537,0,-0.332991,-10.2033,-0.920455,-0.293972,-0.0258604,-1.59705,0,0,0.920455,0.270588,0.306818,0.0901961,0.531425,0.156224,4.67112,6,0.404562,4,12.59,3,2.41099,25,12.9959,2.83902,35.0277,6.41823,0.239087,3.18221,1.60747,0.290811,0.897507,0.303296,0.299169,0.101099,0.518176,0.175108,1,399,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.01,-512,6811,2527,31815,7,0,0,57,37,0
neos-506428,1,1,42981,129925,343466,0,0,0,0.00223355,0.0334181,0.5,145945,42981,0,0,0,0,1,0,0,0,0,42981,1,0,0,2,2,0,0,0.359578,1.75531,1,0,-512,-512,2.64357,2,9.14742,1,7.99111,4,11.4801,0,1.36995,57.3956,4.14114,1.57427,0.324676,2.52381,0.0248473,6.22107,74.7025,3301.04,0.0184796,0.816728,1.17489,51.9195,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,2.64357,2,9.14742,1,7.99111,4,11.4801,0,1.36995,57.3956,4.14114,1.57427,0.324676,2.52381,0.0248473,6.22107,74.7025,3301.04,0.0184796,0.816728,1.17489,51.9195,1,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,4.7,-512,119122,40891,324303,-512,0,0,0,0,0
neos-555424,1,1,3815,2676,15667,0,0,0,0.0876746,1.24549,48.4194,1.19631e+06,3800,15,0,0,0,0.996068,0.00393185,0,0,0,3815,1,0,0,2.28388,2,2.60742,0,0,0,0,0,0.227124,4.77941,5.85463,3,4.07854,8,4.10668,4,0.481419,5,0.688191,32.8885,0.482726,13.2447,0.24052,0.284886,0.206597,1.79231,92.1887,5025.69,92.1887,5025.69,92.1887,5025.69,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,5.85463,3,4.07854,8,4.10668,4,0.481419,5,0.688191,32.8885,0.482726,13.2447,0.24052,0.284886,0.206597,1.79231,92.1887,5025.69,92.1887,5025.69,92.1887,5025.69,0.122397,1298,33,68,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.01,-512,2452,3538,11893,4300,33,0,0,9,3
neos-631710,1,1,167056,169576,834166,0,0,0,0.00196991,0.0213174,0.5,188.25,167056,0,0,0,0,1,0,0,0,0,167056,1,0,0,2,2,0,0,0.599784,0.816864,1,0,0,0,4.91913,2,6.16319,0,4.99333,4,3.44425,0,4.41523,11.2297,4.48183,3.75955,1,0,0.00136396,33.5995,0.00332823,0.0575947,1.1033e-05,0.000191626,0.000191527,0.00331607,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,4.91913,2,6.16319,0,4.99333,4,3.44425,0,4.41523,11.2297,4.48183,3.75955,1,0,0.00136396,33.5995,0.00332823,0.0575947,1.1033e-05,0.000191626,0.000191527,0.00331607,1,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,1.05,-512,4741,167056,642679,8363,0,0,0,0,0
neos-686190,1,1,3660,3664,18085,0,0,0,0.023365,0.200478,9.1117,5134.81,3600,60,0,0,0,0.983607,0.0163934,0,0,0,3660,1,0,0,2.93443,2,2.46659,0,66.8475,0.131306,0.00826446,19.0263,1,0,4.93586,3,2.06565,0,4.94126,3,2.91674,0,66.4795,0.177472,66.5522,0.254098,0.372525,1.31124,1.27087,0.253758,1496.93,794.875,507.156,273.49,870.621,463.626,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,4.93586,3,2.06565,0,4.94126,3,2.91674,0,66.4795,0.177472,66.5522,0.254098,0.372525,1.31124,1.27087,0.253758,1496.93,794.875,507.156,273.49,870.621,463.626,0.206806,1401,6,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.01,-512,3658,3660,18050,1533,6,5,0,59,0
neos-693347,1,1,1576,3192,113472,0,0,0,0.0552038,0.130028,0.5,234,1405,0,171,0,0,0.891497,0,0.108503,0,0,1405,0.891497,0,0,2,2,0,0,1.00148,0.19611,0.927711,0.402388,-3,-0,34.646,18,1.03147,91,78.7117,102,0.467728,100,-2.38158,-5.83916,-5.41068,-1.1568,0.986144,0.0832266,0.0232364,4.27819,9.11601,49.3738,0.0849196,0.460273,0.879691,4.76542,0.902882,1,1.07979,1,16.8538,9,2.11672,1,0.140351,8.88267,2.61988,14.8892,-0.844904,-0.501846,0.0012917,56.4889,0.105263,0.306892,0.0529449,0.223227,0.0566922,0.223004,35.5489,18,1.00667,91,72,86,0.575434,104,-2.24123,-6.0327,-4.53934,-3.16386,0.753657,0.839552,0.0226747,4.1134,8.13832,46.7026,0.0814502,0.440874,0.790393,4.50734,1,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.08,-512,2882,1453,96447,2871,0,0,0,0,0
neos6,1,1,8786,1036,251946,0,0,0,0.00431023,0.0383403,0.497764,83,8340,0,446,0,0,0.949237,0,0.0507626,0,0,8340,0.949237,0,0,2,2,0,0,2.47458,4.12136,3.80717,0.364188,2.95067,0.47413,242.761,72,1.10844,708,30.1559,29,0.251903,21,334.633,3.05784,41.5683,0.260271,0.394697,0.699859,0.207406,2.76123,0,0,0,0,0,0,0.430502,0,1.90938,2,1,1,0,0,0,0,0,1e+10,0,3.25102e+09,0,0,0.5,0.5,0.5,0.5,0.5,0.5,243.191,72,1.10794,708,28.6758,29,0.341211,22,334.633,3.05784,39.4582,0.353374,0.393998,0.702602,0.207178,2.76323,0.0253813,0.15728,0.0253813,0.15728,0.0253813,0.15728,0.674699,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.1,-512,755,8319,166397,470,0,0,0,3,0
neos-738098,1,1,9093,25849,101360,0,0,0,0.0256848,0.0752826,0.5,-1099,8946,0,147,0,0,0.983834,0,0.0161663,0,0,8946,0.983834,0,0,2,2,0,0,0.389647,1.5202,0.875252,4.9963,0.525,5.91608,3.90851,2,8.79351,1,11.2934,8,0.697896,24,2.20821,18.3394,6.38051,0.939638,0.550312,1.13815,0.0979383,2.26512,0,0,0,0,0,0,0.0127278,0,11.0014,0,2.2381,2,0.190304,1,0.00568687,13.2228,1,0.872872,-512,-512,3.86862e-05,160.773,1,0,0.460317,0.0709863,0.676212,0.0552656,3.92123,2,8.7648,1,11.147,8,0.708782,24,2.2139,18.2908,6.29352,0.951188,0.550312,1.13815,0.0997987,2.24847,0.0161663,0.126115,0.00744162,0.0587503,0.0109318,0.0855694,1,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.08,-512,8608,8946,61055,26741,0,0,0,0,0
