@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE Pre-featuretime NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE Basic-featuretime NUMERIC
@ATTRIBUTE VCG-VAR-mean NUMERIC
@ATTRIBUTE VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE VCG-VAR-min NUMERIC
@ATTRIBUTE VCG-VAR-max NUMERIC
@ATTRIBUTE VCG-VAR-entropy NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE HORNY-VAR-mean NUMERIC
@ATTRIBUTE HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE HORNY-VAR-min NUMERIC
@ATTRIBUTE HORNY-VAR-max NUMERIC
@ATTRIBUTE HORNY-VAR-entropy NUMERIC
@ATTRIBUTE horn-clauses-fraction NUMERIC
@ATTRIBUTE VG-mean NUMERIC
@ATTRIBUTE VG-coeff-variation NUMERIC
@ATTRIBUTE VG-min NUMERIC
@ATTRIBUTE VG-max NUMERIC
@ATTRIBUTE KLB-featuretime NUMERIC
@ATTRIBUTE CG-mean NUMERIC
@ATTRIBUTE CG-coeff-variation NUMERIC
@ATTRIBUTE CG-min NUMERIC
@ATTRIBUTE CG-max NUMERIC
@ATTRIBUTE CG-entropy NUMERIC
@ATTRIBUTE cluster-coeff-mean NUMERIC
@ATTRIBUTE cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE cluster-coeff-min NUMERIC
@ATTRIBUTE cluster-coeff-max NUMERIC
@ATTRIBUTE cluster-coeff-entropy NUMERIC
@ATTRIBUTE CG-featuretime NUMERIC

@DATA
beempgsol5b1.cnf,1,26455.000000000,76534.000000000,7112.000000000,33500.000000000,2.719769404,1.284597015,0.300000000,0.212298507,0.412689309,0.877847510,0.000000000,1.000000000,1.323900910,0.000443833,1.222254328,0.000281215,0.056664792,1.266653748,0.000000000,0.320358209,0.812119403,0.000000000,0.000443833,1.375374294,0.000208955,0.023522388,2.203656737,0.141577218,0.167478121,0.000000000,0.985257985,2.144587179,0.000198840,1.474872131,0.000059701,0.012029851,2.151791344,0.544746269,0.001217207,2.410897005,0.000149254,0.036358209,0.060000000,0.001688536,1.850549665,0.000149254,0.270865672,4.197121114,0.195341706,0.719773752,0.000840132,0.730769231,3.305679931,10.600000000
52bits_12.dimacs.cnf,1,905.000000000,19257.000000000,904.000000000,19244.000000000,0.001106195,0.000675535,0.020000000,0.046975681,0.352948754,0.658334415,0.000000000,1.000000000,2.547370219,0.007316555,0.310781436,0.002212389,0.027654867,2.088784914,0.000000000,0.007846602,0.062045313,-0.000000000,0.007316555,1.122744241,0.000519642,0.052899605,5.100000940,0.089837551,0.109658770,0.000000000,0.785714286,3.058345009,0.000723361,0.564233768,0.000155893,0.002390355,3.246663061,0.129390979,0.001745631,0.426967057,0.000311785,0.004468925,0.020000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.060000000
jgiraldezlevy.2200.9086.08.40.167.cnf,1,2200.000000000,9086.000000000,2138.000000000,9010.000000000,0.028999065,0.008435072,0.000000000,0.237291898,0.502286349,0.587330987,0.000000000,1.000000000,0.734382109,0.001421921,0.066886521,0.001403181,0.002338634,0.169703952,0.000000000,0.000000000,0.961376249,0.000000000,0.001421921,0.290101528,0.000332963,0.003218646,2.704944941,0.232709094,0.172199004,0.000000000,1.000000000,3.356534738,0.000689910,0.401061894,0.000000000,0.002108768,2.306083031,0.488124306,0.002458862,0.263762855,0.000665927,0.005549390,0.000000000,0.002119239,0.241897865,0.000665927,0.004661487,2.926413729,0.141941517,0.270933599,0.055370986,0.416666667,2.698933289,0.100000000
54bits_13.dimacs.cnf,1,1008.000000000,21377.000000000,1008.000000000,21377.000000000,0.000000000,0.000000000,0.020000000,0.047153483,0.354547388,0.654795024,0.000000000,1.000000000,2.546657469,0.006547888,0.309652303,0.001984127,0.025793651,2.084721420,0.000000000,0.008373486,0.062777752,0.020000000,0.006547888,1.063744371,0.000421013,0.047621275,5.143322045,0.084586250,0.101802858,0.000000000,0.800000000,3.026269762,0.000635186,0.543727600,0.000093558,0.002151845,3.208326828,0.127286336,0.001583719,0.424640757,0.000187117,0.004069795,-0.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000
E02F20.cnf,1,10420.000000000,395383.000000000,8988.000000000,391407.000000000,0.159323543,0.010158224,1.240000000,0.022963309,0.920181246,0.274833506,0.000000000,1.000000000,0.400138515,0.000792036,0.525138264,0.000222519,0.005896751,2.207620024,0.000000000,0.059127711,0.110695516,0.040000000,0.000792036,3.642492030,0.000017884,0.016297613,1.614323671,0.372421988,0.227833341,0.250000000,0.996544575,1.213062244,0.000689905,4.099453564,0.000005110,0.016231186,1.573457430,0.949788839,0.000091223,1.256091638,0.000058762,0.001290217,0.220000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.340000000
46bits_14.dimacs.cnf,1,690.000000000,16938.000000000,690.000000000,16938.000000000,0.000000000,0.000000000,0.020000000,0.040736805,0.338937555,0.676713351,0.000000000,1.000000000,2.576476554,0.010070231,0.303926756,0.002898551,0.031884058,2.107389257,0.000000000,0.006907545,0.055319400,-0.000000000,0.010070231,1.238832955,0.000531350,0.063820994,5.177147525,0.087180996,0.104729522,0.000000000,0.785714286,3.038780660,0.000848619,0.604958459,0.000177117,0.002892904,3.288047755,0.115184792,0.001964026,0.419196884,0.000354233,0.004309836,0.020000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.100000000
manthey_DimacsSorterHalf_32_1.cnf,1,4927.000000000,16333.000000000,2805.000000000,14051.000000000,0.756506239,0.162408370,0.040000000,0.199629920,0.294873776,1.172596267,0.000000000,1.000000000,1.408887014,0.000957043,0.434949739,0.000713012,0.010695187,1.112571509,0.000000000,0.587431500,0.853106540,-0.000000000,0.000957043,0.592265287,0.000498185,0.014945555,2.490164891,0.192932443,0.159694623,0.000000000,0.777777778,2.888203787,0.000614263,0.726220580,0.000071169,0.011031243,2.254783917,0.756387446,0.000822976,0.549967916,0.000427016,0.010034873,0.020000000,0.001307771,1.087979005,0.000355847,0.040708846,3.382992647,0.178186838,0.464228011,0.003514810,0.571428571,3.364763782,0.200000000
manthey_single-ordered-initialized-w14-b7.cnf,1,1225.000000000,8099.000000000,602.000000000,5389.000000000,1.034883721,0.502876229,0.020000000,0.111709037,0.586966719,0.551172278,0.000000000,1.000000000,1.101927544,0.005898258,0.732538074,0.003322259,0.034883721,1.061610833,0.000000000,0.270365559,0.887548710,-0.000000000,0.005898258,1.288951305,0.001670069,0.043607348,2.284011403,0.520399908,0.206404390,0.008547009,0.774193548,2.365268903,0.002750466,1.746204056,0.000185563,0.027834478,1.648550143,0.642048618,0.005740129,1.190098102,0.001484505,0.037483763,-0.000000000,0.022870241,0.813375463,0.000927816,0.149935053,4.752921863,0.156430750,0.821433045,0.017533937,0.812307692,3.163494362,3.140000000
mrpp_8x8#12_9.cnf,1,7451.000000000,50916.000000000,2917.000000000,30296.000000000,1.554336647,0.680617903,0.120000000,0.096283338,0.406180134,0.781566816,0.000000000,1.000000000,1.818899581,0.001312227,0.255596911,0.000685636,0.002056908,1.382617513,0.000000000,0.081033800,0.384308159,0.020000000,0.001312227,0.535551728,0.000231054,0.003003697,4.014242941,0.260818666,0.174363531,0.000000000,0.750000000,3.958061707,0.000353036,0.460262431,0.000066015,0.000858199,2.778252249,0.344137840,0.001195472,0.305244086,0.000198046,0.001947452,-0.000000000,0.002215971,0.410856125,0.000165038,0.005512279,4.680569273,0.365030336,0.290949419,0.046253469,0.733333333,3.641668022,3.600000000
SAT_dat.k80-24_1_rule_1.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
complete-500-0.1-17-98765432150017.cnf,1,1000.000000000,74812.000000000,1000.000000000,74812.000000000,0.000000000,0.000000000,0.380000000,0.013366840,0.642676662,0.725849493,0.000000000,1.000000000,1.375209248,0.017700289,1.319689015,0.002000000,0.079000000,1.668838116,0.000000000,0.682885099,0.682885099,0.020000000,0.017700289,0.937315439,0.001042613,0.045500722,5.474513425,0.456984380,0.388244920,0.000000000,0.881291218,3.023942123,0.001710554,0.217346482,0.001029247,0.002633267,4.465559681,0.689568518,0.007345212,0.012830051,0.007017591,0.007685933,0.240000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,22.340000000
mrpp_6x6#16_12.cnf,1,6401.000000000,50677.000000000,2959.000000000,32961.000000000,1.163230821,0.537483693,0.120000000,0.089772762,0.403139063,0.756501116,0.000000000,1.000000000,1.831187848,0.001324094,0.248063482,0.000675904,0.002027712,1.368158066,0.000000000,0.070537908,0.346470071,0.020000000,0.001324094,0.651155405,0.000242711,0.003215922,3.833816566,0.281408928,0.160819624,0.000000000,0.782178218,3.761381756,0.000321896,0.516086649,0.000091017,0.000758472,2.675521734,0.312065775,0.001231949,0.317423124,0.000151694,0.002063044,-0.000000000,0.002436002,0.413240580,0.000121356,0.006037438,4.722522398,0.379154019,0.288139167,0.060317460,0.888888889,3.624458557,5.400000000
manthey_DimacsSorter_30_4.cnf,1,3723.000000000,11743.000000000,1979.000000000,9246.000000000,0.881253158,0.270062730,0.020000000,0.214038503,0.254367397,1.214836576,0.000000000,1.000000000,1.304859302,0.001332289,0.359674243,0.001010611,0.008084891,1.077855453,0.000000000,0.571382219,0.856911097,-0.000000000,0.001332289,0.503091726,0.000648929,0.018386329,2.260712750,0.175183572,0.133812328,0.000000000,0.666666667,2.686175672,0.000886334,0.602540804,0.000108155,0.015574302,2.154641790,0.756543370,0.001127019,0.436013484,0.000432620,0.011356262,-0.000000000,0.001767348,0.914591442,0.000540774,0.023036989,3.212964618,0.179594223,0.451189662,0.009389671,0.549450549,3.286830927,0.100000000
hwmcc10-timeframe-expansion-k50-pdtpmsns2-tseitin.cnf,1,88352.000000000,262658.000000000,23820.000000000,135563.000000000,2.709151973,0.937534578,0.800000000,0.175711662,0.456017642,0.758248031,0.000000000,1.000000000,1.704777010,0.000142424,0.368747663,0.000083963,0.001763224,1.490727025,0.000000000,0.235853441,0.634538923,-0.000000000,0.000142424,1.193016128,0.000051637,0.002124473,3.125283771,0.126784427,0.119242967,0.000000000,0.814814815,2.895982093,0.000054432,1.278255470,0.000007377,0.000730288,2.641113856,0.467642351,0.000138465,1.017164434,0.000036883,0.001549095,0.680000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000
manthey_single-ordered-initialized-w46-b8.cnf,1,10672.000000000,87322.000000000,6501.000000000,73012.000000000,0.641593601,0.195995179,0.180000000,0.089040158,0.544956432,0.569351252,0.000000000,1.000000000,0.995351116,0.000565224,0.832608572,0.000307645,0.008152592,0.880905113,0.000000000,0.212855421,0.894140689,0.020000000,0.000565224,2.592559469,0.000123267,0.013217005,1.108782630,0.617978305,0.160144694,0.000000000,0.916666667,1.202417826,0.000269236,3.375469873,0.000013696,0.008532844,0.794351014,0.654385580,0.000591727,2.243808427,0.000123267,0.012025420,0.040000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000
hwmcc10-timeframe-expansion-k50-pdtvisns3p00-tseitin.cnf,1,183325.000000000,546914.000000000,32046.000000000,210225.000000000,4.720682769,1.601564990,2.020000000,0.152436675,0.506953787,0.720985513,0.000000000,1.000000000,1.746800628,0.000109938,0.378928107,0.000062410,0.001685078,1.547449965,0.000000000,0.206864074,0.582033535,0.020000000,0.000109938,1.998365910,0.000004757,0.003363063,3.114865711,0.134881653,0.126570768,0.000000000,1.000000000,2.936841234,0.000042527,1.900552484,0.000000000,0.001270068,2.636267323,0.473630634,0.000094584,1.597581018,0.000004757,0.002112023,1.240000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000
mrpp_6x6#10_10.cnf,1,4931.000000000,32639.000000000,2144.000000000,22792.000000000,1.299906716,0.432037557,0.080000000,0.094068094,0.399552475,0.766262522,0.000000000,1.000000000,1.820355975,0.001818215,0.239511974,0.000932836,0.002798507,1.333202117,0.000000000,0.054580555,0.356221481,-0.000000000,0.001818215,0.566540801,0.000351000,0.003948754,3.776420356,0.262738809,0.158526651,0.000000000,0.741176471,3.752499291,0.000452707,0.460399304,0.000087750,0.000965251,2.671355345,0.314408564,0.001642981,0.276555095,0.000219375,0.002544753,0.020000000,0.003172559,0.386355384,0.000175500,0.007327132,4.582965953,0.373012591,0.273937270,0.048625793,0.679955703,3.568376480,3.080000000
mrpp_6x6#12_16.cnf,1,8045.000000000,52216.000000000,3642.000000000,38813.000000000,1.208951126,0.345322444,0.160000000,0.093834540,0.402694115,0.755357675,0.000000000,1.000000000,1.831234714,0.001089625,0.228883176,0.000549149,0.001647446,1.303298519,0.000000000,0.035245923,0.329374179,-0.000000000,0.001089625,0.567252439,0.000231881,0.002318811,3.727110689,0.268501324,0.155739394,0.000000000,0.741176471,3.676349722,0.000262591,0.486458153,0.000051529,0.000566820,2.612658684,0.301986448,0.000993414,0.260190675,0.000180352,0.001494345,0.020000000,0.001924782,0.361127712,0.000128823,0.004302682,4.540171129,0.380014445,0.258776686,0.062388592,0.733333333,3.520755149,5.500000000
manthey_single-ordered-initialized-w20-b10.cnf,1,3400.000000000,24005.000000000,2076.000000000,18339.000000000,0.637764933,0.308959049,0.040000000,0.113201374,0.580282424,0.547729522,0.000000000,1.000000000,0.995592006,0.001729287,0.862952155,0.000963391,0.013969171,0.913133173,0.000000000,0.246632859,0.921587873,-0.000000000,0.001729287,1.754537846,0.000490757,0.025355799,1.799990861,0.574395586,0.176064820,0.000000000,0.782608696,1.733028338,0.000804954,2.547572284,0.000054529,0.018158024,1.135973936,0.639238781,0.001966024,1.587718253,0.000599815,0.025410328,0.020000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000
hitag2-10-60-0-0xe14721bd199894a-99.cnf,1,2294.000000000,30374.000000000,2183.000000000,30078.000000000,0.050847458,0.009841080,0.040000000,0.072577964,0.313105766,0.859053473,0.000000000,1.000000000,1.736345443,0.002701999,0.315351575,0.000916170,0.003206596,0.996118797,0.000000000,0.143028127,0.165104063,-0.000000000,0.002701999,1.842204609,0.000365716,0.041425627,2.905645696,0.039515143,0.054811863,0.000000000,0.294117647,1.830396363,0.000294821,1.716344999,0.000033247,0.004687812,2.545756697,0.206396702,0.000379377,1.227467924,0.000166234,0.003823393,-0.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.120000000
manthey_single-ordered-initialized-w26-b8.cnf,1,3952.000000000,29622.000000000,2305.000000000,23166.000000000,0.714533623,0.278684279,0.060000000,0.099499266,0.561078895,0.562257579,0.000000000,1.000000000,1.012010224,0.001580295,0.821560348,0.000867679,0.014750542,0.933057856,0.000000000,0.231848399,0.898256065,0.000000000,0.001580295,1.915135418,0.000388500,0.022662523,1.523245179,0.589180546,0.182906487,0.000000000,0.857142857,1.652891589,0.000741700,2.574967191,0.000043167,0.014806181,1.118261097,0.647155314,0.001641122,1.701838809,0.000388500,0.020633687,0.020000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000
mrpp_8x8#24_20.cnf,1,18278.000000000,142603.000000000,8902.000000000,103966.000000000,1.053246461,0.371631110,0.500000000,0.085624146,0.398185945,0.739505982,0.000000000,1.000000000,1.834524007,0.000448108,0.238886910,0.000224669,0.000674006,1.340660461,0.000000000,0.036838967,0.344064406,-0.000000000,0.000448108,0.613130457,0.000057711,0.001029183,3.867495793,0.276309032,0.171006499,0.000000000,0.782178218,3.776274303,0.000111752,0.486956496,0.000019237,0.000298174,2.703436915,0.316305331,0.000419933,0.300012414,0.000048093,0.000663679,0.100000000,0.000811747,0.392991603,0.000028856,0.001914087,4.746921775,0.367339833,0.309791901,0.036236119,0.733333333,3.630505311,18.580000000
jgiraldezlevy.2200.9086.08.40.22.cnf,1,2200.000000000,9086.000000000,2138.000000000,9008.000000000,0.028999065,0.008658970,0.000000000,0.237344583,0.499256217,0.587774350,0.000000000,1.000000000,0.732871992,0.001422600,0.070864470,0.001403181,0.002338634,0.173448020,0.000000000,0.000000000,0.961811723,0.000000000,0.001422600,0.296234367,0.000444050,0.004551510,2.710580933,0.230054167,0.174832122,0.000000000,1.000000000,3.318489203,0.000688402,0.400443716,0.000000000,0.002331261,2.301983793,0.486789520,0.002471039,0.271260344,0.000777087,0.006660746,0.000000000,0.002130704,0.248156074,0.000666075,0.004995560,2.944218079,0.140830150,0.277300138,0.052048726,0.444444444,2.708174929,0.120000000
jgiraldezlevy.2200.9086.08.40.79.cnf,1,2200.000000000,9086.000000000,2128.000000000,8969.000000000,0.033834586,0.013044933,0.000000000,0.237261679,0.492091277,0.589738752,0.000000000,1.000000000,0.730714031,0.001429789,0.069211564,0.001409774,0.002349624,0.177829227,0.000000000,0.000000000,0.959192775,0.000000000,0.001429789,0.290218093,0.000111495,0.004013825,2.688910758,0.227009020,0.170217487,0.000000000,1.000000000,3.328658937,0.000702660,0.406248409,0.000000000,0.002006913,2.326409703,0.494258000,0.002493447,0.265104129,0.000222990,0.006132233,0.000000000,0.002144899,0.245461982,0.000557476,0.005128777,2.939926949,0.139655208,0.272534962,0.055128205,0.444444444,2.679741994,0.100000000
manthey_single-ordered-initialized-w50-b7.cnf,1,10675.000000000,88199.000000000,6038.000000000,72989.000000000,0.767969526,0.208387565,0.180000000,0.082724794,0.537702325,0.576030169,0.000000000,1.000000000,1.023236734,0.000612141,0.784934883,0.000331236,0.009440212,0.910715439,0.000000000,0.209113702,0.875159271,0.020000000,0.000612141,2.608884194,0.000123306,0.013097864,1.262606243,0.617511439,0.165902717,0.001047120,0.932038835,1.217374335,0.000289732,3.264455386,0.000013701,0.007973804,0.818565569,0.652838099,0.000601401,2.259366030,0.000109606,0.011152365,0.040000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000
jgiraldezlevy.2200.9086.08.40.33.cnf,1,2200.000000000,9086.000000000,2121.000000000,8978.000000000,0.037246582,0.012029405,0.020000000,0.236244152,0.499383679,0.590272458,0.000000000,1.000000000,0.758483055,0.001438584,0.075180233,0.001414427,0.002357379,0.204627136,0.000000000,0.000000000,0.950768545,-0.000000000,0.001438584,0.294767901,0.000111383,0.003564268,2.719789476,0.224615077,0.173482663,0.000000000,1.000000000,3.336586367,0.000703170,0.405099125,0.000000000,0.002450434,2.317049961,0.492091780,0.002495072,0.262510947,0.000222767,0.006237469,-0.000000000,0.002162783,0.243679676,0.000445534,0.005346402,2.945624077,0.139520511,0.269225442,0.058072009,0.400000000,2.663675627,0.120000000
manthey_single-ordered-initialized-w46-b9.cnf,1,12213.000000000,99800.000000000,7863.000000000,84487.000000000,0.553223960,0.181246819,0.240000000,0.093067573,0.548920690,0.566939693,0.000000000,1.000000000,0.852704202,0.000465739,0.881354115,0.000254356,0.006867608,0.851174989,0.000000000,0.214257815,0.908068697,0.000000000,0.000465739,2.670681225,0.000106525,0.012463456,1.246042011,0.620178416,0.152988141,0.000000000,0.907216495,1.159662326,0.000222913,3.587158702,0.000011836,0.008427332,0.743885455,0.655674838,0.000515976,2.299215752,0.000118361,0.011954502,0.080000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000
manthey_single-ordered-initialized-w26-b7.cnf,1,3367.000000000,25295.000000000,1836.000000000,19449.000000000,0.833877996,0.300581007,0.040000000,0.094400740,0.554960723,0.569085672,0.000000000,1.000000000,1.057809238,0.001988078,0.769034085,0.001089325,0.018518519,0.969616170,0.000000000,0.230088951,0.880713661,-0.000000000,0.001988078,1.852083480,0.000462749,0.024525683,1.673496422,0.582335872,0.194558781,0.000000000,0.872727273,1.625273945,0.000930902,2.392688494,0.000051417,0.015116458,1.205213589,0.646408556,0.001943690,1.638685539,0.000411332,0.020875109,-0.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000
10pipe_q0_k.cnf,1,77639.000000000,2082017.000000000,46760.000000000,2015434.000000000,0.660372113,0.033036557,4.360000000,0.023200958,0.874155766,0.353556977,0.000000000,1.000000000,0.755775538,0.000069448,2.629748259,0.000042772,0.005624465,0.542011587,0.000000000,0.915093722,0.928225385,0.140000000,0.000069448,3.273242936,0.000003473,0.006132178,4.980205010,0.485140607,0.332452678,0.000000000,0.978339350,3.944913290,0.000039972,2.526249251,0.000000000,0.001635380,4.814041187,0.927887492,0.000114562,2.166107028,0.000003473,0.004702213,3.400000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,21.780000000
manthey_DimacsSorter_37_6.cnf,1,7665.000000000,26841.000000000,4819.000000000,24472.000000000,0.590578958,0.096804511,0.060000000,0.196918928,0.309337641,1.158556623,0.000000000,1.000000000,1.393539907,0.000555327,0.520914710,0.000415024,0.008715501,1.060361387,0.000000000,0.603710363,0.871404054,0.000000000,0.000555327,0.647303080,0.000326904,0.007151030,2.366858896,0.213446865,0.178005352,0.000000000,0.833333333,2.871864880,0.000359890,0.821521228,0.000040863,0.004740111,2.375818767,0.765773128,0.000459694,0.643981650,0.000245178,0.005434783,0.040000000,0.000750439,1.308921096,0.000204315,0.042252370,3.347461383,0.181538886,0.489824086,0.001941711,0.571428571,3.353477800,0.400000000
mrpp_4x4#4_24.cnf,1,5048.000000000,27895.000000000,2217.000000000,21443.000000000,1.276950834,0.300890734,0.060000000,0.103390384,0.427273858,0.742176919,0.000000000,1.000000000,1.824229917,0.001748833,0.239700493,0.000902120,0.002706360,1.330979470,0.000000000,0.060346034,0.356853052,0.000000000,0.001748833,0.498179578,0.000373082,0.003357739,3.233855527,0.263095980,0.156333639,0.000000000,0.661971831,3.355322930,0.000455940,0.429693837,0.000093271,0.001025976,2.564444653,0.332043091,0.001550765,0.251509209,0.000373082,0.002191857,0.020000000,0.002931786,0.359341178,0.000233176,0.006109220,4.280526336,0.373734559,0.248470863,0.111111111,0.888888889,3.481163946,2.220000000
post-c32s-ss-8.cnf,1,53752.000000000,148393.000000000,13761.000000000,65966.000000000,2.906111474,1.249537641,0.540000000,0.208607464,0.443997009,0.793485161,0.000000000,1.000000000,1.321306783,0.000231810,1.676577148,0.000145338,0.007266914,1.061854596,0.000000000,0.416077980,0.871100264,0.020000000,0.000231810,1.064999488,0.000106115,0.003031865,2.191100932,0.190006899,0.124013445,0.000000000,0.959183673,1.759993763,0.000104750,1.237748400,0.000015159,0.002001031,1.967173153,0.586468787,0.000680230,0.832573201,0.000075797,0.008913683,0.220000000,0.000668698,1.189082788,0.000060637,0.007776733,4.133932553,0.127555192,0.661677431,0.004791097,0.700000000,3.036696895,5.900000000
6s16.cnf,1,31486.000000000,91888.000000000,10511.000000000,51463.000000000,1.995528494,0.785515807,0.300000000,0.204243826,0.493097526,0.771213139,0.000000000,1.000000000,1.608803535,0.000314776,0.608581604,0.000190277,0.004756921,1.423499441,0.000000000,0.265472281,0.727998756,0.000000000,0.000314776,1.630668282,0.000058294,0.038105046,2.981473013,0.160312382,0.141084422,0.000000000,1.000000000,3.085768427,0.000132772,1.907742221,0.000019431,0.021199697,2.450994637,0.536210481,0.000355157,1.354769683,0.000058294,0.028544780,0.140000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.040000000
manthey_DimacsSorterHalf_35_8.cnf,1,7351.000000000,24835.000000000,4009.000000000,20208.000000000,0.833624345,0.228968725,0.060000000,0.198386778,0.292942718,1.185903151,0.000000000,1.000000000,1.368505137,0.000649074,0.404833171,0.000498878,0.007483163,1.043458765,0.000000000,0.609461599,0.870100950,0.000000000,0.000649074,0.682763289,0.000296912,0.015389945,2.290627737,0.189830091,0.156105663,0.000000000,0.736842105,2.794599091,0.000445220,0.815295420,0.000049485,0.012866192,2.247487172,0.780779889,0.000550992,0.605493622,0.000197941,0.009253761,0.020000000,0.000929961,1.403268946,0.000247427,0.031175772,3.283344507,0.172807078,0.459215419,0.003179634,0.549450549,3.253185006,0.380000000
mrpp_6x6#16_9.cnf,1,4736.000000000,37748.000000000,2085.000000000,22775.000000000,1.271462830,0.657431394,0.100000000,0.091547750,0.404014636,0.765721450,0.000000000,1.000000000,1.825707872,0.001856152,0.253880787,0.000959233,0.002877698,1.378902917,0.000000000,0.081273326,0.365883644,-0.000000000,0.001856152,0.660879117,0.000351262,0.004654226,3.947877650,0.282134782,0.162776750,0.000000000,0.782178218,3.815959457,0.000464896,0.503699295,0.000131723,0.001097695,2.685511174,0.322107574,0.001718027,0.340321789,0.000219539,0.002985730,0.020000000,0.003412951,0.434682676,0.000175631,0.008737651,4.780090524,0.377207150,0.294682560,0.060317460,0.888888889,3.667839128,3.560000000
