@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute CfsSubsetEval_DecisionStumpAUC numeric
@attribute CfsSubsetEval_DecisionStumpErrRate numeric
@attribute CfsSubsetEval_DecisionStumpKappa numeric
@attribute CfsSubsetEval_kNN1NAUC numeric
@attribute CfsSubsetEval_kNN1NErrRate numeric
@attribute CfsSubsetEval_kNN1NKappa numeric
@attribute CfsSubsetEval_NaiveBayesAUC numeric
@attribute CfsSubsetEval_NaiveBayesErrRate numeric
@attribute CfsSubsetEval_NaiveBayesKappa numeric
@attribute ClassEntropy numeric
@attribute DecisionStumpAUC numeric
@attribute DecisionStumpErrRate numeric
@attribute DecisionStumpKappa numeric
@attribute DefaultAccuracy numeric
@attribute Dimensionality numeric
@attribute EquivalentNumberOfAtts numeric
@attribute HoeffdingAdwin.changes numeric
@attribute HoeffdingAdwin.warnings numeric
@attribute HoeffdingDDM.changes numeric
@attribute HoeffdingDDM.warnings numeric
@attribute J48.00001.AUC numeric
@attribute J48.00001.ErrRate numeric
@attribute J48.00001.Kappa numeric
@attribute J48.0001.AUC numeric
@attribute J48.0001.ErrRate numeric
@attribute J48.0001.Kappa numeric
@attribute J48.001.AUC numeric
@attribute J48.001.ErrRate numeric
@attribute J48.001.Kappa numeric
@attribute kNN1NAUC numeric
@attribute kNN1NErrRate numeric
@attribute kNN1NKappa numeric
@attribute MajorityClassPercentage numeric
@attribute MajorityClassSize numeric
@attribute MaxAttributeEntropy numeric
@attribute MaxKurtosisOfNumericAtts numeric
@attribute MaxMeansOfNumericAtts numeric
@attribute MaxMutualInformation numeric
@attribute MaxNominalAttDistinctValues numeric
@attribute MaxSkewnessOfNumericAtts numeric
@attribute MaxStdDevOfNumericAtts numeric
@attribute MeanAttributeEntropy numeric
@attribute MeanKurtosisOfNumericAtts numeric
@attribute MeanMeansOfNumericAtts numeric
@attribute MeanMutualInformation numeric
@attribute MeanNominalAttDistinctValues numeric
@attribute MeanSkewnessOfNumericAtts numeric
@attribute MeanStdDevOfNumericAtts numeric
@attribute MinAttributeEntropy numeric
@attribute MinKurtosisOfNumericAtts numeric
@attribute MinMeansOfNumericAtts numeric
@attribute MinMutualInformation numeric
@attribute MinNominalAttDistinctValues numeric
@attribute MinorityClassPerentage numeric
@attribute MinorityClassSize numeric
@attribute MinSkewnessOfNumericAtts numeric
@attribute MinStdDevOfNumericAtts numeric
@attribute NaiveBayesAdwin.changes numeric
@attribute NaiveBayesAdwin.warnings numeric
@attribute NaiveBayesAUC numeric
@attribute NaiveBayesDdm.changes numeric
@attribute NaiveBayesDdm.warnings numeric
@attribute NaiveBayesErrRate numeric
@attribute NaiveBayesKappa numeric
@attribute NoiseToSignalRatio numeric
@attribute NumberOfBinaryFeatures numeric
@attribute NumberOfClasses numeric
@attribute NumberOfFeatures numeric
@attribute NumberOfInstances numeric
@attribute NumberOfInstancesWithMissingValues numeric
@attribute NumberOfMissingValues numeric
@attribute NumberOfNumericFeatures numeric
@attribute NumberOfSymbolicFeatures numeric
@attribute PercentageOfBinaryFeatures numeric
@attribute PercentageOfInstancesWithMissingValues numeric
@attribute PercentageOfMissingValues numeric
@attribute PercentageOfNumericFeatures numeric
@attribute PercentageOfSymbolicFeatures numeric
@attribute Quartile1AttributeEntropy numeric
@attribute Quartile1KurtosisOfNumericAtts numeric
@attribute Quartile1MeansOfNumericAtts numeric
@attribute Quartile1MutualInformation numeric
@attribute Quartile1SkewnessOfNumericAtts numeric
@attribute Quartile1StdDevOfNumericAtts numeric
@attribute Quartile2AttributeEntropy numeric
@attribute Quartile2KurtosisOfNumericAtts numeric
@attribute Quartile2MeansOfNumericAtts numeric
@attribute Quartile2MutualInformation numeric
@attribute Quartile2SkewnessOfNumericAtts numeric
@attribute Quartile2StdDevOfNumericAtts numeric
@attribute Quartile3AttributeEntropy numeric
@attribute Quartile3KurtosisOfNumericAtts numeric
@attribute Quartile3MeansOfNumericAtts numeric
@attribute Quartile3MutualInformation numeric
@attribute Quartile3SkewnessOfNumericAtts numeric
@attribute Quartile3StdDevOfNumericAtts numeric
@attribute RandomTreeDepth1AUC numeric
@attribute RandomTreeDepth1ErrRate numeric
@attribute RandomTreeDepth1Kappa numeric
@attribute RandomTreeDepth2AUC numeric
@attribute RandomTreeDepth2ErrRate numeric
@attribute RandomTreeDepth2Kappa numeric
@attribute RandomTreeDepth3AUC numeric
@attribute RandomTreeDepth3ErrRate numeric
@attribute RandomTreeDepth3Kappa numeric
@attribute REPTreeDepth1AUC numeric
@attribute REPTreeDepth1ErrRate numeric
@attribute REPTreeDepth1Kappa numeric
@attribute REPTreeDepth2AUC numeric
@attribute REPTreeDepth2ErrRate numeric
@attribute REPTreeDepth2Kappa numeric
@attribute REPTreeDepth3AUC numeric
@attribute REPTreeDepth3ErrRate numeric
@attribute REPTreeDepth3Kappa numeric
@attribute StdvNominalAttDistinctValues numeric

@data
X387_tr11.wc,1,0.689027,0.557971,0.223548,0.854249,0.236715,0.709945,0.887941,0.451691,0.486666,2.7022,0.689027,0.557971,0.223548,0.318841,15.531401,?,0,0,0,0,0.818752,0.304348,0.613457,0.818752,0.304348,0.613457,0.818752,0.304348,0.613457,0.599441,0.603865,0.208316,31.884058,132,?,407.927677,120617.236728,?,-1,20.245759,302909.910229,-1,49.634527,2641.026549,?,-1,4.71759,1510.535372,?,-1.898357,0.007246,?,-1,1.449275,6,-0.583065,0,0,0,0.810485,0,1,0.466184,0.450743,?,0,9,6430,414,0,0,6429,1,0,0,0,99.984448,0.015552,?,2.997647,293.914506,?,1.397332,437.77548,?,9.853384,1187.771605,?,2.49311,698.160859,?,61.936757,2273.993151,?,7.127338,1335.362808,0.670587,0.541063,0.33706,0.670587,0.541063,0.33706,0.670587,0.541063,0.33706,0.918256,0.229469,0.717256,0.918256,0.229469,0.717256,0.918256,0.229469,0.717256,-1
X388_tr23.wc,1,0.83336,0.372549,0.458243,0.872696,0.186275,0.737984,0.887959,0.460784,0.436927,2.095823,0.83336,0.372549,0.458243,0.446078,28.593137,?,0,0,0,0,0.891629,0.161765,0.768938,0.891629,0.161765,0.768938,0.891629,0.161765,0.768938,0.567378,0.5,0.166045,44.607843,91,?,198.012487,59.612745,?,-1,14.142711,232.065287,-1,77.562251,0.414706,?,-1,8.156133,2.161722,?,-1.948626,0.014706,?,-1,2.941176,6,-0.419747,0.120669,0,0,0.740414,0,0,0.480392,0.407276,?,0,6,5833,204,0,0,5832,1,0,0,0,99.982856,0.017144,?,45.002637,0.034314,?,6.320146,0.24722,?,64.175594,0.093137,?,8.043396,0.568393,?,97.789045,0.289216,?,9.541711,1.51193,0.673921,0.490196,0.320725,0.673921,0.490196,0.320725,0.673921,0.490196,0.320725,0.92693,0.181373,0.745542,0.92693,0.181373,0.745542,0.92693,0.181373,0.745542,-1
X389_fbis.wc,1,0.696805,0.644742,0.202513,0.836192,0.302477,0.660413,0.94202,0.434024,0.524919,3.577872,0.696805,0.644742,0.202513,0.205441,0.812424,?,0,0,0,0,0.882998,0.291514,0.671258,0.882998,0.291514,0.671258,0.882998,0.291514,0.671258,0.71704,0.523752,0.418543,20.544052,506,?,2443.618065,120617.236728,?,-1,49.388771,302909.910229,-1,126.37856,1531.645577,?,-1,7.976031,876.753255,?,-2.000963,-265.690967,?,-1,1.542834,38,-3.050851,0,2,0,0.908653,0,0,0.380024,0.574999,?,0,17,2001,2463,0,0,2000,1,0,0,0,99.950025,0.049975,?,4.715963,0.028031,?,1.769297,0.259252,?,52.547463,0.376812,?,6.619267,2.093297,?,176.373985,1406.849658,?,12.393406,807.904376,0.69151,0.557856,0.37331,0.69151,0.557856,0.37331,0.69151,0.557856,0.37331,0.910988,0.304913,0.653299,0.910988,0.304913,0.653299,0.910988,0.304913,0.653299,-1
X38_sick,1,0.928864,0.025186,0.775972,0.928864,0.025186,0.775972,0.928864,0.025186,0.775972,0.332351,0.932213,0.034464,0.742017,0.938759,0.007953,64.929194,0,0,1,5,0.935368,0.015642,0.857927,0.935368,0.015642,0.857927,0.935368,0.015642,0.857927,0.789559,0.041092,0.615379,93.875928,3541,1.52069,4811.60739,37287.531481,0.060069,5,67.400767,8728.998307,0.337555,85.28102,246.82749,0.005119,2.090909,3.091853,135.385525,-0,-1.749179,-12.69086,0,1,6.124072,231,-1.941555,0,0,0,0.921867,1,1,0.074231,0.519631,64.946013,21,2,30,3772,3772,6064,7,23,70,100,5.358784,23.333333,76.666667,0.09874,-0.643538,2.355783,0.000502,0.044547,2.233253,0.259375,0.689526,10.332918,0.00129,0.854182,6.215231,0.475932,4.10965,52.031788,0.003349,1.599687,32.980698,0.785261,0.036585,0.652262,0.785261,0.036585,0.652262,0.785261,0.036585,0.652262,0.959137,0.014051,0.871287,0.959137,0.014051,0.871287,0.959137,0.014051,0.871287,0.683763
X391_re0.wc,1,0.675795,0.462766,0.296397,0.857007,0.240027,0.684041,0.885817,0.391622,0.520882,2.63523,0.675795,0.462766,0.296397,0.404255,1.919548,?,1,0,1,8,0.810825,0.31117,0.574474,0.813315,0.311835,0.575409,0.816681,0.297872,0.595315,0.738245,0.40758,0.462699,40.425532,608,?,1449.798086,2.34641,?,-1,37.844922,4.02442,-1,298.873075,0.029644,?,-1,15.407649,0.176126,?,8.621611,0.001995,?,-1,0.731383,11,2.606497,0.044632,1,0,0.861996,0,0,0.414894,0.487223,?,0,13,2887,1504,0,0,2886,1,0,0,0,99.965362,0.034638,?,112.897601,0.003324,?,9.955711,0.063126,?,245.505332,0.007314,?,15.252354,0.102811,?,465.004776,0.021941,?,20.488292,0.189392,0.50115,0.59641,-0.000044,0.546408,0.595745,0.003411,0.554345,0.589761,0.021886,0.675795,0.462766,0.296397,0.737032,0.423537,0.351149,0.792299,0.400931,0.395551,-1
X392_oh0.wc,1,0.657793,0.649053,0.205875,0.878946,0.251246,0.711303,0.950035,0.272183,0.692001,3.150199,0.657793,0.649053,0.205875,0.19342,3.17348,?,0,0,0,8,0.894749,0.220339,0.746126,0.894749,0.220339,0.746126,0.894749,0.220339,0.746126,0.553801,0.810568,0.064537,19.341974,194,?,937.786915,2299.916667,?,-1,30.296776,839.574837,-1,147.592896,1.000281,?,-1,10.524754,1.674647,?,-1.948626,0,?,-1,5.084746,51,-0.475261,0,0,0,0.942561,0,0,0.249252,0.715907,?,0,10,3183,1003,0,0,3182,1,0,0,0,99.968583,0.031417,?,51.584936,0.014955,?,6.912641,0.155006,?,90.612524,0.044118,?,8.980874,0.311411,?,178.480448,0.176471,?,12.900903,0.930314,0.694291,0.536391,0.387094,0.694291,0.536391,0.387094,0.694291,0.536391,0.387094,0.911589,0.258225,0.701781,0.911589,0.258225,0.701781,0.911589,0.258225,0.701781,-1
X397_tr12.wc,1,0.691927,0.607029,0.18997,0.897507,0.178914,0.785401,0.901074,0.405751,0.532924,2.766366,0.691927,0.607029,0.18997,0.297125,18.546326,?,0,0,0,0,0.890761,0.226837,0.724939,0.890761,0.226837,0.724939,0.890761,0.226837,0.724939,0.598972,0.648562,0.20436,29.71246,93,?,920.980383,120617.236728,?,-1,30.380422,302909.910229,-1,117.29208,1637.049354,?,-1,7.827835,937.041147,?,-2.000963,-265.690967,?,-1,2.875399,9,-2.529822,0,0,0,0.814142,0,5,0.434505,0.489194,?,0,8,5805,313,0,0,5804,1,0,0,0,99.982773,0.017227,?,4.87016,0.028047,?,1.793902,0.263607,?,49.279008,0.71885,?,6.438793,4.884476,?,166.931574,1502.579012,?,12.268098,858.306901,0.609927,0.645367,0.213754,0.609927,0.645367,0.213754,0.609927,0.645367,0.213754,0.892746,0.290735,0.644336,0.892746,0.290735,0.644336,0.892746,0.290735,0.644336,-1
X39_ecoli,1,0.892164,0.205357,0.71111,0.892164,0.205357,0.71111,0.892164,0.205357,0.71111,2.188746,0.776887,0.354167,0.448527,0.425595,0.02381,?,1,0,3,2,0.88597,0.193452,0.729502,0.88597,0.193452,0.729502,0.88597,0.193452,0.729502,0.884132,0.181548,0.748845,42.559524,143,?,4811.60739,37287.531481,?,-1,67.400767,8728.998307,-1,84.210573,239.129743,?,-1,3.107234,131.159219,?,-1.749179,-12.69086,?,-1,0.595238,2,-1.941555,0,1,0,0.962896,3,4,0.169643,0.764772,?,0,8,8,336,0,0,7,1,0,0,0,87.5,12.5,?,-0.660939,2.031878,?,0.055009,1.693408,?,0.688734,9.668594,?,0.839955,5.973722,?,4.132676,51.149768,?,1.614587,31.655398,0.841387,0.252976,0.655235,0.841387,0.252976,0.655235,0.841387,0.252976,0.655235,0.903507,0.241071,0.66094,0.903507,0.241071,0.66094,0.903507,0.241071,0.66094,-1
X3_kr.vs.kp,1,0.961912,0.059136,0.881192,0.961912,0.059136,0.881192,0.961912,0.059136,0.881192,0.998576,0.671403,0.339487,0.339644,0.522215,0.011577,52.140402,3,0,3,0,0.996062,0.007822,0.984326,0.996062,0.007822,0.984326,0.996062,0.007822,0.984326,0.972843,0.069149,0.860968,52.221527,1669,0.995652,0,0,0.198267,3,0,0,0.590148,0,0,0.019152,2.055556,0,0,0.004094,0,0,0,2,47.778473,1527,0,0,4,0,0.952042,3,0,0.121089,0.756971,29.814463,35,2,37,3196,0,0,0,37,94.594595,0,0,0,100,0.28756,0,0,0.000778,0,0,0.6795,0,0,0.005426,0,0,0.913233,0,0,0.018486,0,0,0.945136,0.054443,0.89085,0.945136,0.054443,0.89085,0.945136,0.054443,0.89085,0.997616,0.013767,0.972417,0.997616,0.013767,0.972417,0.997616,0.013767,0.972417,0.232311
X400_tr41.wc,1,0.745679,0.548975,0.277686,0.933622,0.112756,0.863321,0.96622,0.191344,0.770546,2.790707,0.745679,0.548975,0.277686,0.276765,8.490888,?,0,0,0,2,0.954261,0.095672,0.884046,0.953066,0.100228,0.878414,0.953066,0.100228,0.878414,0.701721,0.51139,0.392015,27.676538,243,?,871.378161,6.68451,?,-1,29.547775,21.22936,-1,271.541459,0.054641,?,-1,14.831094,0.388653,?,-1.998501,0.003417,?,-1,1.025057,9,0.03871,0.058387,0,0,0.957602,0,0,0.146925,0.821656,?,0,10,7455,878,0,0,7454,1,0,0,0,99.986586,0.013414,?,137.983594,0.006834,?,10.972104,0.089159,?,223.07428,0.013667,?,14.705713,0.161361,?,350.196474,0.04328,?,17.505165,0.369286,0.532698,0.719818,0.019393,0.683152,0.620729,0.187815,0.69831,0.615034,0.199756,0.745679,0.548975,0.277686,0.845061,0.382688,0.514781,0.893003,0.291572,0.634677,-1
X401_oh10.wc,1,0.600715,0.738095,0.128464,0.881752,0.328571,0.626997,0.9304,0.350476,0.609768,3.203082,0.600715,0.738095,0.128464,0.157143,3.084762,?,0,0,0,2,0.876325,0.289524,0.67109,0.877022,0.289524,0.670996,0.877022,0.289524,0.670996,0.53274,0.854286,0.065626,15.714286,165,?,1019.96895,1.405714,?,-1,31.804636,2.861547,-1,300.827367,0.029515,?,-1,15.508264,0.216683,?,4.812317,0.002857,?,-1,4.952381,52,1.908354,0.053401,3,0,0.919228,0,0,0.305714,0.653285,?,0,10,3239,1050,0,0,3238,1,0,0,0,99.969126,0.030874,?,127.946784,0.005714,?,10.656784,0.092228,?,257.255725,0.011429,?,15.70488,0.150957,?,405.146707,0.027619,?,19.160012,0.27113,0.518183,0.831429,0.015543,0.539235,0.813333,0.037371,0.542954,0.804762,0.048361,0.61457,0.749524,0.114841,0.706932,0.642857,0.242708,0.757736,0.54381,0.360926,-1
X40_sonar,1,0.652224,0.370192,0.257694,0.652224,0.370192,0.257694,0.652224,0.370192,0.257694,0.99673,0.647581,0.336538,0.313143,0.533654,0.293269,?,1,0,1,0,0.704467,0.331731,0.334816,0.704467,0.331731,0.334816,0.704467,0.331731,0.334816,0.82999,0.168269,0.661269,53.365385,111,?,4811.60739,13207.129353,?,-1,67.400767,7947.066342,-1,26.106589,114.86766,?,-1,1.305576,42.560734,?,-1.816523,-23.499115,?,-1,46.634615,97,-21.16622,0,1,0,0.794236,1,0,0.326923,0.355744,?,1,2,61,208,0,0,60,1,1.639344,0,0,98.360656,1.639344,?,-0.204317,0.397902,?,-0.079343,1.486371,?,0.708965,17.862,?,0.509256,6.262006,?,7.973429,51.682099,?,1.800454,19.512309,0.696062,0.302885,0.391869,0.696062,0.302885,0.391869,0.696062,0.302885,0.391869,0.713801,0.288462,0.410487,0.713801,0.288462,0.410487,0.713801,0.288462,0.410487,-1
X41_glass,1,0.775531,0.35514,0.500046,0.775531,0.35514,0.500046,0.775531,0.35514,0.500046,2.176534,0.699785,0.565421,0.229437,0.35514,0.046729,?,0,0,0,0,0.804528,0.35514,0.512616,0.804528,0.35514,0.512616,0.804528,0.35514,0.512616,0.771161,0.327103,0.548401,35.514019,76,?,4811.60739,37287.531481,?,-1,67.400767,8728.998307,-1,81.328292,230.328133,?,-1,3.05045,126.119618,?,-1.749179,-12.69086,?,-1,0,0,-1.941555,0,0,0,0.715213,0,0,0.495327,0.323633,?,0,7,10,214,0,0,9,1,0,0,0,90,10,?,-0.614622,1.92882,?,0.057503,1.219014,?,0.799161,9.191815,?,0.854182,5.882287,?,4.227614,50.354348,?,1.715314,30.241492,0.763894,0.350467,0.528274,0.763894,0.350467,0.528274,0.763894,0.350467,0.528274,0.78626,0.401869,0.426434,0.78626,0.401869,0.426434,0.78626,0.401869,0.426434,-1
X42_soybean,1,0.962042,0.133236,0.853475,0.962042,0.133236,0.853475,0.962042,0.133236,0.853475,3.835508,0.809963,0.720351,0.194245,0.1347,0.052709,7.508592,0,0,4,6,0.973905,0.121523,0.866337,0.973905,0.121523,0.866337,0.973905,0.121523,0.866337,0.961616,0.11713,0.871345,13.469985,92,2.684939,0,0,1.286925,7,0,0,0.965589,0,0,0.510816,2.857143,0,0,0.072625,0,0,0.046818,2,1.171303,8,0,0,0,0,0.992159,4,6,0.089312,0.901965,0.890288,16,19,36,683,121,2337,0,36,44.444444,17.715959,9.504636,0,100,0.462933,0,0,0.263699,0,0,0.915836,0,0,0.459967,0,0,1.408326,0,0,0.718795,0,0,0.903596,0.185944,0.796019,0.903596,0.185944,0.796019,0.903596,0.185944,0.796019,0.943608,0.265007,0.705221,0.943608,0.265007,0.705221,0.943608,0.265007,0.705221,1.088519
X43_haberman,1,0.495802,0.264706,0,0.495802,0.264706,0,0.495802,0.264706,0,0.833765,0.660494,0.261438,0.19479,0.735294,0.013072,23.20846,0,0,1,3,0.538519,0.267974,0.068804,0.538519,0.267974,0.068804,0.538519,0.267974,0.068804,0.563759,0.343137,0.086022,73.529412,225,3.526626,4811.60739,13207.129353,0.035925,12,67.400767,7947.066342,3.526626,26.070541,114.716612,0.035925,12,1.306011,42.502208,3.526626,-1.816523,-23.499115,0.035925,12,26.470588,81,-21.16622,0,0,0,0.697805,0,9,0.248366,0.197017,97.166234,1,2,4,306,0,0,2,2,25,0,0,50,50,3.526626,-0.204929,0.403233,0.035925,-0.07916,1.490322,3.526626,0.708965,17.862,0.035925,0.509256,6.279905,3.526626,7.973429,51.735879,0.035925,1.808104,19.512309,0.531934,0.356209,0.073963,0.531934,0.356209,0.073963,0.531934,0.356209,0.073963,0.516022,0.284314,0.017276,0.516022,0.284314,0.017276,0.516022,0.284314,0.017276,0
X444_analcatdata_boxing2,1,0.544447,0.416667,0.109421,0.838259,0.204545,0.590909,0.84507,0.219697,0.555504,0.995856,0.544447,0.416667,0.109421,0.537879,0.030303,6.416172,0,0,0,0,0.843223,0.19697,0.603787,0.843223,0.19697,0.603787,0.843223,0.19697,0.603787,0.717502,0.340909,0.319743,53.787879,71,3.584963,0,0,0.432622,12,0,0,2.629915,0,0,0.15521,8.333333,0,0,0.845351,0,0,0.009487,2,46.212121,61,0,0,0,0,0.79565,0,0,0.265152,0.472121,15.944202,2,2,4,132,0,0,0,4,50,0,0,0,100,0.845351,0,0,0.009487,0,0,3.459432,0,0,0.023522,0,0,3.584963,0,0,0.432622,0,0,0.688871,0.356061,0.297554,0.688871,0.356061,0.297554,0.688871,0.356061,0.297554,0.843223,0.19697,0.603787,0.843223,0.19697,0.603787,0.843223,0.19697,0.603787,5.507571
X446_prnn_crabs,1,0.6821,0.355,0.29,0.59565,0.41,0.18,0.70205,0.375,0.25,1,0.6821,0.355,0.29,0.5,0.04,-1,1,0,1,0,0.8569,0.16,0.68,0.8569,0.16,0.68,0.8569,0.16,0.68,0.97,0.03,0.94,50,100,1,9549.454222,13207.129353,0,2,97.725134,7947.066342,1,2749.472359,1.161755,0,2,45.974509,0.70846,1,-1.943629,0.000314,0,2,50,100,-3.247038,0.017715,1,0,0.6827,1,0,0.405,0.19,-1,2,2,8,200,0,0,6,2,25,0,0,75,25,1,1139.025577,0.000628,0,30.865861,0.030679,1,2384.250628,0.001674,0,46.055534,0.059636,1,3701.056013,0.007324,0,57.35342,0.165496,0.845,0.155,0.69,0.845,0.155,0.69,0.845,0.155,0.69,0.8687,0.14,0.72,0.8687,0.14,0.72,0.8687,0.14,0.72,0
X448_analcatdata_boxing1,1,0.851038,0.166667,0.625468,0.851038,0.166667,0.625468,0.851038,0.166667,0.625468,0.934068,0.565018,0.35,0.135802,0.65,0.033333,4.901591,0,0,0,0,0.851038,0.166667,0.625468,0.851038,0.166667,0.625468,0.851038,0.166667,0.625468,0.742216,0.291667,0.317739,65,78,3.584963,0,0,0.434671,12,0,0,2.59606,0,0,0.190564,8,0,0,0.881291,0,0,0.041922,2,35,42,0,0,0,0,0.81543,0,0,0.241667,0.459963,12.623019,2,2,4,120,0,0,0,4,50,0,0,0,100,0.881291,0,0,0.041922,0,0,3.321928,0,0,0.0951,0,0,3.584963,0,0,0.434671,0,0,0.836996,0.175,0.608939,0.836996,0.175,0.608939,0.836996,0.175,0.608939,0.5,0.35,0,0.5,0.35,0,0.5,0.35,0,5.291503
X44_spambase,1,0.939731,0.085634,0.820888,0.939731,0.085634,0.820888,0.939731,0.085634,0.820888,0.96736,0.794157,0.209302,0.549772,0.605955,0.012606,?,1,0,1,1,0.924527,0.084112,0.823475,0.924527,0.084112,0.823475,0.924527,0.084112,0.823475,0.893733,0.107368,0.775168,60.595523,2788,?,4811.60739,13207.129353,?,-1,67.400767,7947.066342,-1,36.238847,109.576867,?,-1,1.773552,41.209378,?,-1.816523,-23.499115,?,-1,39.404477,1813,-21.16622,0,9,0,0.935231,1,1,0.202347,0.605321,?,1,2,58,4601,0,0,57,1,1.724138,0,0,98.275862,1.724138,?,-0.170598,0.268107,?,-0.052583,1.116449,?,0.847115,11.90369,?,0.577178,5.646366,?,7.973429,45.306491,?,2.279779,19.512309,0.891177,0.104108,0.781974,0.891177,0.104108,0.781974,0.891177,0.104108,0.781974,0.938668,0.103456,0.780781,0.938668,0.103456,0.780781,0.938668,0.103456,0.780781,-1
X450_analcatdata_lawsuit,1,0.956821,0.011364,0.916946,0.956821,0.011364,0.916946,0.956821,0.011364,0.916946,0.373232,0.938561,0.041667,0.744006,0.92803,0.018939,8.934588,0,0,0,0,0.917723,0.015152,0.886574,0.917723,0.015152,0.886574,0.917723,0.015152,0.886574,0.941246,0.018939,0.861577,92.80303,245,0.948674,3692.300325,110.469649,0.041774,2,60.780756,35.604248,0.948674,186.001856,1.411063,0.041774,2,7.751494,1.147092,0.948674,-1.964773,-1.465547,0.041774,2,7.19697,19,-3.804792,0,0,0,0.989044,0,0,0.037879,0.729564,21.709787,2,2,5,264,0,0,3,2,40,0,0,60,40,0.948674,5.241321,-0.214769,0.041774,1.802045,0.174835,0.948674,19.23435,0.003732,0.041774,3.34191,0.453725,0.948674,93.744341,0.157056,0.041774,7.08838,1,0.941246,0.018939,0.861577,0.941246,0.018939,0.861577,0.941246,0.018939,0.861577,0.911923,0.034091,0.750839,0.911923,0.034091,0.750839,0.911923,0.034091,0.750839,0
X451_irish,1,1,0,1,1,0,1,1,0,1,0.990932,0.850152,0.128,0.732995,0.556,0.012,2.386251,0,0,0,0,1,0,1,1,0,1,1,0,1,0.97708,0.022,0.955622,55.6,278,2.856978,3692.300325,110.469649,0.933764,10,60.780756,35.604248,1.683839,184.401305,1.995889,0.415267,4.666667,7.686522,1.269392,1,-1.964773,-1.465547,0.001169,2,44.4,222,-3.804792,0,0,0,0.997813,0,0,0.02,0.959675,3.05483,2,2,6,500,32,32,2,4,33.333333,6.4,1.066667,33.333333,66.666667,1,4.712704,-0.206092,0.001169,1.746945,0.176378,1.19454,19.102839,0.004057,0.310869,3.34,0.453725,2.856978,93.340281,0.163101,0.933764,7.047557,1,0.9627,0.048,0.90198,0.9627,0.048,0.90198,0.9627,0.048,0.90198,1,0,1,1,0,1,1,0,1,4.618802
X452_analcatdata_broadwaymult,1,0.690634,0.491228,0.282051,0.760715,0.491228,0.282051,0.769008,0.477193,0.31135,2.475263,0.690634,0.491228,0.282051,0.414035,0.02807,5.134211,0,0,0,1,0.735005,0.459649,0.363416,0.735005,0.459649,0.363416,0.735005,0.459649,0.363416,0.498797,0.726316,0.036203,41.403509,118,6.569856,31.081081,885.174066,1.277194,95,5.753965,790.054504,2.601225,2.462054,0.815857,0.482112,25.75,0.45899,0.5378,0.98645,-2.043881,-0.148868,0.0178,2,7.368421,21,-5.753965,0,0,0,0.790749,0,0,0.512281,0.326045,4.395481,1,7,8,285,18,27,3,5,12.5,6.315789,1.184211,37.5,62.5,1.055745,-0.223244,0,0.033931,0,0,1.424297,0,0.25662,0.316726,0,0.226556,5.323632,1.489918,0.489084,1.095677,0.848681,0.280706,0.469756,0.729825,-0.036074,0.469756,0.729825,-0.036074,0.469756,0.729825,-0.036074,0.49626,0.585965,0,0.49626,0.585965,0,0.49626,0.585965,0,46.169073
X458_analcatdata_authorship,1,0.748706,0.441141,0.339268,0.988768,0.015458,0.97753,0.995578,0.016647,0.975755,1.787416,0.748706,0.441141,0.339268,0.376932,0.084423,?,0,0,3,1,0.938943,0.083234,0.878603,0.938943,0.083234,0.878603,0.938943,0.083234,0.878603,0.993547,0.011891,0.982699,37.693222,317,?,2443.618065,120617.236728,?,-1,49.388771,302909.910229,-1,112.889552,1866.571492,?,-1,7.259345,1090.560778,?,-2.000963,-265.690967,?,-1,6.539834,55,-3.546061,0,0,0,0.995607,3,2,0.014269,0.979223,?,0,4,71,841,0,0,70,1,0,0,0,98.591549,1.408451,?,4.812644,0.043478,?,1.719151,0.340091,?,32.7711,500.357324,?,4.71667,502.505159,?,149.341998,1700.694863,?,11.603035,1010.38993,0.886445,0.155767,0.77261,0.886445,0.155767,0.77261,0.886445,0.155767,0.77261,0.945846,0.105826,0.845655,0.945846,0.105826,0.845655,0.945846,0.105826,0.845655,-1
X459_analcatdata_asbestos,1,0.791716,0.216867,0.570196,0.791716,0.216867,0.570196,0.791716,0.216867,0.570196,0.991502,0.753231,0.240964,0.529745,0.554217,0.048193,4.528139,0,0,0,2,0.75235,0.240964,0.519954,0.75235,0.240964,0.519954,0.75235,0.240964,0.519954,0.78349,0.240964,0.52244,55.421687,46,1.282953,3692.300325,147.072289,0.28185,2,60.780756,75.883862,1.129632,183.607882,2.615874,0.218965,2,7.653779,1.588257,0.97631,-1.964773,-1.465547,0.156079,2,44.578313,37,-3.804792,0,0,0,0.849001,0,2,0.216867,0.565698,4.158971,2,2,4,83,0,0,1,3,50,0,0,25,75,0.97631,4.525827,-0.201754,0.156079,1.729459,0.177149,1.129632,19.077397,0.004125,0.218965,3.339628,0.459157,1.282953,93.138251,0.164352,0.28185,7.027145,1,0.760576,0.253012,0.499857,0.760576,0.253012,0.499857,0.760576,0.253012,0.499857,0.663043,0.361446,0.231956,0.663043,0.361446,0.231956,0.663043,0.361446,0.231956,0
