@RELATION ALGORITHM_RUNS_Machine_Learning_UCI_WEKA_defaults

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE build_cpu_time NUMERIC 
@ATTRIBUTE build_memory NUMERIC
@ATTRIBUTE predictive_accuracy NUMERIC 
@ATTRIBUTE root_mean_squared_not_applicable NUMERIC 
@ATTRIBUTE mean_absolute_not_applicable NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable}

@DATA
adult,3,weka.Decorate(1.3.2.1),?,?,?,?,?,timeout
adult,4,weka.Decorate(1.3.2.1),?,?,?,?,?,timeout
adult,5,weka.Decorate(1.3.2.1),?,?,?,?,?,timeout
adult,6,weka.Decorate(1.3.2.1),?,?,?,?,?,timeout
adult,7,weka.Decorate(1.3.2.1),?,?,?,?,?,timeout
adult,8,weka.Decorate(1.3.2.1),?,?,?,?,?,timeout
adult,9,weka.Decorate(1.3.2.1),?,?,?,?,?,timeout
adult,10,weka.Decorate(1.3.2.1),?,?,?,?,?,timeout
adult,11,weka.Decorate(1.3.2.1),?,?,?,?,?,timeout
adult,12,weka.Decorate(1.3.2.1),?,?,?,?,?,timeout
adult,13,weka.Decorate(1.3.2.1),?,?,?,?,?,timeout
adult,14,weka.Decorate(1.3.2.1),?,?,?,?,?,timeout
adult,15,weka.Decorate(1.3.2.1),?,?,?,?,?,timeout
adult,16,weka.Decorate(1.3.2.1),?,?,?,?,?,timeout
adult,17,weka.Decorate(1.3.2.1),?,?,?,?,?,timeout
adult,18,weka.Decorate(1.3.2.1),?,?,?,?,?,timeout
adult,19,weka.Decorate(1.3.2.1),?,?,?,?,?,timeout
adult,20,weka.Decorate(1.3.2.1),?,?,?,?,?,timeout
adult,21,weka.Decorate(1.3.2.1),?,?,?,?,?,timeout
adult,1,weka.HyperPipes(1.15),0.0200,42608,0.2398,0.5000,0.5000,ok
adult,1,weka.IB1(1.13.2.1),0.0200,1415960,0.7988,0.4486,0.2012,ok
adult,1,weka.IBk(1.32),0.0200,1421380,0.7987,0.4484,0.2013,ok
adult,1,weka.Id3(1.14.2.1),?,?,?,?,?,not_applicable
adult,1,weka.J48(1.2),2.9900,67124704,0.8517,0.3289,0.2083,ok
adult,1,weka.JRip(1.14),67.2800,366537984,0.8285,0.3663,0.2664,ok
adult,2,weka.JRip(1.14),?,?,?,?,?,timeout
adult,3,weka.JRip(1.14),?,?,?,?,?,timeout
adult,4,weka.JRip(1.14),?,?,?,?,?,timeout
adult,5,weka.JRip(1.14),?,?,?,?,?,timeout
adult,6,weka.JRip(1.14),?,?,?,?,?,timeout
adult,7,weka.JRip(1.14),?,?,?,?,?,timeout
adult,8,weka.JRip(1.14),?,?,?,?,?,timeout
adult,9,weka.JRip(1.14),?,?,?,?,?,timeout
adult,10,weka.JRip(1.14),30.7900,327287008,0.8285,0.3662,0.2658,ok
adult,11,weka.JRip(1.14),?,?,?,?,?,timeout
adult,12,weka.JRip(1.14),?,?,?,?,?,timeout
adult,13,weka.JRip(1.14),?,?,?,?,?,timeout
adult,14,weka.JRip(1.14),?,?,?,?,?,timeout
adult,15,weka.JRip(1.14),?,?,?,?,?,timeout
adult,16,weka.JRip(1.14),?,?,?,?,?,timeout
adult,17,weka.JRip(1.14),?,?,?,?,?,timeout
adult,18,weka.JRip(1.14),?,?,?,?,?,timeout
adult,19,weka.JRip(1.14),?,?,?,?,?,timeout
adult,20,weka.JRip(1.14),?,?,?,?,?,timeout
adult,21,weka.JRip(1.14),?,?,?,?,?,timeout
adult,1,weka.LBR(1.4.2.2),?,?,?,?,?,not_applicable
adult,1,weka.LMT(1.2.2.1),?,?,?,?,?,timeout
adult,1,weka.LWL(1.12),?,?,?,?,?,timeout
adult,1,weka.Logistic(1.32),55.3800,197919008,0.8570,0.3143,0.1962,ok
adult,1,weka.LogitBoost(1.33),5.1500,114701000,0.8428,0.3320,0.2261,ok
adult,2,weka.LogitBoost(1.33),?,?,?,?,?,timeout
adult,3,weka.LogitBoost(1.33),?,?,?,?,?,timeout
adult,4,weka.LogitBoost(1.33),?,?,?,?,?,timeout
adult,5,weka.LogitBoost(1.33),?,?,?,?,?,timeout
adult,6,weka.LogitBoost(1.33),?,?,?,?,?,timeout
adult,7,weka.LogitBoost(1.33),?,?,?,?,?,timeout
adult,8,weka.LogitBoost(1.33),?,?,?,?,?,timeout
adult,9,weka.LogitBoost(1.33),?,?,?,?,?,timeout
adult,10,weka.LogitBoost(1.33),?,?,?,?,?,timeout
adult,11,weka.LogitBoost(1.33),?,?,?,?,?,timeout
adult,12,weka.LogitBoost(1.33),?,?,?,?,?,timeout
adult,13,weka.LogitBoost(1.33),?,?,?,?,?,timeout
adult,14,weka.LogitBoost(1.33),?,?,?,?,?,timeout
adult,15,weka.LogitBoost(1.33),?,?,?,?,?,timeout
adult,16,weka.LogitBoost(1.33),10.1500,115268000,0.8428,0.3320,0.2261,ok
adult,17,weka.LogitBoost(1.33),?,?,?,?,?,timeout
adult,18,weka.LogitBoost(1.33),?,?,?,?,?,timeout
adult,19,weka.LogitBoost(1.33),?,?,?,?,?,timeout
adult,20,weka.LogitBoost(1.33),?,?,?,?,?,timeout
adult,21,weka.LogitBoost(1.33),?,?,?,?,?,timeout
adult,1,weka.MultiBoostAB(1.6.2.2),4.0600,33252600,0.8202,0.4061,0.1943,ok
adult,2,weka.MultiBoostAB(1.6.2.2),4.4500,32923400,0.8202,0.4056,0.1942,ok
adult,3,weka.MultiBoostAB(1.6.2.2),?,?,?,?,?,timeout
adult,4,weka.MultiBoostAB(1.6.2.2),?,?,?,?,?,timeout
adult,5,weka.MultiBoostAB(1.6.2.2),5.0100,34297300,0.8202,0.4061,0.1944,ok
adult,6,weka.MultiBoostAB(1.6.2.2),?,?,?,?,?,timeout
adult,7,weka.MultiBoostAB(1.6.2.2),?,?,?,?,?,timeout
adult,8,weka.MultiBoostAB(1.6.2.2),4.7700,32920200,0.8202,0.4060,0.1943,ok
adult,9,weka.MultiBoostAB(1.6.2.2),?,?,?,?,?,timeout
adult,10,weka.MultiBoostAB(1.6.2.2),5.1800,32917200,0.8202,0.4063,0.1942,ok
adult,11,weka.MultiBoostAB(1.6.2.2),?,?,?,?,?,timeout
adult,12,weka.MultiBoostAB(1.6.2.2),?,?,?,?,?,timeout
adult,13,weka.MultiBoostAB(1.6.2.2),4.6000,32914500,0.8202,0.4061,0.1943,ok
adult,14,weka.MultiBoostAB(1.6.2.2),5.1100,32952100,0.8202,0.4061,0.1943,ok
adult,15,weka.MultiBoostAB(1.6.2.2),?,?,?,?,?,timeout
adult,16,weka.MultiBoostAB(1.6.2.2),?,?,?,?,?,timeout
adult,17,weka.MultiBoostAB(1.6.2.2),4.5500,32922900,0.8202,0.4060,0.1945,ok
adult,18,weka.MultiBoostAB(1.6.2.2),?,?,?,?,?,timeout
adult,19,weka.MultiBoostAB(1.6.2.2),?,?,?,?,?,timeout
adult,20,weka.MultiBoostAB(1.6.2.2),4.5000,32928800,0.8202,0.4060,0.1943,ok
adult,21,weka.MultiBoostAB(1.6.2.2),?,?,?,?,?,timeout
adult,1,weka.MultiScheme(1.18.2.1),0.1700,177072,0.7607,0.4266,0.3641,ok
adult,2,weka.MultiScheme(1.18.2.1),?,?,?,?,?,timeout
adult,3,weka.MultiScheme(1.18.2.1),?,?,?,?,?,timeout
adult,4,weka.MultiScheme(1.18.2.1),?,?,?,?,?,timeout
adult,5,weka.MultiScheme(1.18.2.1),?,?,?,?,?,timeout
adult,6,weka.MultiScheme(1.18.2.1),?,?,?,?,?,timeout
adult,7,weka.MultiScheme(1.18.2.1),?,?,?,?,?,timeout
adult,8,weka.MultiScheme(1.18.2.1),?,?,?,?,?,timeout
adult,9,weka.MultiScheme(1.18.2.1),?,?,?,?,?,timeout
adult,10,weka.MultiScheme(1.18.2.1),?,?,?,?,?,timeout
adult,11,weka.MultiScheme(1.18.2.1),0.5500,593104,0.7607,0.4266,0.3641,ok
adult,12,weka.MultiScheme(1.18.2.1),?,?,?,?,?,timeout
adult,13,weka.MultiScheme(1.18.2.1),?,?,?,?,?,timeout
adult,14,weka.MultiScheme(1.18.2.1),?,?,?,?,?,timeout
adult,15,weka.MultiScheme(1.18.2.1),?,?,?,?,?,timeout
adult,16,weka.MultiScheme(1.18.2.1),?,?,?,?,?,timeout
adult,17,weka.MultiScheme(1.18.2.1),?,?,?,?,?,timeout
adult,18,weka.MultiScheme(1.18.2.1),?,?,?,?,?,timeout
adult,19,weka.MultiScheme(1.18.2.1),?,?,?,?,?,timeout
adult,20,weka.MultiScheme(1.18.2.1),?,?,?,?,?,timeout
adult,21,weka.MultiScheme(1.18.2.1),?,?,?,?,?,timeout
adult,1,weka.NBTree(1.3.2.1),91.5400,183824000,0.8509,0.3300,0.1793,ok
adult,1,weka.NNge(1.2.2.1),?,?,?,?,?,timeout
adult,1,weka.NaiveBayes(1.16),0.1800,119584,0.8238,0.3571,0.1912,ok
adult,1,weka.OneR(1.17),0.4500,129656,0.7966,0.4510,0.2034,ok
adult,1,weka.PART(1.2.2.1),142.4700,89490896,0.8430,0.3369,0.1976,ok
adult,2,weka.PART(1.2.2.1),?,?,?,?,?,timeout
adult,3,weka.PART(1.2.2.1),?,?,?,?,?,timeout
adult,4,weka.PART(1.2.2.1),?,?,?,?,?,timeout
adult,5,weka.PART(1.2.2.1),?,?,?,?,?,timeout
adult,6,weka.PART(1.2.2.1),?,?,?,?,?,timeout
adult,7,weka.PART(1.2.2.1),?,?,?,?,?,timeout
adult,8,weka.PART(1.2.2.1),?,?,?,?,?,timeout
adult,9,weka.PART(1.2.2.1),?,?,?,?,?,timeout
adult,10,weka.PART(1.2.2.1),?,?,?,?,?,timeout
adult,11,weka.PART(1.2.2.1),?,?,?,?,?,timeout
adult,12,weka.PART(1.2.2.1),?,?,?,?,?,timeout
adult,13,weka.PART(1.2.2.1),?,?,?,?,?,timeout
adult,14,weka.PART(1.2.2.1),?,?,?,?,?,timeout
adult,15,weka.PART(1.2.2.1),?,?,?,?,?,timeout
adult,16,weka.PART(1.2.2.1),?,?,?,?,?,timeout
adult,17,weka.PART(1.2.2.1),?,?,?,?,?,timeout
adult,18,weka.PART(1.2.2.1),?,?,?,?,?,timeout
adult,19,weka.PART(1.2.2.1),202.3600,89780200,0.8430,0.3369,0.1976,ok
adult,20,weka.PART(1.2.2.1),?,?,?,?,?,timeout
adult,21,weka.PART(1.2.2.1),?,?,?,?,?,timeout
adult,1,weka.Prism(1.17),?,?,?,?,?,not_applicable
adult,1,weka.RBFNetwork(1.4),2.9000,108572000,0.8430,0.3326,0.2193,ok
adult,2,weka.RBFNetwork(1.4),?,?,?,?,?,timeout
adult,3,weka.RBFNetwork(1.4),?,?,?,?,?,timeout
adult,4,weka.RBFNetwork(1.4),?,?,?,?,?,timeout
adult,5,weka.RBFNetwork(1.4),?,?,?,?,?,timeout
adult,6,weka.RBFNetwork(1.4),?,?,?,?,?,timeout
adult,7,weka.RBFNetwork(1.4),?,?,?,?,?,timeout
adult,8,weka.RBFNetwork(1.4),?,?,?,?,?,timeout
adult,9,weka.RBFNetwork(1.4),?,?,?,?,?,timeout
adult,10,weka.RBFNetwork(1.4),?,?,?,?,?,timeout
adult,11,weka.RBFNetwork(1.4),?,?,?,?,?,timeout
adult,12,weka.RBFNetwork(1.4),?,?,?,?,?,timeout
adult,13,weka.RBFNetwork(1.4),?,?,?,?,?,timeout
adult,14,weka.RBFNetwork(1.4),?,?,?,?,?,timeout
adult,15,weka.RBFNetwork(1.4),?,?,?,?,?,timeout
adult,16,weka.RBFNetwork(1.4),?,?,?,?,?,timeout
adult,17,weka.RBFNetwork(1.4),?,?,?,?,?,timeout
adult,18,weka.RBFNetwork(1.4),?,?,?,?,?,timeout
adult,19,weka.RBFNetwork(1.4),?,?,?,?,?,timeout
adult,20,weka.RBFNetwork(1.4),?,?,?,?,?,timeout
adult,21,weka.RBFNetwork(1.4),?,?,?,?,?,timeout
adult,1,weka.REPTree(1.19.2.2),2.1500,93409904,0.8436,0.3367,0.2083,ok
adult,2,weka.REPTree(1.19.2.2),?,?,?,?,?,timeout
adult,3,weka.REPTree(1.19.2.2),3.5700,98847400,0.8451,0.3361,0.2069,ok
adult,4,weka.REPTree(1.19.2.2),?,?,?,?,?,timeout
adult,5,weka.REPTree(1.19.2.2),?,?,?,?,?,timeout
adult,6,weka.REPTree(1.19.2.2),?,?,?,?,?,timeout
adult,7,weka.REPTree(1.19.2.2),?,?,?,?,?,timeout
adult,8,weka.REPTree(1.19.2.2),?,?,?,?,?,timeout
adult,9,weka.REPTree(1.19.2.2),?,?,?,?,?,timeout
adult,10,weka.REPTree(1.19.2.2),?,?,?,?,?,timeout
adult,11,weka.REPTree(1.19.2.2),?,?,?,?,?,timeout
adult,12,weka.REPTree(1.19.2.2),?,?,?,?,?,timeout
adult,13,weka.REPTree(1.19.2.2),?,?,?,?,?,timeout
adult,14,weka.REPTree(1.19.2.2),?,?,?,?,?,timeout
adult,15,weka.REPTree(1.19.2.2),?,?,?,?,?,timeout
adult,16,weka.REPTree(1.19.2.2),3.7100,99126896,0.8437,0.3371,0.2084,ok
adult,17,weka.REPTree(1.19.2.2),?,?,?,?,?,timeout
adult,18,weka.REPTree(1.19.2.2),?,?,?,?,?,timeout
adult,19,weka.REPTree(1.19.2.2),?,?,?,?,?,timeout
adult,20,weka.REPTree(1.19.2.2),?,?,?,?,?,timeout
adult,21,weka.REPTree(1.19.2.2),?,?,?,?,?,timeout
adult,1,weka.RandomForest(1.6),26.7200,244831008,0.8244,0.3611,0.2013,ok
adult,1,weka.RandomTree(1.8.2.2),1.5900,143556992,0.7991,0.4315,0.2069,ok
adult,2,weka.RandomTree(1.8.2.2),?,?,?,?,?,timeout
adult,3,weka.RandomTree(1.8.2.2),5.6600,153336992,0.7990,0.4330,0.2077,ok
adult,4,weka.RandomTree(1.8.2.2),?,?,?,?,?,timeout
adult,5,weka.RandomTree(1.8.2.2),?,?,?,?,?,timeout
adult,6,weka.RandomTree(1.8.2.2),?,?,?,?,?,timeout
adult,7,weka.RandomTree(1.8.2.2),?,?,?,?,?,timeout
adult,8,weka.RandomTree(1.8.2.2),?,?,?,?,?,timeout
adult,9,weka.RandomTree(1.8.2.2),?,?,?,?,?,timeout
adult,10,weka.RandomTree(1.8.2.2),?,?,?,?,?,timeout
adult,11,weka.RandomTree(1.8.2.2),?,?,?,?,?,timeout
adult,12,weka.RandomTree(1.8.2.2),?,?,?,?,?,timeout
adult,13,weka.RandomTree(1.8.2.2),?,?,?,?,?,timeout
adult,14,weka.RandomTree(1.8.2.2),?,?,?,?,?,timeout
adult,15,weka.RandomTree(1.8.2.2),?,?,?,?,?,timeout
adult,16,weka.RandomTree(1.8.2.2),?,?,?,?,?,timeout
adult,17,weka.RandomTree(1.8.2.2),?,?,?,?,?,timeout
adult,18,weka.RandomTree(1.8.2.2),?,?,?,?,?,timeout
adult,19,weka.RandomTree(1.8.2.2),?,?,?,?,?,timeout
adult,20,weka.RandomTree(1.8.2.2),?,?,?,?,?,timeout
adult,21,weka.RandomTree(1.8.2.2),?,?,?,?,?,timeout
adult,1,weka.Ridor(1.12),28.2000,125238000,0.8158,0.4292,0.1842,ok
adult,1,weka.SMO(1.53.2.2),3961.4900,187452000,0.8544,0.3816,0.1456,ok
adult,1,weka.Stacking(1.23.2.1),0.2100,7714560,0.7607,0.4266,0.3641,ok
adult,2,weka.Stacking(1.23.2.1),0.5300,8808540,0.7607,0.4266,0.3641,ok
adult,3,weka.Stacking(1.23.2.1),?,?,?,?,?,timeout
adult,4,weka.Stacking(1.23.2.1),?,?,?,?,?,timeout
adult,5,weka.Stacking(1.23.2.1),?,?,?,?,?,timeout
adult,6,weka.Stacking(1.23.2.1),?,?,?,?,?,timeout
adult,7,weka.Stacking(1.23.2.1),?,?,?,?,?,timeout
adult,8,weka.Stacking(1.23.2.1),?,?,?,?,?,timeout
adult,9,weka.Stacking(1.23.2.1),?,?,?,?,?,timeout
adult,10,weka.Stacking(1.23.2.1),?,?,?,?,?,timeout
adult,11,weka.Stacking(1.23.2.1),?,?,?,?,?,timeout
adult,12,weka.Stacking(1.23.2.1),0.6500,8801270,0.7607,0.4266,0.3641,ok
adult,13,weka.Stacking(1.23.2.1),?,?,?,?,?,timeout
adult,14,weka.Stacking(1.23.2.1),?,?,?,?,?,timeout
adult,15,weka.Stacking(1.23.2.1),?,?,?,?,?,timeout
adult,16,weka.Stacking(1.23.2.1),?,?,?,?,?,timeout
adult,17,weka.Stacking(1.23.2.1),?,?,?,?,?,timeout
adult,18,weka.Stacking(1.23.2.1),0.6000,8807460,0.7607,0.4266,0.3641,ok
adult,19,weka.Stacking(1.23.2.1),0.5900,8801010,0.7607,0.4266,0.3641,ok
adult,20,weka.Stacking(1.23.2.1),?,?,?,?,?,timeout
adult,21,weka.Stacking(1.23.2.1),?,?,?,?,?,timeout
adult,1,weka.StackingC(1.8),0.9300,43980700,0.7607,0.4266,0.3641,ok
adult,2,weka.StackingC(1.8),?,?,?,?,?,timeout
adult,3,weka.StackingC(1.8),?,?,?,?,?,timeout
adult,4,weka.StackingC(1.8),?,?,?,?,?,timeout
adult,5,weka.StackingC(1.8),?,?,?,?,?,timeout
adult,6,weka.StackingC(1.8),?,?,?,?,?,timeout
adult,7,weka.StackingC(1.8),?,?,?,?,?,timeout
adult,8,weka.StackingC(1.8),?,?,?,?,?,timeout
adult,9,weka.StackingC(1.8),?,?,?,?,?,timeout
adult,10,weka.StackingC(1.8),?,?,?,?,?,timeout
adult,11,weka.StackingC(1.8),?,?,?,?,?,timeout
adult,12,weka.StackingC(1.8),?,?,?,?,?,timeout
adult,13,weka.StackingC(1.8),?,?,?,?,?,timeout
adult,14,weka.StackingC(1.8),?,?,?,?,?,timeout
adult,15,weka.StackingC(1.8),?,?,?,?,?,timeout
adult,16,weka.StackingC(1.8),?,?,?,?,?,timeout
adult,17,weka.StackingC(1.8),?,?,?,?,?,timeout
adult,18,weka.StackingC(1.8),1.7600,43409100,0.7607,0.4266,0.3641,ok
adult,19,weka.StackingC(1.8),1.8900,44714900,0.7607,0.4266,0.3641,ok
adult,20,weka.StackingC(1.8),?,?,?,?,?,timeout
adult,21,weka.StackingC(1.8),?,?,?,?,?,timeout
adult,1,weka.VFI(1.9),0.1100,73968,0.7768,0.4398,0.4324,ok
adult,1,weka.Vote(1.7),0.0700,51240,0.7607,0.4266,0.3641,ok
adult,1,weka.ZeroR(1.11),0.0200,39640,0.7607,0.4266,0.3641,ok
anneal,1,weka.ADTree(1.2),?,?,?,?,?,not_applicable
anneal,1,weka.AODE(1.8.2.3),?,?,?,?,?,not_applicable
anneal,1,weka.AdaBoostM1(1.24.2.3),0.3800,545640,0.8363,0.2133,0.1202,ok
anneal,2,weka.AdaBoostM1(1.24.2.3),0.4600,552920,0.8363,0.2133,0.1202,ok
anneal,3,weka.AdaBoostM1(1.24.2.3),0.4800,556456,0.8363,0.2133,0.1202,ok
anneal,4,weka.AdaBoostM1(1.24.2.3),0.4800,564912,0.8363,0.2133,0.1202,ok
anneal,5,weka.AdaBoostM1(1.24.2.3),0.3500,541184,0.8363,0.2133,0.1202,ok
anneal,6,weka.AdaBoostM1(1.24.2.3),0.3500,541184,0.8363,0.2133,0.1202,ok
anneal,7,weka.AdaBoostM1(1.24.2.3),0.4300,558288,0.8363,0.2133,0.1202,ok
anneal,8,weka.AdaBoostM1(1.24.2.3),0.3500,541184,0.8363,0.2133,0.1202,ok
anneal,9,weka.AdaBoostM1(1.24.2.3),0.3500,541184,0.8363,0.2133,0.1202,ok
anneal,10,weka.AdaBoostM1(1.24.2.3),0.5100,569312,0.8363,0.2133,0.1202,ok
anneal,11,weka.AdaBoostM1(1.24.2.3),0.4900,555616,0.8363,0.2133,0.1202,ok
anneal,12,weka.AdaBoostM1(1.24.2.3),0.5000,570736,0.8363,0.2133,0.1202,ok
anneal,13,weka.AdaBoostM1(1.24.2.3),0.5800,561520,0.8363,0.2133,0.1202,ok
anneal,14,weka.AdaBoostM1(1.24.2.3),0.3700,541184,0.8363,0.2133,0.1202,ok
anneal,15,weka.AdaBoostM1(1.24.2.3),0.6700,566584,0.8363,0.2133,0.1202,ok
anneal,16,weka.AdaBoostM1(1.24.2.3),0.6300,545688,0.8363,0.2133,0.1202,ok
anneal,17,weka.AdaBoostM1(1.24.2.3),0.4900,560152,0.8363,0.2133,0.1202,ok
anneal,18,weka.AdaBoostM1(1.24.2.3),0.3400,541184,0.8363,0.2133,0.1202,ok
anneal,19,weka.AdaBoostM1(1.24.2.3),0.4900,577344,0.8363,0.2133,0.1202,ok
anneal,20,weka.AdaBoostM1(1.24.2.3),0.6500,652632,0.8363,0.2133,0.1202,ok
anneal,21,weka.AdaBoostM1(1.24.2.3),0.3400,541184,0.8363,0.2133,0.1202,ok
anneal,1,weka.Bagging(1.31.2.2),2.4400,17994500,0.9822,0.0690,0.0100,ok
anneal,2,weka.Bagging(1.31.2.2),1.7200,17851800,0.9844,0.0638,0.0101,ok
anneal,3,weka.Bagging(1.31.2.2),1.7300,17816700,0.9855,0.0658,0.0100,ok
anneal,4,weka.Bagging(1.31.2.2),1.9300,17865300,0.9889,0.0639,0.0101,ok
anneal,5,weka.Bagging(1.31.2.2),1.8300,17724600,0.9855,0.0666,0.0108,ok
anneal,6,weka.Bagging(1.31.2.2),2.4000,17853000,0.9889,0.0639,0.0097,ok
anneal,7,weka.Bagging(1.31.2.2),1.5700,17877100,0.9855,0.0653,0.0098,ok
anneal,8,weka.Bagging(1.31.2.2),2.1300,17841900,0.9855,0.0659,0.0102,ok
anneal,9,weka.Bagging(1.31.2.2),1.3600,18001600,0.9866,0.0655,0.0102,ok
anneal,10,weka.Bagging(1.31.2.2),1.7600,17864600,0.9811,0.0706,0.0100,ok
anneal,11,weka.Bagging(1.31.2.2),1.2600,18001100,0.9822,0.0676,0.0100,ok
anneal,12,weka.Bagging(1.31.2.2),1.5400,17883200,0.9866,0.0658,0.0099,ok
anneal,13,weka.Bagging(1.31.2.2),1.5600,17960600,0.9822,0.0668,0.0103,ok
anneal,14,weka.Bagging(1.31.2.2),1.8100,17869700,0.9822,0.0688,0.0110,ok
anneal,15,weka.Bagging(1.31.2.2),1.7200,17976400,0.9855,0.0658,0.0109,ok
anneal,16,weka.Bagging(1.31.2.2),1.7300,17825300,0.9822,0.0706,0.0108,ok
anneal,17,weka.Bagging(1.31.2.2),1.8000,18077800,0.9822,0.0657,0.0098,ok
anneal,18,weka.Bagging(1.31.2.2),1.9400,17956600,0.9855,0.0625,0.0097,ok
anneal,19,weka.Bagging(1.31.2.2),1.4000,17837500,0.9833,0.0660,0.0104,ok
anneal,20,weka.Bagging(1.31.2.2),1.6900,18040100,0.9878,0.0638,0.0101,ok
anneal,21,weka.Bagging(1.31.2.2),1.4700,17906100,0.9855,0.0640,0.0102,ok
anneal,1,weka.BayesNet(1.21.2.4),0.3600,539536,0.9621,0.1001,0.0170,ok
anneal,1,weka.DecisionStump(1.18),0.2600,107488,0.7717,0.2201,0.0968,ok
anneal,1,weka.Decorate(1.3.2.1),4.9500,43428700,0.9855,0.0629,0.0071,ok
anneal,2,weka.Decorate(1.3.2.1),6.9700,43791600,0.9866,0.0592,0.0065,ok
anneal,3,weka.Decorate(1.3.2.1),6.0000,47818300,0.9866,0.0610,0.0069,ok
anneal,4,weka.Decorate(1.3.2.1),4.7800,42468500,0.9855,0.0598,0.0068,ok
anneal,5,weka.Decorate(1.3.2.1),4.9500,42966500,0.9855,0.0603,0.0070,ok
anneal,6,weka.Decorate(1.3.2.1),5.1100,52055800,0.9855,0.0628,0.0073,ok
anneal,7,weka.Decorate(1.3.2.1),5.5900,57582900,0.9866,0.0608,0.0067,ok
anneal,8,weka.Decorate(1.3.2.1),5.3400,43550000,0.9855,0.0616,0.0070,ok
anneal,9,weka.Decorate(1.3.2.1),6.1000,43057300,0.9855,0.0600,0.0068,ok
anneal,10,weka.Decorate(1.3.2.1),5.1900,42986800,0.9866,0.0621,0.0068,ok
anneal,11,weka.Decorate(1.3.2.1),5.3000,43051200,0.9833,0.0622,0.0071,ok
anneal,12,weka.Decorate(1.3.2.1),6.3100,48747800,0.9866,0.0614,0.0070,ok
anneal,13,weka.Decorate(1.3.2.1),4.9200,49437000,0.9866,0.0598,0.0064,ok
anneal,14,weka.Decorate(1.3.2.1),4.6800,42718600,0.9844,0.0623,0.0069,ok
anneal,15,weka.Decorate(1.3.2.1),4.9200,56118700,0.9878,0.0591,0.0066,ok
anneal,16,weka.Decorate(1.3.2.1),5.7200,55694700,0.9866,0.0620,0.0068,ok
anneal,17,weka.Decorate(1.3.2.1),5.7600,57496300,0.9866,0.0581,0.0066,ok
anneal,18,weka.Decorate(1.3.2.1),5.9900,45520700,0.9855,0.0617,0.0066,ok
anneal,19,weka.Decorate(1.3.2.1),5.2900,42671400,0.9878,0.0616,0.0071,ok
anneal,20,weka.Decorate(1.3.2.1),7.1700,56847700,0.9866,0.0628,0.0069,ok
anneal,21,weka.Decorate(1.3.2.1),4.8000,42905100,0.9844,0.0623,0.0067,ok
anneal,1,weka.HyperPipes(1.15),0.6000,34288,0.9800,0.3564,0.2602,ok
anneal,1,weka.IB1(1.13.2.1),0.2000,55304,0.9911,0.0545,0.0030,ok
anneal,1,weka.IBk(1.32),0.4000,69784,0.9911,0.0544,0.0050,ok
anneal,1,weka.Id3(1.14.2.1),?,?,?,?,?,not_applicable
anneal,1,weka.J48(1.2),0.5500,226592,0.9844,0.0669,0.0056,ok
anneal,1,weka.JRip(1.14),1.1900,17936300,0.9833,0.0729,0.0081,ok
anneal,2,weka.JRip(1.14),0.6900,17939700,0.9844,0.0711,0.0074,ok
anneal,3,weka.JRip(1.14),0.6900,17859600,0.9822,0.0749,0.0087,ok
anneal,4,weka.JRip(1.14),0.9500,17907500,0.9833,0.0744,0.0092,ok
anneal,5,weka.JRip(1.14),1.3300,17960800,0.9855,0.0693,0.0075,ok
anneal,6,weka.JRip(1.14),1.6000,17951200,0.9822,0.0760,0.0094,ok
anneal,7,weka.JRip(1.14),0.9900,18028200,0.9788,0.0806,0.0104,ok
anneal,8,weka.JRip(1.14),0.7500,18027500,0.9788,0.0808,0.0097,ok
anneal,9,weka.JRip(1.14),1.3000,17919900,0.9833,0.0738,0.0089,ok
anneal,10,weka.JRip(1.14),1.5600,18094200,0.9833,0.0729,0.0082,ok
anneal,11,weka.JRip(1.14),0.7000,17851600,0.9855,0.0686,0.0074,ok
anneal,12,weka.JRip(1.14),0.7200,17933300,0.9833,0.0731,0.0085,ok
anneal,13,weka.JRip(1.14),0.9600,17956300,0.9833,0.0751,0.0086,ok
anneal,14,weka.JRip(1.14),0.6200,17874500,0.9755,0.0874,0.0112,ok
anneal,15,weka.JRip(1.14),1.4800,18136200,0.9766,0.0826,0.0104,ok
anneal,16,weka.JRip(1.14),1.3000,18027400,0.9822,0.0733,0.0085,ok
anneal,17,weka.JRip(1.14),0.8400,17943700,0.9811,0.0751,0.0088,ok
anneal,18,weka.JRip(1.14),1.2100,18082000,0.9811,0.0753,0.0085,ok
anneal,19,weka.JRip(1.14),1.5000,17957900,0.9777,0.0826,0.0097,ok
anneal,20,weka.JRip(1.14),0.6200,17886400,0.9811,0.0768,0.0094,ok
anneal,21,weka.JRip(1.14),0.9700,17956300,0.9800,0.0801,0.0098,ok
anneal,1,weka.LBR(1.4.2.2),?,?,?,?,?,not_applicable
anneal,1,weka.LMT(1.2.2.1),104.2200,158363008,0.9944,0.0453,0.0059,ok
anneal,1,weka.LWL(1.12),0.3000,55456,0.9566,0.1283,0.0469,ok
anneal,1,weka.Logistic(1.32),7.2600,88633296,0.9911,0.0527,0.0031,ok
