@RELATION FEATURE_VALUES
@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE DIAMETER-mean NUMERIC
@ATTRIBUTE DIAMETER-coeff-variation NUMERIC
@ATTRIBUTE DIAMETER-min NUMERIC
@ATTRIBUTE DIAMETER-max NUMERIC
@ATTRIBUTE DIAMETER-entropy NUMERIC
@ATTRIBUTE LOBJOIS-lobjois-mean-depth-over-vars NUMERIC
@ATTRIBUTE LOBJOIS-lobjois-log-num-nodes-over-vars NUMERIC
@ATTRIBUTE BASE-nvarsOrig NUMERIC
@ATTRIBUTE BASE-nclausesOrig NUMERIC
@ATTRIBUTE BASE-nvars NUMERIC
@ATTRIBUTE BASE-nclauses NUMERIC
@ATTRIBUTE BASE-reducedVars NUMERIC
@ATTRIBUTE BASE-reducedClauses NUMERIC
@ATTRIBUTE BASE-vars-clauses-ratio NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE BASE-VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE BASE-VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE BASE-VCG-CLAUSE-min NUMERIC
@ATTRIBUTE BASE-VCG-CLAUSE-max NUMERIC
@ATTRIBUTE BASE-VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE BASE-UNARY NUMERIC
@ATTRIBUTE BASE-BINARY+ NUMERIC
@ATTRIBUTE BASE-TRINARY+ NUMERIC
@ATTRIBUTE BASE-VCG-VAR-mean NUMERIC
@ATTRIBUTE BASE-VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE BASE-VCG-VAR-min NUMERIC
@ATTRIBUTE BASE-VCG-VAR-max NUMERIC
@ATTRIBUTE BASE-VCG-VAR-entropy NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE BASE-HORNY-VAR-mean NUMERIC
@ATTRIBUTE BASE-HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE BASE-HORNY-VAR-min NUMERIC
@ATTRIBUTE BASE-HORNY-VAR-max NUMERIC
@ATTRIBUTE BASE-HORNY-VAR-entropy NUMERIC
@ATTRIBUTE BASE-horn-clauses-fraction NUMERIC
@ATTRIBUTE BASE-VG-mean NUMERIC
@ATTRIBUTE BASE-VG-coeff-variation NUMERIC
@ATTRIBUTE BASE-VG-min NUMERIC
@ATTRIBUTE BASE-VG-max NUMERIC
@ATTRIBUTE BASE-CG-mean NUMERIC
@ATTRIBUTE BASE-CG-coeff-variation NUMERIC
@ATTRIBUTE BASE-CG-min NUMERIC
@ATTRIBUTE BASE-CG-max NUMERIC
@ATTRIBUTE BASE-CG-entropy NUMERIC
@ATTRIBUTE BASE-cluster-coeff-mean NUMERIC
@ATTRIBUTE BASE-cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE BASE-cluster-coeff-min NUMERIC
@ATTRIBUTE BASE-cluster-coeff-max NUMERIC
@ATTRIBUTE BASE-cluster-coeff-entropy NUMERIC
@ATTRIBUTE UNIT-vars-reduced-depth-1 NUMERIC
@ATTRIBUTE UNIT-vars-reduced-depth-4 NUMERIC
@ATTRIBUTE UNIT-vars-reduced-depth-16 NUMERIC
@ATTRIBUTE UNIT-vars-reduced-depth-64 NUMERIC
@ATTRIBUTE UNIT-vars-reduced-depth-256 NUMERIC
@ATTRIBUTE SP-bias-mean NUMERIC
@ATTRIBUTE SP-bias-coeff-variation NUMERIC
@ATTRIBUTE SP-bias-min NUMERIC
@ATTRIBUTE SP-bias-max NUMERIC
@ATTRIBUTE SP-bias-q90 NUMERIC
@ATTRIBUTE SP-bias-q10 NUMERIC
@ATTRIBUTE SP-bias-q75 NUMERIC
@ATTRIBUTE SP-bias-q25 NUMERIC
@ATTRIBUTE SP-bias-q50 NUMERIC
@ATTRIBUTE SP-unconstraint-mean NUMERIC
@ATTRIBUTE SP-unconstraint-coeff-variation NUMERIC
@ATTRIBUTE SP-unconstraint-min NUMERIC
@ATTRIBUTE SP-unconstraint-max NUMERIC
@ATTRIBUTE SP-unconstraint-q90 NUMERIC
@ATTRIBUTE SP-unconstraint-q10 NUMERIC
@ATTRIBUTE SP-unconstraint-q75 NUMERIC
@ATTRIBUTE SP-unconstraint-q25 NUMERIC
@ATTRIBUTE SP-unconstraint-q50 NUMERIC
@ATTRIBUTE LS-saps_BestSolution_Mean NUMERIC
@ATTRIBUTE LS-saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE LS-saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE LS-saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE LS-gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE LS-gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE LS-gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE LS-gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE LP_OBJ NUMERIC
@ATTRIBUTE LPSLack-mean NUMERIC
@ATTRIBUTE LPSLack-coeff-variation NUMERIC
@ATTRIBUTE LPSLack-min NUMERIC
@ATTRIBUTE LPSLack-max NUMERIC
@ATTRIBUTE LP-lpIntRatio NUMERIC
@DATA
LABS_n071_goal001-sc2013.cnf,1,4.770226537,0.088190168,4.000000000,5.000000000,0.539002469,0.036927022,0.143730472,189982.000000000,384898.000000000,88324.000000000,300266.000000000,1.150966895,0.281856754,0.294152518,0.211833096,1.283582631,0.000000000,1.000000000,1.271292140,0.000050433,1.793476796,0.000022644,0.001200127,1.586172326,0.000000000,0.301356131,0.591015966,0.000050433,6.785909650,0.000016652,0.014430538,1.981231832,0.182489116,0.223461531,0.000000000,0.976190476,1.824983973,0.000007450,3.738089748,0.000000000,0.004342816,0.738493571,0.315829964,0.000081352,3.860635984,0.000019982,0.013291548,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.000011322,0.000033966,0.000169829,0.000747249,0.000905756,0.241526696,0.979873735,0.000000000,0.984228383,0.609372982,0.026071676,0.346690292,0.067258166,0.152647132,0.241140109,0.327339469,-0.000000000,0.432817938,0.323051923,0.157717311,0.294622243,0.192099766,0.264113160,20640.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.603664417,0.000000000,2.104629382,0.000000000,18845.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.882336142,0.000000000,1.933614070,0.000000000,?,?,?,?,?,?
SAT_dat.k80.cnf,1,66.046477495,0.198317391,44.000000000,86.000000000,3.689281099,0.346322335,0.496824388,45937.000000000,166840.000000000,17342.000000000,122585.000000000,1.648887095,0.361014806,0.141469185,0.408607652,0.792863483,0.000000000,1.000000000,1.622067942,0.000209306,0.647701600,0.000115327,0.002133549,1.403965894,0.000000000,0.346535057,0.507509075,0.000209306,2.185874293,0.000065261,0.006942122,2.999801851,0.110703716,0.160797263,0.000000000,0.720000000,1.795820920,0.000101471,1.388134344,0.000016315,0.002333075,2.651399729,0.595382796,0.000157016,1.766844988,0.000040788,0.003883020,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.000000000,0.037135279,0.071445047,0.241033329,0.241033329,0.325305783,1.158819589,0.000000000,0.994867064,0.906402097,0.000000000,0.782509247,0.000000000,0.124459360,0.068916160,1.004015810,-0.000000000,0.291606439,0.140154842,0.000748821,0.137688185,0.003271744,0.037535045,883.571428571,0.306215788,4359.428571430,0.004865794,4357.000000000,4327.000000000,4383.000000000,0.916434766,0.450748458,0.906915323,0.016835308,941.611111111,0.112354824,4379.277777780,0.009156332,4394.000000000,4309.000000000,4413.000000000,0.264483229,1.208210025,0.911337742,0.007485823,?,?,?,?,?,?
Timetable_C_392_E_62_Cl_26_S_28.cnf,1,7.102941176,0.042782564,7.000000000,8.000000000,0.331497753,0.034247298,0.098443157,282525.000000000,1748363.000000000,195079.000000000,1642830.000000000,0.448259423,0.064238540,0.118745701,0.409691647,0.670304958,0.000000000,1.000000000,1.028829156,0.000019727,1.381108930,0.000010252,0.000220424,0.936174430,0.000000000,0.209047193,0.922711419,0.000019727,1.619211414,0.000000609,0.000159481,2.717466511,0.348074522,0.304284050,0.000000000,1.000000000,2.625427508,0.000013394,1.302811614,0.000000000,0.000080958,2.790899548,0.934970752,0.000030224,1.632902936,0.000000609,0.000342701,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.001004721,0.009862671,0.050717914,0.440556232,0.592038237,0.000000000,1.000000000,0.852816321,0.096315331,0.602787072,0.247566432,0.405980852,0.291480389,0.522907316,0.005732891,1.000000000,0.470605937,0.089434668,0.408639654,0.172216876,0.295919665,84239.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.472024688,0.000000000,1.552104497,0.000000000,20725.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5.133705072,0.000000000,1.097449618,0.000000000,?,?,?,?,?,?
vlsat2_34161_4607712.dimacs.cnf,1,?,?,?,?,?,0.625429346,0.625429346,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
w15.cnf,1,3.694259012,0.124712577,3.000000000,4.000000000,0.615650438,0.415515294,0.661699108,5625.000000000,79254.000000000,750.000000000,44213.000000000,6.500000000,0.792549703,0.016963337,1.000000000,0.000000000,1.000000000,1.000000000,-0.000000000,0.004992830,0.174811652,0.002666667,0.008000000,0.587360908,0.000000000,0.106280958,0.159274422,0.004992830,0.232499151,0.001560627,0.007757899,5.006059948,0.970657194,0.010216952,0.913043478,0.982507289,1.047134502,0.004924977,0.235702383,0.001492774,0.007690046,5.006059948,0.989821998,0.005449920,0.226268988,0.001899894,0.008391197,0.000434069,5.038554676,0.000113089,0.035826567,1.488501318,0.194666202,0.282348686,0.001261830,0.333333333,1.431027413,0.000000000,0.000000000,0.030666667,0.030666667,0.030666667,0.854129806,0.029833035,0.719519379,0.898168517,0.882058915,0.823274199,0.873260770,0.841117836,0.858570300,0.009891993,0.150186662,0.006415402,0.015256637,0.011518992,0.008200930,0.010850953,0.008859890,0.009778159,46.783549783,0.417674356,257.147186147,0.069776328,257.000000000,241.000000000,276.000000000,8.626841992,0.196185206,0.988878148,0.007692749,54.168049792,0.116306239,257.914937759,0.050329291,257.500000000,242.000000000,275.000000000,8.408169613,0.229486996,0.990851696,0.002622211,?,?,?,?,?,?
ps_200_305_70.cnf,1,214.645962733,0.005952418,213.000000000,218.000000000,1.588263571,0.007027311,0.012033822,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000003882,0.000007764,0.000031056,0.000174689,0.000209627,0.202535919,0.866495804,0.002137558,0.898048669,0.527369732,0.026666048,0.291006415,0.064643717,0.175360581,0.049582099,0.696525515,0.003073441,0.263890906,0.087649784,0.003274004,0.074864752,0.015495387,0.055652222,128076.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.957349966,0.000000000,5.355289557,0.000000000,43887.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.380678961,0.000000000,1.386308822,0.000000000,?,?,?,?,?,?
mulhs16.smt2.cnf,1,6.848237317,0.063613043,5.000000000,8.000000000,0.559653090,0.194363703,0.561249797,4922.000000000,14765.000000000,2327.000000000,11694.000000000,1.115169746,0.262613306,0.198990936,0.326977397,1.011792585,0.000000000,1.000000000,1.404308040,0.001358227,0.307371320,0.000859476,0.008165019,1.226890456,0.000000000,0.281084317,0.609543356,0.001358227,0.546876379,0.000684112,0.013169147,2.243312303,0.119065026,0.094665964,0.000000000,0.500000000,2.148855805,0.000385860,0.993486424,0.000171028,0.004703267,1.835367702,0.390371130,0.000982510,0.636852680,0.000427570,0.010774756,0.002278997,0.734886332,0.000513084,0.010603728,3.604188612,0.109176197,0.573642155,0.016258065,0.419047619,2.876369530,0.000000000,0.000000000,0.000000000,0.677266867,0.677266867,0.172392389,0.681712490,0.000000000,0.787710828,0.323394643,0.044670330,0.215861383,0.065338323,0.178266229,0.026408190,0.982002730,0.000000000,0.328348455,0.040433303,0.009004653,0.034218218,0.015285545,0.016622947,123.301449275,0.196283754,492.666666667,0.037053835,492.000000000,470.000000000,515.000000000,0.830826568,0.256137840,0.856487493,0.021215338,147.088383838,0.483877384,492.015151515,0.061701749,493.000000000,470.000000000,516.000000000,0.394806688,0.292549565,0.867352518,0.051984960,?,?,?,?,?,?
TT7F-34-24D.cnf,1,4.000000000,0.000000000,4.000000000,4.000000000,-0.000000000,0.273592462,0.366708616,6545.000000000,874157.000000000,4245.000000000,874157.000000000,0.541813899,0.000000000,0.004856107,0.994859047,0.067078008,0.000000000,1.000000000,0.041603113,0.007395769,0.132533299,0.000471143,0.008244994,1.243911134,0.000000000,0.006314655,0.010781816,0.007395769,0.615860064,0.000046902,0.022966126,2.358632070,0.934152301,0.242669192,0.000000000,0.999601514,0.320758906,0.000005078,2.061200555,0.000002288,0.000074357,0.607772796,0.009290093,0.002526700,0.387015398,0.000051478,0.004532367,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000471143,0.002120141,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,200.800000000,0.196489232,920.200000000,0.559459072,1145.000000000,0.000000000,1155.000000000,1.208553614,0.139398471,0.990505569,0.097094686,144.000000000,0.061723572,1116.333333330,0.007512538,1112.000000000,1111.000000000,1112.000000000,0.175682587,0.386765998,0.927473237,0.007873637,?,?,?,?,?,?
Steiner-45-16-bce.cnf,1,3.817813765,0.101104445,3.000000000,4.000000000,0.474692438,0.372767876,0.941234256,1395.000000000,1261.000000000,248.000000000,1187.000000000,4.625000000,0.062342039,0.208930076,0.547479750,0.668716998,0.000000000,1.000000000,1.517188140,0.016176590,1.076862926,0.008064516,0.120967742,1.308274116,0.000000000,0.171019377,0.770008425,0.016176590,1.263747606,0.005054760,0.061499579,1.248743796,0.092185355,0.144944588,0.000000000,0.397260274,1.199715159,0.012813545,1.038849020,0.005054760,0.042965459,1.248743796,0.721988206,0.021659374,1.043577574,0.005897220,0.071609099,0.056787623,0.946583590,0.005054760,0.254422915,3.114858824,0.081703912,0.861714367,0.006600660,0.285714286,2.411141799,0.016129032,0.084677419,0.221774194,0.806451613,0.806451613,0.509131437,0.530461624,0.001179898,0.967016437,0.877555647,0.112981157,0.752508759,0.305075497,0.500861345,0.123767510,0.544440433,0.000009539,0.189344843,0.186724709,0.000013385,0.178055182,0.082140771,0.150447894,6.932786885,0.639831848,67.271766849,0.106089513,67.000000000,58.000000000,76.000000000,0.921229298,0.222534267,0.818774254,0.070786666,3.061070502,0.783955689,67.323744400,0.108539900,67.000000000,58.000000000,77.000000000,0.528526459,0.417513977,0.801020987,0.336702059,?,?,?,?,?,?
sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
Kakuro-easy-132-ext.xml.hg_9.cnf,1,5.000000000,0.000000000,5.000000000,5.000000000,-0.000000000,0.009219723,0.038559690,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000256643,0.001039734,0.005586923,0.015141943,0.015141943,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1818209.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,142.245789713,0.000000000,6.818008153,0.000000000,1461106.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,131.232457007,0.000000000,3.200775713,0.000000000,?,?,?,?,?,?
DLTM_twitter799_70_12.cnf,1,9.366142629,0.092081422,7.000000000,12.000000000,1.260714272,0.208588874,0.617716032,15954.000000000,88840.000000000,12552.000000000,80298.000000000,0.271032505,0.106378739,0.156317717,0.230950107,0.740750315,0.000000000,1.000000000,0.759858568,0.000216170,0.211611617,0.000159337,0.001035692,0.759889232,0.000000000,0.323108919,0.971020449,0.000216170,0.715881885,0.000087175,0.001693691,2.948145972,0.097100764,0.074160211,0.000000000,0.808823529,2.618754412,0.000129996,0.676655593,0.000049814,0.000909114,2.632271607,0.646628808,0.000188580,0.756671471,0.000062268,0.001668784,0.000402793,0.739528249,0.000074722,0.003810805,4.125938916,0.103314529,0.610828554,0.007178828,0.454545455,3.090016250,0.000000000,0.000000000,0.002230720,0.002230720,0.002230720,0.376370683,0.573703484,0.000000042,0.983127230,0.676152049,0.066738333,0.513844816,0.214500392,0.397935495,0.013352462,1.329290091,-0.000000000,0.125473558,0.029710920,0.000122604,0.019642227,0.001191007,0.005506156,191.823529412,0.463305873,3923.235294120,0.008399120,3928.000000000,3877.000000000,3961.000000000,0.986115072,0.251870252,0.888926397,0.007271251,258.750000000,0.850973125,3927.500000000,0.012314108,3937.000000000,3860.000000000,3962.000000000,0.499177087,0.884280941,0.895124356,0.018717492,?,?,?,?,?,?
combined-crypto1-wff-seed-132-wffvars-500-cryptocplx-31-overlap-2.cnf,1,9.010211028,0.122404618,6.000000000,11.000000000,1.407391369,0.200811308,0.565917917,1545.000000000,17584.000000000,1470.000000000,17480.000000000,0.051020408,0.005949657,0.084096110,0.314080854,0.965359661,0.000000000,1.000000000,1.835421397,0.003786329,0.321866160,0.001360544,0.004761905,1.357544662,0.000000000,0.100743707,0.233466819,0.003786329,1.699991452,0.000228833,0.049885584,3.344942759,0.086947516,0.135842953,0.000000000,1.000000000,2.613595744,0.000603800,0.904690505,0.000000000,0.004176201,2.779008743,0.241475973,0.000974330,0.679905683,0.000343249,0.003718535,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.004081633,0.046258503,0.046258503,0.386545269,0.670885367,0.000000000,1.000000000,0.699229286,0.000772875,0.622198447,0.138482423,0.399925885,0.069620344,0.719289374,0.000000000,0.365638786,0.134073335,0.015599162,0.093736810,0.036536956,0.059435360,50.693227092,0.390615363,294.470119522,0.078220454,295.000000000,278.000000000,313.000000000,0.796741144,0.254673384,0.772157258,0.066741141,68.860262009,0.117442418,295.096069869,0.045412383,296.000000000,277.000000000,310.000000000,0.267719889,0.284016858,0.784914575,0.022699654,?,?,?,?,?,?
newpol6-6.cnf,1,6.985997666,0.023870479,6.000000000,8.000000000,0.143484275,0.005162973,0.128518716,55745.000000000,178325.000000000,23380.000000000,137386.000000000,1.384302823,0.297985239,0.170177456,0.271650806,0.780342341,0.000000000,1.000000000,0.978576512,0.000120885,0.236499545,0.000085543,0.001112062,0.912448423,0.000000000,0.288974131,0.890651158,0.000120885,1.550426925,0.000058230,0.002147235,2.164945682,0.178736571,0.119828488,0.000000000,0.885714286,2.133271594,0.000060473,0.999652335,0.000029115,0.000720597,1.612017448,0.558011733,0.000086589,1.454538883,0.000036394,0.001433916,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.000000000,0.000641574,0.002309666,0.010692900,0.042857143,0.434616639,0.519911634,0.006836889,0.925086165,0.731742269,0.191941574,0.640261268,0.252234480,0.398097168,0.023699752,0.651587175,-0.000000000,0.236840205,0.043537996,0.008230880,0.029030315,0.016146846,0.021561472,3839.500000000,1.292645736,4424.500000000,0.666809716,5857.000000000,0.000000000,5872.000000000,1.806849388,1.095429379,1.182351004,0.567061293,1389.166666670,0.060638062,5917.000000000,0.012894505,5911.000000000,5821.000000000,5986.000000000,0.273240705,0.613149354,0.850439827,0.009358349,?,?,?,?,?,?
preimage_80r_492m_160h_seed_136.cnf,1,14.116367077,0.047870978,13.000000000,16.000000000,1.020511729,0.025895743,0.083761358,56108.000000000,224203.000000000,29895.000000000,147342.000000000,0.876835591,0.521650310,0.202895305,0.401824780,0.617428295,0.000000000,1.000000000,1.227892916,0.000108175,0.226553676,0.000066901,0.000167252,0.862192405,0.000000000,0.069552470,0.805798754,0.000108175,0.862949567,0.000047509,0.000597250,2.231142352,0.064222576,0.039117277,0.000000000,0.250000000,1.789237838,0.000036538,0.673402770,0.000013574,0.000162886,1.904388388,0.368489636,0.000053405,0.548249351,0.000027148,0.000162886,0.000263282,1.143671830,0.000040722,0.001323452,3.920834657,0.251267970,0.356302479,0.080672269,0.606060606,3.240480436,0.000066901,0.000334504,0.000802810,0.003177789,0.003177789,0.164128734,0.575788096,0.000000000,0.664745553,0.228946634,0.055422214,0.196059559,0.111056547,0.163746540,0.039316756,0.556222654,0.000025352,0.195751625,0.057409708,0.000960822,0.054281134,0.028585750,0.037985361,1795.000000000,0.193026364,5480.500000000,0.008902540,5480.500000000,5446.000000000,5446.000000000,0.615604897,0.537304328,0.810496495,0.025932657,1968.250000000,0.149727761,5544.125000000,0.011002612,5532.500000000,5468.000000000,5576.000000000,0.263549767,1.110348466,0.823578329,0.020461278,?,?,?,?,?,?
abw-X-can__715.mtx-w103.cnf,1,58.333333333,0.008081220,58.000000000,59.000000000,0.636514168,0.451187994,0.587511773,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000496075,0.000549176,0.000549176,0.000549176,0.000549176,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2766894.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,104.231092437,0.000000000,38.178941428,0.000000000,2157579.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.730494833,0.000000000,4.089533773,0.000000000,?,?,?,?,?,?
sgen4-unsat-89-1.cnf,1,5.420454545,0.091068372,5.000000000,6.000000000,0.680438291,0.833078652,0.957867775,89.000000000,188.000000000,89.000000000,188.000000000,0.000000000,0.000000000,0.473404255,0.478723404,0.575064856,0.333333333,1.000000000,0.524473638,0.033707865,0.000000000,0.033707865,0.033707865,-0.000000000,0.000000000,0.000000000,1.000000000,0.033707865,0.149504993,0.031914894,0.047872340,0.351420288,0.037453184,0.105269433,0.000000000,0.333333333,0.351420288,0.015060961,0.456159381,0.000000000,0.031914894,1.572077700,0.446808511,0.032512551,0.051667167,0.031914894,0.037234043,0.050418742,0.115905148,0.047872340,0.063829787,0.438963576,0.192635025,0.087741280,0.153846154,0.200000000,0.438963576,0.000000000,0.000000000,0.022471910,0.438202247,0.438202247,0.045941145,1.389012214,0.000134452,0.218769559,0.206338946,0.001694032,0.069078926,0.004717230,0.014662999,0.311689114,0.056741029,0.262858331,0.323209789,0.322013192,0.264299263,0.321215975,0.312544530,0.319033163,2.592600000,0.485352814,13.174800000,0.191651622,13.000000000,10.000000000,16.000000000,0.940484216,0.314820183,0.869151930,0.099532624,1.071700000,0.257856993,13.244400000,0.188696997,13.000000000,10.000000000,16.000000000,0.568372441,0.386005099,0.806806355,0.089624629,?,?,?,?,?,?
preimage_80r_495m_160h_seed_379.cnf,1,14.047872340,0.054530060,12.000000000,16.000000000,1.135113253,0.025857629,0.071262005,56108.000000000,224206.000000000,29623.000000000,146628.000000000,0.894068798,0.529080394,0.202028262,0.402033263,0.616806570,0.000000000,1.000000000,1.233980951,0.000109441,0.227492207,0.000067515,0.000168788,0.868155962,0.000000000,0.068411218,0.801456748,0.000109441,0.869598702,0.000047740,0.000600158,2.225286931,0.064396765,0.038996602,0.000000000,0.272727273,1.786763630,0.000036767,0.677447724,0.000013640,0.000163680,1.902399909,0.366778514,0.000053879,0.550599332,0.000027280,0.000163680,0.000268988,1.143701343,0.000040920,0.001329896,3.933610722,0.250518426,0.356906193,0.080672269,0.606060606,3.233557026,0.000033758,0.000337576,0.000742666,0.003105695,0.003105695,0.163432776,0.570919828,0.000000000,0.677427895,0.227991677,0.054513770,0.196105325,0.112463239,0.163549398,0.039244017,0.556495135,0.000011838,0.195829108,0.057371880,0.000954242,0.054223482,0.028635045,0.037941021,1854.500000000,0.265760812,5517.500000000,0.012687553,5517.500000000,5468.000000000,5468.000000000,0.636724813,0.628410063,0.818777292,0.027857340,1932.250000000,0.077570414,5451.625000000,0.008971786,5458.500000000,5365.000000000,5499.000000000,0.216991073,0.783975336,0.820047809,0.011656260,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
vlsat2_35929_5082743.dimacs.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
